samplenr	I	II	III	aVR	aVL	aVF	V1	V2	V3	V4	V5	V6	measurement
0	-26.03744	-59.39791	-34.17414	40.6835	3.25468	-48.00653	691.6195	406.835	279.90248	283.97083	179.0074	-18.71441	0
1	35.80148	-39.86983	-75.67131	0.81367	55.32956	-57.77057	364.52416	165.17501	194.46713	14.64606	7.32303	-116.35481	0
2	33.36047	-74.04397	-107.40444	18.71441	69.97562	-89.5037	335.23204	167.61602	182.26208	20.34175	13.01872	-128.55986	0
3	33.36047	-103.33609	-136.69656	33.36047	84.62168	-118.79582	337.67305	179.82107	177.38006	44.75185	15.45973	-126.11885	0
4	23.59643	-86.24902	-109.84545	30.91946	65.0936	-96.82673	296.17588	162.734	160.29299	-2.44101	2.44101	-177.38006	0
5	33.36047	-71.60296	-104.96343	18.71441	67.53461	-87.06269	293.73487	187.1441	167.61602	12.20505	34.98781	-160.29299	0
6	23.59643	-91.13104	-114.72747	33.36047	67.53461	-101.70875	235.15063	206.67218	172.49804	12.20505	-7.32303	-187.1441	0
7	4.06835	-142.39225	-146.4606	67.53461	74.85764	-143.20592	166.80235	174.93905	145.64693	-46.37919	0	-196.90814	0
8	45.56552	-135.06922	-180.63474	43.12451	111.47279	-157.85198	144.83326	189.58511	145.64693	-31.73313	10.57771	-174.93905	0
9	38.24249	-130.1872	-168.42969	45.56552	101.70875	-148.08794	166.80235	233.52329	148.08794	0	25.22377	-138.3239	0
10	21.15542	-154.5973	-175.75272	65.0936	96.82673	-165.17501	181.44841	240.84632	160.29299	17.90074	27.66478	-143.20592	0
11	43.12451	-139.95124	-183.07575	48.00653	111.47279	-160.29299	161.92033	255.49238	165.17501	7.32303	27.66478	-140.76491	0
12	62.65259	-132.62821	-195.2808	33.36047	128.55986	-162.734	222.94558	316.51763	182.26208	66.72094	76.48498	-128.55986	0
13	40.6835	-149.71528	-190.39878	52.88855	113.9138	-170.05703	196.09447	326.28167	174.93905	56.9569	54.51589	-160.29299	0
14	30.91946	-147.27427	-178.19373	57.77057	104.14976	-162.734	176.56639	333.6047	189.58511	27.66478	44.75185	-194.46713	0
15	60.21158	-110.65912	-170.8707	23.59643	113.9138	-140.76491	174.12538	362.89682	206.67218	32.5468	49.63387	-182.26208	0
16	45.56552	-93.57205	-139.13757	23.59643	91.94471	-116.35481	127.74619	377.54288	196.90814	-4.88202	34.98781	-192.02612	0
17	35.80148	-115.54114	-151.34262	38.24249	91.94471	-133.44188	115.54114	372.66086	199.34915	-7.32303	32.5468	-194.46713	0
18	21.15542	-98.45407	-119.60949	38.24249	69.97562	-109.03178	88.69003	358.0148	187.1441	-26.85111	17.90074	-213.99521	0
19	8.95037	-103.33609	-112.28646	45.56552	60.21158	-106.59077	91.13104	399.51197	189.58511	-24.4101	25.22377	-194.46713	0
20	43.12451	-144.83326	-187.95777	50.44754	113.9138	-165.17501	108.21811	419.04005	223.75925	7.32303	39.86983	-167.61602	0
21	33.36047	-122.86417	-156.22464	43.12451	94.38572	-138.3239	132.62821	433.68611	226.20026	32.5468	37.42882	-177.38006	0
22	8.95037	-144.83326	-153.78363	67.53461	79.73966	-148.08794	98.45407	450.77318	213.99521	9.76404	10.57771	-221.31824	0
23	6.50936	-135.06922	-141.57858	62.65259	72.41663	-138.3239	122.86417	504.4754	245.72834	17.90074	10.57771	-243.28733	0
24	-6.50936	-139.95124	-134.25555	72.41663	62.65259	-138.3239	86.24902	497.15237	238.40531	-36.61515	-14.64606	-282.34349	0
25	-33.36047	-171.68437	-139.13757	101.70875	52.88855	-155.41097	54.51589	509.35742	226.20026	-46.37919	-19.52808	-282.34349	0
26	-26.03744	-171.68437	-146.4606	96.82673	60.21158	-160.29299	3.25468	519.12146	209.11319	-78.11232	-41.49717	-289.66652	0
27	-30.91946	-198.53548	-168.42969	113.9138	67.53461	-184.70309	-9.76404	509.35742	216.43622	-80.55333	-41.49717	-289.66652	0
28	-4.06835	-161.92033	-158.66565	82.18067	77.29865	-160.29299	-36.61515	499.59338	209.11319	-75.67131	-36.61515	-270.13844	0
29	-13.83239	-179.0074	-165.98868	94.38572	74.85764	-172.49804	-9.76404	533.76752	206.67218	-53.70222	-29.29212	-238.40531	0
30	0.81367	-181.44841	-183.07575	89.5037	91.94471	-182.26208	-12.20505	519.12146	206.67218	-63.46626	-21.96909	-240.84632	0
31	-18.71441	-176.56639	-158.66565	96.82673	69.97562	-167.61602	-14.64606	528.8855	213.99521	-68.34828	-43.93818	-248.16935	0
32	-6.50936	-142.39225	-136.69656	72.41663	65.0936	-140.76491	25.22377	570.38267	218.87723	-2.44101	4.88202	-235.9643	0
33	-16.2734	-169.24336	-153.78363	91.94471	67.53461	-162.734	10.57771	587.46974	231.08228	-26.85111	-7.32303	-240.84632	0
34	-16.2734	-186.33043	-170.8707	99.26774	77.29865	-179.82107	-26.85111	602.1158	238.40531	-70.78929	-17.08707	-267.69743	0
35	-18.71441	-166.80235	-148.90161	91.94471	65.0936	-157.85198	-46.37919	606.99782	245.72834	-29.29212	-21.96909	-265.25642	0
36	-21.15542	-159.47932	-139.13757	89.5037	57.77057	-150.52895	-85.43535	611.87984	223.75925	-58.58424	-17.08707	-279.90248	0
37	-11.39138	-166.80235	-156.22464	87.06269	72.41663	-162.734	-126.93252	597.23378	206.67218	-100.08141	-46.37919	-289.66652	0
38	-21.15542	-169.24336	-148.90161	94.38572	62.65259	-160.29299	-109.84545	602.1158	211.5542	-82.99434	-51.26121	-277.46147	0
39	-30.91946	-174.12538	-144.01959	101.70875	55.32956	-160.29299	-97.6404	604.55681	187.1441	-68.34828	-46.37919	-257.93339	0
40	-35.80148	-159.47932	-124.49151	96.82673	43.12451	-143.20592	-107.40444	609.43883	204.23117	-73.2303	-51.26121	-275.02046	0
41	-4.06835	-130.1872	-126.93252	65.0936	60.21158	-128.55986	-48.8202	628.96691	226.20026	-19.52808	-17.08707	-250.61036	0
42	-4.06835	-147.27427	-144.01959	74.85764	69.97562	-145.64693	-41.49717	641.17196	233.52329	-4.88202	-21.96909	-250.61036	0
43	-16.2734	-130.1872	-114.72747	72.41663	48.00653	-123.67784	-63.46626	663.14105	228.64127	-12.20505	-7.32303	-267.69743	0
44	-11.39138	-127.74619	-117.16848	67.53461	52.88855	-123.67784	-97.6404	660.70004	228.64127	-43.93818	-26.85111	-296.98955	0
45	-1.62734	-135.06922	-134.25555	67.53461	65.0936	-135.88289	-114.72747	663.14105	226.20026	-31.73313	-9.76404	-279.90248	0
46	4.06835	-127.74619	-131.81454	60.21158	67.53461	-128.55986	-165.98868	650.936	211.5542	-80.55333	-9.76404	-299.43056	0
47	-6.50936	-164.36134	-158.66565	84.62168	74.85764	-162.734	-136.69656	663.14105	228.64127	-48.8202	-31.73313	-282.34349	0
48	-11.39138	-137.51023	-126.93252	72.41663	57.77057	-133.44188	-161.10666	641.17196	209.11319	-63.46626	-31.73313	-279.90248	0
49	8.95037	-100.89508	-109.84545	45.56552	57.77057	-104.14976	-144.01959	646.05398	201.79016	-58.58424	-43.93818	-267.69743	0
50	-6.50936	-108.21811	-102.52242	55.32956	48.00653	-106.59077	-144.01959	641.17196	201.79016	-34.17414	-26.85111	-284.7845	0
51	-21.15542	-132.62821	-112.28646	74.85764	45.56552	-123.67784	-117.16848	648.49499	196.90814	-29.29212	-39.05616	-277.46147	0
52	-18.71441	-169.24336	-151.34262	91.94471	65.0936	-160.29299	-119.60949	670.46408	221.31824	9.76404	-36.61515	-257.93339	0
53	-35.80148	-176.56639	-141.57858	104.14976	52.88855	-160.29299	-107.40444	707.07923	233.52329	17.90074	-19.52808	-260.3744	0
54	-33.36047	-144.83326	-112.28646	87.06269	38.24249	-128.55986	-146.4606	719.28428	233.52329	0	-9.76404	-277.46147	0
55	-18.71441	-93.57205	-75.67131	55.32956	28.47845	-84.62168	-165.98868	704.63822	201.79016	-21.96909	-48.8202	-284.7845	0
