samplenr	I	II	III	aVR	aVL	aVF	V1	V2	V3	V4	V5	V6	measurement
0	39.05616	-94.38572	-134.25555	27.66478	86.24902	-113.9138	76.48498	143.20592	66.72094	-15.45973	43.93818	67.53461	0
1	19.52808	-99.26774	-119.60949	39.86983	69.16195	-109.03178	83.80801	148.08794	71.60296	-10.57771	48.8202	72.41663	0
2	-3.25468	-111.47279	-109.84545	56.9569	52.07488	-111.47279	86.24902	150.52895	71.60296	-5.69569	51.26121	72.41663	0
3	-5.69569	-131.00087	-126.93252	66.72094	59.39791	-128.55986	81.367	143.20592	64.27993	-13.01872	43.93818	62.65259	0
4	-5.69569	-131.00087	-126.93252	66.72094	59.39791	-128.55986	78.92599	140.76491	64.27993	-15.45973	41.49717	60.21158	0
5	-0.81367	-121.23683	-122.0505	59.39791	59.39791	-121.23683	78.92599	143.20592	69.16195	-13.01872	41.49717	57.77057	0
6	-13.01872	-121.23683	-109.84545	66.72094	47.19286	-116.35481	81.367	145.64693	76.48498	-10.57771	43.93818	62.65259	0
7	-17.90074	-113.9138	-97.6404	64.27993	39.86983	-106.59077	86.24902	150.52895	78.92599	-8.1367	48.8202	67.53461	0
8	-8.1367	-111.47279	-104.96343	59.39791	47.19286	-109.03178	81.367	148.08794	76.48498	-8.1367	48.8202	67.53461	0
9	-25.22377	-106.59077	-82.99434	64.27993	27.66478	-94.38572	88.69003	157.85198	83.80801	-3.25468	56.14323	77.29865	0
10	-15.45973	-101.70875	-87.87636	56.9569	34.98781	-94.38572	88.69003	157.85198	78.92599	-3.25468	53.70222	77.29865	0
11	-25.22377	-106.59077	-82.99434	64.27993	27.66478	-94.38572	86.24902	157.85198	76.48498	-3.25468	51.26121	74.85764	0
12	-25.22377	-109.03178	-85.43535	66.72094	30.10579	-96.82673	86.24902	155.41097	71.60296	-3.25468	48.8202	72.41663	0
13	-5.69569	-116.35481	-112.28646	59.39791	52.07488	-113.9138	76.48498	143.20592	61.83892	-10.57771	36.61515	62.65259	0
