samplenr	I	II	III	aVR	aVL	aVF	V1	V2	V3	V4	V5	V6	measurement
0	-112.28646	-174.93905	-63.46626	143.20592	-26.03744	-120.42316	171.68437	-1528.07226	100.89508	147.27427	46.37919	47.19286	0
1	-114.72747	-174.93905	-61.02525	143.20592	-28.47845	-117.98215	174.12538	-1532.95428	103.33609	147.27427	46.37919	47.19286	0
2	-117.16848	-179.82107	-63.46626	148.08794	-28.47845	-122.86417	176.56639	-1537.8363	103.33609	147.27427	46.37919	44.75185	0
3	-117.16848	-182.26208	-65.90727	148.08794	-26.03744	-125.30518	179.0074	-1535.39529	105.7771	147.27427	43.93818	42.31084	0
4	-119.60949	-182.26208	-63.46626	150.52895	-28.47845	-122.86417	179.0074	-1523.19024	108.21811	147.27427	43.93818	39.86983	0
5	-122.0505	-182.26208	-61.02525	150.52895	-30.91946	-122.86417	183.88942	-1515.86721	110.65912	147.27427	43.93818	39.86983	0
6	-122.0505	-182.26208	-61.02525	150.52895	-30.91946	-122.86417	186.33043	-1598.86155	113.10013	147.27427	46.37919	39.86983	0
7	-119.60949	-182.26208	-63.46626	150.52895	-28.47845	-122.86417	188.77144	-1659.8868	113.10013	149.71528	48.8202	39.86983	0
8	-119.60949	-182.26208	-63.46626	150.52895	-28.47845	-122.86417	193.65346	-1635.4767	115.54114	152.15629	48.8202	39.86983	0
9	-114.72747	-182.26208	-68.34828	148.08794	-23.59643	-125.30518	198.53548	-1618.38963	117.98215	154.5973	51.26121	39.86983	0
10	-112.28646	-177.38006	-65.90727	143.20592	-23.59643	-122.86417	203.4175	-1735.55811	120.42316	157.03831	53.70222	42.31084	0
11	-109.84545	-174.93905	-65.90727	140.76491	-23.59643	-120.42316	205.85851	-927.5838	125.30518	159.47932	53.70222	42.31084	0
12	-107.40444	-170.05703	-63.46626	138.3239	-23.59643	-117.98215	210.74053	-746.94906	125.30518	161.92033	53.70222	42.31084	0
13	-104.96343	-170.05703	-65.90727	135.88289	-21.15542	-117.98215	213.18154	-1071.60339	127.74619	161.92033	53.70222	42.31084	0
14	-104.96343	-167.61602	-63.46626	135.88289	-21.15542	-115.54114	218.06356	-1769.73225	132.62821	166.80235	53.70222	42.31084	0
15	-104.96343	-165.17501	-61.02525	133.44188	-23.59643	-113.10013	222.94558	-1694.06094	137.51023	169.24336	56.14323	42.31084	0
16	-104.96343	-162.734	-58.58424	133.44188	-23.59643	-110.65912	230.26861	-1513.4262	139.95124	171.68437	56.14323	47.19286	0
17	-107.40444	-157.85198	-51.26121	131.00087	-28.47845	-105.7771	232.70962	-1335.23247	142.39225	171.68437	58.58424	47.19286	0
18	-107.40444	-155.41097	-48.8202	131.00087	-30.91946	-103.33609	237.59164	-1244.9151	147.27427	176.56639	58.58424	49.63387	0
19	-107.40444	-152.96996	-46.37919	128.55986	-30.91946	-100.89508	242.47366	-1262.00217	149.71528	179.0074	58.58424	49.63387	0
20	-109.84545	-152.96996	-43.93818	131.00087	-33.36047	-98.45407	247.35568	-1310.82237	152.15629	181.44841	61.02525	52.07488	0
21	-112.28646	-150.52895	-39.05616	131.00087	-38.24249	-96.01306	252.2377	-412.53069	154.5973	183.88942	63.46626	52.07488	0
22	-107.40444	-145.64693	-39.05616	126.11885	-35.80148	-93.57205	257.11972	-207.48585	157.03831	183.88942	65.90727	52.07488	0
