samplenr	I	II	III	aVR	aVL	aVF	V1	V2	V3	V4	V5	V6	measurement
0	-102.52242	61.02525	162.734	20.34175	-131.81454	110.65912	-20.34175	-196.90814	-400.32564	-661.51371	-450.77318	-108.21811	0
1	-92.75838	70.78929	162.734	9.76404	-126.93252	115.54114	-17.90074	-199.34915	-402.76665	-666.39573	-445.89116	-100.89508	0
2	-75.67131	95.19939	170.05703	-9.76404	-122.0505	132.62821	-10.57771	-196.90814	-402.76665	-668.83674	-438.56813	-91.13104	0
3	-68.34828	104.96343	172.49804	-19.52808	-119.60949	137.51023	-8.1367	-189.58511	-405.20766	-668.83674	-431.2451	-83.80801	0
4	-68.34828	102.52242	170.05703	-17.08707	-119.60949	135.06922	-5.69569	-182.26208	-405.20766	-661.51371	-431.2451	-81.367	0
5	-65.90727	107.40444	172.49804	-21.96909	-119.60949	139.95124	-3.25468	-174.93905	-400.32564	-656.63169	-431.2451	-81.367	0
6	-63.46626	112.28646	174.93905	-24.4101	-119.60949	142.39225	4.06835	-165.17501	-390.5616	-651.74967	-423.92207	-78.92599	0
7	-61.02525	117.16848	177.38006	-29.29212	-119.60949	147.27427	11.39138	-157.85198	-383.23857	-651.74967	-419.04005	-74.04397	0
8	-65.90727	119.60949	184.70309	-26.85111	-124.49151	152.15629	11.39138	-155.41097	-383.23857	-644.42664	-414.15803	-74.04397	0
9	-78.11232	109.84545	187.1441	-17.08707	-131.81454	147.27427	11.39138	-165.17501	-393.00261	-644.42664	-414.15803	-78.92599	0
10	-87.87636	104.96343	192.02612	-9.76404	-139.13757	147.27427	8.95037	-177.38006	-397.88463	-644.42664	-409.27601	-83.80801	0
11	-90.31737	100.08141	189.58511	-4.88202	-139.13757	144.83326	6.50936	-189.58511	-405.20766	-654.19068	-404.39399	-83.80801	0
12	-90.31737	95.19939	184.70309	-2.44101	-136.69656	139.95124	4.06835	-196.90814	-410.08968	-661.51371	-401.95298	-83.80801	0
13	-97.6404	85.43535	182.26208	4.88202	-139.13757	132.62821	1.62734	-196.90814	-417.41271	-668.83674	-401.95298	-83.80801	0
14	-112.28646	73.2303	184.70309	17.90074	-148.90161	127.74619	-0.81367	-196.90814	-419.85372	-668.83674	-406.835	-86.24902	0
15	-114.72747	68.34828	182.26208	22.78276	-148.90161	125.30518	-3.25468	-189.58511	-417.41271	-668.83674	-406.835	-88.69003	0
16	-104.96343	78.11232	182.26208	12.20505	-144.01959	130.1872	1.62734	-182.26208	-410.08968	-663.95472	-401.95298	-88.69003	0
17	-100.08141	80.55333	179.82107	9.76404	-139.13757	130.1872	1.62734	-177.38006	-407.64867	-668.83674	-401.95298	-88.69003	0
18	-87.87636	95.19939	182.26208	-4.88202	-134.25555	137.51023	4.06835	-174.93905	-407.64867	-661.51371	-397.07096	-88.69003	0
19	-78.11232	104.96343	182.26208	-14.64606	-129.37353	142.39225	4.06835	-177.38006	-407.64867	-656.63169	-392.18894	-88.69003	0
20	-63.46626	119.60949	182.26208	-29.29212	-122.0505	149.71528	4.06835	-179.82107	-407.64867	-651.74967	-382.4249	-86.24902	0
21	-46.37919	131.81454	177.38006	-43.93818	-112.28646	154.5973	8.95037	-179.82107	-405.20766	-651.74967	-370.21985	-81.367	0
22	-41.49717	131.81454	172.49804	-46.37919	-107.40444	152.15629	8.95037	-177.38006	-405.20766	-654.19068	-365.33783	-76.48498	0
23	-41.49717	131.81454	172.49804	-46.37919	-107.40444	152.15629	8.95037	-172.49804	-405.20766	-654.19068	-358.0148	-71.60296	0
24	-36.61515	134.25555	170.05703	-48.8202	-102.52242	152.15629	11.39138	-162.734	-400.32564	-646.86765	-355.57379	-66.72094	0
25	-34.17414	134.25555	167.61602	-51.26121	-100.08141	149.71528	14.64606	-152.96996	-393.00261	-639.54462	-350.69177	-64.27993	0
26	-24.4101	141.57858	165.17501	-58.58424	-95.19939	152.15629	14.64606	-145.64693	-385.67958	-634.6626	-343.36874	-61.83892	0
27	-34.17414	134.25555	167.61602	-51.26121	-100.08141	149.71528	11.39138	-148.08794	-385.67958	-641.98563	-345.80975	-61.83892	0
28	-39.05616	126.93252	165.17501	-43.93818	-102.52242	144.83326	4.06835	-157.85198	-395.44362	-646.86765	-348.25076	-66.72094	0
29	-36.61515	126.93252	162.734	-46.37919	-100.08141	144.83326	-5.69569	-170.05703	-405.20766	-646.86765	-348.25076	-69.16195	0
30	-26.85111	134.25555	160.29299	-53.70222	-92.75838	147.27427	-15.45973	-187.1441	-410.08968	-649.30866	-340.92773	-69.16195	0
31	-24.4101	131.81454	155.41097	-53.70222	-90.31737	142.39225	-27.66478	-204.23117	-419.85372	-659.0727	-338.48672	-69.16195	0
32	-31.73313	117.16848	148.08794	-43.93818	-90.31737	132.62821	-42.31084	-218.87723	-434.49978	-673.71876	-340.92773	-74.04397	0
33	-36.61515	112.28646	148.08794	-39.05616	-92.75838	130.1872	-52.07488	-223.75925	-441.82281	-678.60078	-338.48672	-74.04397	0
34	-29.29212	117.16848	145.64693	-43.93818	-87.87636	130.1872	-56.9569	-218.87723	-436.94079	-671.27775	-333.6047	-66.72094	0
35	-24.4101	119.60949	143.20592	-48.8202	-82.99434	130.1872	-61.83892	-213.99521	-429.61776	-663.95472	-326.28167	-61.83892	0
36	-21.96909	119.60949	140.76491	-48.8202	-80.55333	130.1872	-64.27993	-209.11319	-422.29473	-661.51371	-323.84066	-59.39791	0
37	-17.08707	117.16848	133.44188	-51.26121	-75.67131	125.30518	-69.16195	-209.11319	-419.85372	-666.39573	-328.72268	-59.39791	0
38	-6.50936	126.93252	133.44188	-61.02525	-70.78929	130.1872	-71.60296	-209.11319	-417.41271	-659.0727	-323.84066	-56.14323	0
39	3.25468	129.37353	126.11885	-65.90727	-61.02525	127.74619	-76.48498	-218.87723	-422.29473	-656.63169	-321.39965	-56.14323	0
40	8.1367	119.60949	111.47279	-63.46626	-51.26121	115.54114	-83.80801	-235.9643	-429.61776	-663.95472	-326.28167	-59.39791	0
41	8.1367	104.96343	96.82673	-56.14323	-43.93818	100.89508	-93.57205	-253.05137	-441.82281	-678.60078	-331.16369	-66.72094	0
42	5.69569	90.31737	84.62168	-48.8202	-39.05616	88.69003	-93.57205	-262.81541	-451.58685	-690.80583	-338.48672	-71.60296	0
43	-1.62734	75.67131	77.29865	-36.61515	-39.05616	76.48498	-93.57205	-260.3744	-456.46887	-698.12886	-340.92773	-76.48498	0
44	-13.83239	58.58424	72.41663	-21.96909	-43.93818	66.72094	-93.57205	-255.49238	-456.46887	-698.12886	-348.25076	-83.80801	0
45	-21.96909	43.93818	65.0936	-12.20505	-43.93818	54.51589	-88.69003	-248.16935	-454.02786	-698.12886	-353.13278	-93.57205	0
46	-26.85111	39.05616	65.0936	-7.32303	-46.37919	52.07488	-81.367	-238.40531	-444.26382	-695.68785	-353.13278	-98.45407	0
47	-21.96909	41.49717	62.65259	-9.76404	-41.49717	52.07488	-69.16195	-228.64127	-432.05877	-693.24684	-350.69177	-98.45407	0
48	-17.08707	53.70222	69.97562	-19.52808	-43.93818	61.83892	-56.9569	-221.31824	-424.73574	-683.4828	-345.80975	-98.45407	0
49	-11.39138	61.02525	72.41663	-24.4101	-41.49717	66.72094	-49.63387	-223.75925	-424.73574	-676.15977	-343.36874	-96.01306	0
50	-8.95037	65.90727	74.85764	-29.29212	-41.49717	71.60296	-49.63387	-233.52329	-424.73574	-676.15977	-340.92773	-96.01306	0
51	-8.95037	65.90727	74.85764	-29.29212	-41.49717	71.60296	-47.19286	-240.84632	-427.17675	-683.4828	-340.92773	-98.45407	0
52	-6.50936	65.90727	72.41663	-29.29212	-39.05616	69.16195	-47.19286	-243.28733	-432.05877	-690.80583	-343.36874	-98.45407	0
53	-17.08707	58.58424	74.85764	-21.96909	-46.37919	66.72094	-49.63387	-245.72834	-439.3818	-698.12886	-350.69177	-105.7771	0
54	-24.4101	43.93818	67.53461	-9.76404	-46.37919	54.51589	-52.07488	-245.72834	-444.26382	-705.45189	-365.33783	-113.10013	0
55	-36.61515	29.29212	65.0936	2.44101	-51.26121	47.19286	-54.51589	-245.72834	-444.26382	-710.33391	-377.54288	-125.30518	0
56	-48.8202	14.64606	62.65259	14.64606	-56.14323	37.42882	-54.51589	-245.72834	-446.70483	-717.65694	-387.30692	-137.51023	0
57	-61.02525	2.44101	62.65259	27.66478	-61.02525	32.5468	-49.63387	-245.72834	-446.70483	-729.86199	-399.51197	-147.27427	0
58	-73.2303	-9.76404	62.65259	39.86983	-68.34828	25.22377	-44.75185	-250.61036	-451.58685	-732.303	-409.27601	-157.03831	0
59	-78.11232	-17.90074	60.21158	47.19286	-70.78929	20.34175	-44.75185	-260.3744	-458.90988	-734.74401	-416.59904	-166.80235	0
60	-85.43535	-30.10579	55.32956	56.9569	-70.78929	13.01872	-47.19286	-272.57945	-461.35089	-739.62603	-419.04005	-174.12538	0
61	-95.19939	-47.19286	48.00653	69.16195	-73.2303	0.81367	-52.07488	-282.34349	-466.23291	-749.39007	-423.92207	-181.44841	0
62	-97.6404	-56.9569	40.6835	76.48498	-70.78929	-9.76404	-54.51589	-287.22551	-468.67392	-756.7131	-428.80409	-186.33043	0
63	-95.19939	-64.27993	30.91946	78.92599	-63.46626	-17.08707	-52.07488	-277.46147	-471.11493	-759.15411	-428.80409	-188.77144	0
64	-102.52242	-74.04397	28.47845	86.24902	-65.90727	-24.4101	-54.51589	-270.13844	-471.11493	-759.15411	-436.12712	-193.65346	0
65	-102.52242	-76.48498	26.03744	88.69003	-65.90727	-26.85111	-52.07488	-260.3744	-466.23291	-759.15411	-438.56813	-196.09447	0
66	-92.75838	-66.72094	26.03744	78.92599	-61.02525	-21.96909	-47.19286	-250.61036	-458.90988	-756.7131	-438.56813	-196.09447	0
67	-92.75838	-64.27993	28.47845	76.48498	-61.02525	-19.52808	-39.86983	-248.16935	-458.90988	-766.47714	-443.45015	-198.53548	0
68	-87.87636	-54.51589	33.36047	69.16195	-61.02525	-12.20505	-32.5468	-245.72834	-461.35089	-764.03613	-443.45015	-198.53548	0
69	-85.43535	-52.07488	33.36047	66.72094	-61.02525	-9.76404	-32.5468	-253.05137	-463.7919	-764.03613	-443.45015	-198.53548	0
70	-78.11232	-44.75185	33.36047	59.39791	-56.14323	-7.32303	-27.66478	-265.25642	-466.23291	-764.03613	-441.00914	-198.53548	0
71	-73.2303	-42.31084	30.91946	56.9569	-53.70222	-7.32303	-25.22377	-275.02046	-468.67392	-771.35916	-436.12712	-196.09447	0
72	-78.11232	-47.19286	30.91946	61.83892	-56.14323	-9.76404	-20.34175	-277.46147	-471.11493	-776.24118	-433.68611	-193.65346	0
73	-75.67131	-42.31084	33.36047	56.9569	-56.14323	-4.06835	-15.45973	-272.57945	-471.11493	-773.80017	-426.36308	-188.77144	0
74	-63.46626	-34.98781	28.47845	47.19286	-46.37919	-4.06835	-10.57771	-260.3744	-461.35089	-764.03613	-419.04005	-181.44841	0
75	-68.34828	-34.98781	33.36047	49.63387	-51.26121	-1.62734	-10.57771	-253.05137	-454.02786	-759.15411	-416.59904	-181.44841	0
76	-73.2303	-39.86983	33.36047	54.51589	-53.70222	-4.06835	-10.57771	-250.61036	-451.58685	-759.15411	-414.15803	-183.88942	0
77	-75.67131	-42.31084	33.36047	56.9569	-56.14323	-4.06835	-10.57771	-248.16935	-451.58685	-764.03613	-416.59904	-186.33043	0
78	-75.67131	-42.31084	33.36047	56.9569	-56.14323	-4.06835	-13.01872	-250.61036	-451.58685	-759.15411	-416.59904	-186.33043	0
79	-82.99434	-54.51589	28.47845	66.72094	-56.14323	-14.64606	-22.78276	-262.81541	-458.90988	-759.15411	-416.59904	-193.65346	0
80	-85.43535	-61.83892	23.59643	71.60296	-56.14323	-19.52808	-25.22377	-275.02046	-463.7919	-759.15411	-416.59904	-198.53548	0
81	-82.99434	-66.72094	16.2734	74.04397	-51.26121	-26.85111	-27.66478	-287.22551	-468.67392	-768.91815	-414.15803	-200.97649	0
82	-80.55333	-66.72094	13.83239	71.60296	-48.8202	-26.85111	-25.22377	-289.66652	-471.11493	-771.35916	-411.71702	-198.53548	0
83	-78.11232	-64.27993	13.83239	69.16195	-46.37919	-26.85111	-25.22377	-282.34349	-471.11493	-771.35916	-409.27601	-196.09447	0
84	-78.11232	-66.72094	11.39138	71.60296	-46.37919	-29.29212	-22.78276	-277.46147	-468.67392	-766.47714	-409.27601	-196.09447	0
85	-75.67131	-66.72094	8.95037	69.16195	-43.93818	-29.29212	-22.78276	-270.13844	-463.7919	-761.59512	-409.27601	-198.53548	0
86	-75.67131	-66.72094	8.95037	69.16195	-43.93818	-29.29212	-20.34175	-262.81541	-458.90988	-761.59512	-411.71702	-200.97649	0
87	-78.11232	-66.72094	11.39138	71.60296	-46.37919	-29.29212	-20.34175	-262.81541	-456.46887	-766.47714	-416.59904	-200.97649	0
88	-75.67131	-64.27993	11.39138	69.16195	-43.93818	-26.85111	-20.34175	-267.69743	-461.35089	-766.47714	-421.48106	-200.97649	0
89	-73.2303	-64.27993	8.95037	66.72094	-41.49717	-29.29212	-25.22377	-279.90248	-468.67392	-766.47714	-423.92207	-203.4175	0
90	-61.02525	-54.51589	6.50936	56.9569	-34.17414	-24.4101	-27.66478	-292.10753	-473.55594	-766.47714	-419.04005	-203.4175	0
91	-46.37919	-39.86983	6.50936	42.31084	-26.85111	-17.08707	-27.66478	-294.54854	-473.55594	-771.35916	-414.15803	-198.53548	0
