samplenr	I	II	III	aVR	aVL	aVF	V1	V2	V3	V4	V5	V6	measurement
0	-15.45973	-21.15542	-5.69569	16.2734	-5.69569	-14.64606	253.86504	192.02612	186.33043	121.23683	56.14323	-50.44754	0
1	-15.45973	-33.36047	-17.90074	23.59643	0	-26.85111	244.101	179.82107	174.12538	104.14976	39.05616	-67.53461	0
2	-8.1367	-45.56552	-37.42882	26.03744	14.64606	-41.49717	224.57292	162.734	152.15629	74.85764	-2.44101	-104.96343	0
3	39.05616	-43.12451	-81.367	0.81367	58.58424	-61.02525	207.48585	148.08794	135.06922	50.44754	-32.5468	-134.25555	0
4	61.02525	-38.24249	-98.45407	-11.39138	78.11232	-68.34828	195.2808	138.3239	125.30518	38.24249	-47.19286	-156.22464	0
5	107.40444	-40.6835	-147.27427	-33.36047	126.93252	-92.75838	170.8707	116.35481	103.33609	18.71441	-81.367	-187.95777	0
6	80.55333	-48.00653	-127.74619	-16.2734	102.52242	-87.87636	170.8707	116.35481	105.7771	26.03744	-78.92599	-192.83979	0
7	24.4101	-57.77057	-81.367	16.2734	51.26121	-68.34828	175.75272	116.35481	115.54114	40.6835	-56.9569	-175.75272	0
8	-15.45973	-79.73966	-64.27993	45.56552	24.4101	-73.2303	163.54767	106.59077	113.10013	48.00653	-39.86983	-163.54767	0
9	-27.66478	-99.26774	-71.60296	62.65259	21.96909	-85.43535	151.34262	96.82673	105.7771	50.44754	-25.22377	-146.4606	0
10	-39.86983	-84.62168	-44.75185	60.21158	2.44101	-65.90727	148.90161	104.14976	113.10013	62.65259	-2.44101	-122.0505	0
11	-32.5468	-60.21158	-27.66478	45.56552	-3.25468	-43.93818	146.4606	109.03178	120.42316	74.85764	19.52808	-100.08141	0
12	-20.34175	-33.36047	-13.01872	26.03744	-5.69569	-24.4101	141.57858	113.9138	122.86417	82.18067	43.93818	-75.67131	0
13	-15.45973	-8.95037	7.32303	11.39138	-13.01872	-2.44101	141.57858	121.23683	127.74619	89.5037	46.37919	-57.77057	0
14	17.08707	28.47845	12.20505	-23.59643	2.44101	20.34175	148.90161	133.44188	135.06922	99.26774	53.70222	-45.56552	0
15	9.76404	67.53461	58.58424	-38.24249	-25.22377	64.27993	165.98868	152.96996	154.5973	116.35481	65.90727	-33.36047	0
16	0	74.85764	75.67131	-38.24249	-37.42882	76.48498	168.42969	157.85198	161.92033	123.67784	63.46626	-38.24249	0
17	14.64606	65.0936	51.26121	-40.6835	-17.90074	59.39791	158.66565	145.64693	154.5973	116.35481	48.8202	-52.88855	0
18	-3.25468	60.21158	63.46626	-28.47845	-32.5468	61.83892	156.22464	145.64693	157.03831	116.35481	41.49717	-55.32956	0
19	-10.57771	38.24249	48.8202	-13.83239	-30.10579	42.31084	148.90161	140.76491	154.5973	109.03178	36.61515	-62.65259	0
20	-15.45973	11.39138	26.85111	0.81367	-20.34175	17.90074	136.69656	133.44188	144.83326	96.82673	26.85111	-75.67131	0
21	-25.22377	-16.2734	9.76404	18.71441	-17.90074	-4.88202	126.93252	131.00087	139.95124	89.5037	21.96909	-85.43535	0
22	2.44101	-21.15542	-22.78276	8.95037	12.20505	-21.96909	117.16848	126.11885	130.1872	82.18067	19.52808	-85.43535	0
23	14.64606	-13.83239	-27.66478	-1.62734	19.52808	-19.52808	119.60949	128.55986	130.1872	84.62168	21.96909	-82.99434	0
