samplenr	I	II	III	aVR	aVL	aVF	V1	V2	V3	V4	V5	V6	measurement
0	-4.06835	16.2734	20.34175	-7.32303	-11.39138	17.90074	17.08707	-54.51589	-50.44754	0	-14.64606	-71.60296	0
1	-1.62734	21.15542	22.78276	-9.76404	-11.39138	22.78276	19.52808	-54.51589	-48.00653	2.44101	-9.76404	-66.72094	0
2	-1.62734	26.03744	27.66478	-12.20505	-13.83239	27.66478	21.96909	-54.51589	-45.56552	4.88202	-4.88202	-64.27993	0
3	-6.50936	28.47845	34.98781	-12.20505	-21.15542	32.5468	21.96909	-52.07488	-40.6835	8.1367	-2.44101	-61.83892	0
4	-4.06835	30.91946	34.98781	-14.64606	-18.71441	32.5468	21.96909	-52.07488	-40.6835	8.1367	0.81367	-56.9569	0
5	-1.62734	33.36047	34.98781	-17.08707	-18.71441	34.98781	19.52808	-52.07488	-40.6835	10.57771	3.25468	-56.9569	0
6	1.62734	38.24249	37.42882	-19.52808	-18.71441	39.86983	19.52808	-52.07488	-38.24249	13.01872	5.69569	-54.51589	0
7	1.62734	38.24249	37.42882	-19.52808	-18.71441	39.86983	19.52808	-47.19286	-33.36047	17.90074	10.57771	-52.07488	0
8	1.62734	38.24249	37.42882	-19.52808	-18.71441	39.86983	17.08707	-44.75185	-30.91946	22.78276	13.01872	-52.07488	0
9	4.06835	35.80148	32.5468	-19.52808	-13.83239	34.98781	12.20505	-44.75185	-28.47845	22.78276	13.01872	-52.07488	0
10	4.06835	30.91946	27.66478	-17.08707	-11.39138	30.10579	9.76404	-44.75185	-28.47845	22.78276	13.01872	-52.07488	0
11	1.62734	26.03744	25.22377	-14.64606	-11.39138	27.66478	4.88202	-44.75185	-28.47845	22.78276	13.01872	-52.07488	0
12	6.50936	26.03744	20.34175	-17.08707	-6.50936	25.22377	0	-49.63387	-28.47845	22.78276	13.01872	-52.07488	0
13	8.95037	23.59643	15.45973	-17.08707	-4.06835	20.34175	-2.44101	-54.51589	-30.91946	20.34175	13.01872	-52.07488	0
14	6.50936	18.71441	13.01872	-12.20505	-4.06835	17.90074	-7.32303	-59.39791	-35.80148	20.34175	13.01872	-49.63387	0
15	4.06835	11.39138	8.1367	-7.32303	-1.62734	10.57771	-12.20505	-64.27993	-40.6835	15.45973	10.57771	-49.63387	0
16	-1.62734	4.06835	5.69569	-2.44101	-4.06835	5.69569	-19.52808	-74.04397	-48.00653	10.57771	5.69569	-52.07488	0
17	-1.62734	1.62734	3.25468	0	-1.62734	3.25468	-26.85111	-81.367	-55.32956	4.88202	0.81367	-54.51589	0
18	1.62734	1.62734	0	-2.44101	1.62734	3.25468	-31.73313	-88.69003	-60.21158	4.88202	-2.44101	-54.51589	0
19	6.50936	1.62734	-4.88202	-4.88202	6.50936	0	-36.61515	-93.57205	-62.65259	2.44101	-2.44101	-54.51589	0
20	11.39138	1.62734	-9.76404	-7.32303	11.39138	-2.44101	-39.05616	-93.57205	-62.65259	2.44101	-2.44101	-52.07488	0
21	11.39138	-1.62734	-12.20505	-4.88202	11.39138	-4.88202	-41.49717	-93.57205	-62.65259	0	-2.44101	-52.07488	0
22	13.83239	-1.62734	-14.64606	-7.32303	13.83239	-7.32303	-43.93818	-96.01306	-62.65259	-2.44101	-2.44101	-49.63387	0
23	18.71441	1.62734	-17.08707	-9.76404	18.71441	-7.32303	-46.37919	-98.45407	-62.65259	-2.44101	-2.44101	-49.63387	0
24	26.03744	4.06835	-21.96909	-14.64606	23.59643	-7.32303	-43.93818	-96.01306	-62.65259	0	0.81367	-42.31084	0
25	30.91946	4.06835	-26.85111	-17.08707	28.47845	-9.76404	-41.49717	-88.69003	-57.77057	4.88202	3.25468	-37.42882	0
26	30.91946	4.06835	-26.85111	-17.08707	28.47845	-9.76404	-39.05616	-83.80801	-55.32956	4.88202	5.69569	-34.98781	0
27	30.91946	4.06835	-26.85111	-17.08707	28.47845	-9.76404	-36.61515	-76.48498	-52.88855	4.88202	5.69569	-32.5468	0
28	28.47845	4.06835	-24.4101	-17.08707	26.03744	-9.76404	-36.61515	-76.48498	-52.88855	4.88202	3.25468	-32.5468	0
29	28.47845	4.06835	-24.4101	-17.08707	26.03744	-9.76404	-31.73313	-76.48498	-50.44754	4.88202	3.25468	-32.5468	0
30	28.47845	4.06835	-24.4101	-17.08707	26.03744	-9.76404	-26.85111	-76.48498	-50.44754	4.88202	3.25468	-34.98781	0
31	26.03744	1.62734	-24.4101	-14.64606	26.03744	-9.76404	-21.96909	-71.60296	-45.56552	4.88202	3.25468	-34.98781	0
32	21.15542	-1.62734	-21.96909	-9.76404	21.15542	-9.76404	-17.08707	-71.60296	-45.56552	4.88202	0.81367	-39.86983	0
33	18.71441	-8.95037	-26.85111	-4.88202	21.15542	-17.08707	-14.64606	-74.04397	-45.56552	0	-2.44101	-47.19286	0
34	13.83239	-18.71441	-31.73313	0	21.15542	-24.4101	-12.20505	-74.04397	-48.00653	0	-4.88202	-52.07488	0
35	4.06835	-23.59643	-26.85111	8.1367	13.83239	-24.4101	-7.32303	-71.60296	-48.00653	0	-4.88202	-52.07488	0
36	6.50936	-26.03744	-31.73313	8.1367	18.71441	-26.85111	-4.88202	-71.60296	-48.00653	-4.88202	-7.32303	-56.9569	0
37	6.50936	-33.36047	-39.05616	13.01872	21.15542	-34.17414	-4.88202	-71.60296	-50.44754	-7.32303	-12.20505	-64.27993	0
38	1.62734	-38.24249	-39.05616	17.90074	18.71441	-36.61515	-4.88202	-71.60296	-48.00653	-7.32303	-14.64606	-69.16195	0
39	-1.62734	-43.12451	-41.49717	20.34175	18.71441	-41.49717	-2.44101	-71.60296	-48.00653	-9.76404	-17.08707	-74.04397	0
40	-1.62734	-45.56552	-43.93818	22.78276	21.15542	-43.93818	-2.44101	-71.60296	-48.00653	-12.20505	-19.52808	-78.92599	0
41	-4.06835	-45.56552	-41.49717	22.78276	18.71441	-43.93818	-2.44101	-69.16195	-48.00653	-14.64606	-21.96909	-81.367	0
42	-8.95037	-45.56552	-36.61515	25.22377	13.83239	-41.49717	2.44101	-64.27993	-45.56552	-14.64606	-21.96909	-81.367	0
43	-8.95037	-45.56552	-36.61515	25.22377	13.83239	-41.49717	4.88202	-64.27993	-45.56552	-17.08707	-21.96909	-88.69003	0
44	-8.95037	-48.00653	-39.05616	27.66478	13.83239	-43.93818	7.32303	-69.16195	-45.56552	-17.08707	-24.4101	-88.69003	0
45	-16.2734	-52.88855	-36.61515	32.5468	8.95037	-43.93818	9.76404	-69.16195	-45.56552	-17.08707	-24.4101	-88.69003	0
46	-16.2734	-52.88855	-36.61515	32.5468	8.95037	-43.93818	9.76404	-66.72094	-43.12451	-17.08707	-24.4101	-91.13104	0
47	-16.2734	-55.32956	-39.05616	34.98781	11.39138	-46.37919	12.20505	-61.83892	-40.6835	-17.08707	-26.85111	-93.57205	0
48	-18.71441	-55.32956	-36.61515	34.98781	8.95037	-46.37919	12.20505	-59.39791	-38.24249	-14.64606	-29.29212	-93.57205	0
49	-23.59643	-57.77057	-34.17414	39.86983	4.06835	-46.37919	12.20505	-61.83892	-35.80148	-14.64606	-29.29212	-93.57205	0
50	-23.59643	-57.77057	-34.17414	39.86983	4.06835	-46.37919	12.20505	-64.27993	-33.36047	-14.64606	-31.73313	-91.13104	0
51	-21.15542	-60.21158	-39.05616	39.86983	8.95037	-48.8202	9.76404	-66.72094	-33.36047	-17.08707	-31.73313	-91.13104	0
52	-23.59643	-62.65259	-39.05616	42.31084	6.50936	-51.26121	9.76404	-66.72094	-30.91946	-17.08707	-31.73313	-88.69003	0
53	-23.59643	-62.65259	-39.05616	42.31084	6.50936	-51.26121	9.76404	-69.16195	-28.47845	-17.08707	-31.73313	-88.69003	0
54	-21.15542	-62.65259	-41.49717	39.86983	8.95037	-51.26121	9.76404	-69.16195	-28.47845	-17.08707	-31.73313	-86.24902	0
