samplenr	I	II	III	aVR	aVL	aVF	V1	V2	V3	V4	V5	V6	measurement
0	-4.88202	-109.03178	-104.14976	55.32956	49.63387	-105.7771	92.75838	144.01959	75.67131	56.14323	22.78276	30.10579	0
1	-4.88202	-109.03178	-104.14976	55.32956	49.63387	-105.7771	90.31737	144.01959	75.67131	56.14323	22.78276	30.10579	0
2	-4.88202	-109.03178	-104.14976	55.32956	49.63387	-105.7771	87.87636	144.01959	75.67131	58.58424	22.78276	27.66478	0
3	-9.76404	-106.59077	-96.82673	57.77057	42.31084	-100.89508	85.43535	136.69656	75.67131	58.58424	25.22377	27.66478	0
4	-14.64606	-104.14976	-89.5037	57.77057	37.42882	-96.01306	85.43535	131.81454	75.67131	58.58424	25.22377	27.66478	0
5	-17.90074	-104.14976	-87.06269	60.21158	34.98781	-96.01306	85.43535	126.93252	78.11232	61.02525	27.66478	27.66478	0
6	-22.78276	-104.14976	-82.18067	62.65259	30.10579	-93.57205	87.87636	117.16848	80.55333	61.02525	27.66478	30.10579	0
7	-27.66478	-101.70875	-74.85764	62.65259	22.78276	-88.69003	85.43535	109.84545	82.99434	61.02525	30.10579	30.10579	0
8	-27.66478	-99.26774	-72.41663	62.65259	22.78276	-86.24902	80.55333	100.08141	80.55333	61.02525	30.10579	32.5468	0
9	-27.66478	-96.82673	-69.97562	60.21158	20.34175	-83.80801	70.78929	87.87636	73.2303	58.58424	27.66478	32.5468	0
10	-22.78276	-96.82673	-74.85764	57.77057	25.22377	-86.24902	61.02525	78.11232	65.90727	56.14323	27.66478	32.5468	0
11	-20.34175	-96.82673	-77.29865	57.77057	27.66478	-88.69003	48.8202	65.90727	56.14323	51.26121	22.78276	30.10579	0
12	-20.34175	-99.26774	-79.73966	57.77057	30.10579	-91.13104	36.61515	56.14323	48.8202	43.93818	17.90074	25.22377	0
13	-17.90074	-101.70875	-84.62168	57.77057	32.5468	-93.57205	31.73313	43.93818	41.49717	39.05616	15.45973	20.34175	0
14	-20.34175	-109.03178	-89.5037	62.65259	34.98781	-100.89508	31.73313	36.61515	34.17414	36.61515	13.01872	17.90074	0
15	-22.78276	-113.9138	-91.94471	67.53461	34.98781	-103.33609	31.73313	28.47845	34.17414	34.17414	8.1367	15.45973	0
16	-22.78276	-116.35481	-94.38572	67.53461	34.98781	-105.7771	34.17414	28.47845	31.73313	31.73313	5.69569	13.01872	0
17	-22.78276	-116.35481	-94.38572	67.53461	34.98781	-105.7771	34.17414	28.47845	31.73313	29.29212	2.44101	10.57771	0
18	-22.78276	-116.35481	-94.38572	67.53461	34.98781	-105.7771	39.05616	28.47845	29.29212	29.29212	2.44101	8.1367	0
19	-17.90074	-118.79582	-101.70875	67.53461	42.31084	-110.65912	36.61515	26.03744	24.4101	26.85111	0	4.88202	0
20	-14.64606	-118.79582	-104.14976	65.0936	44.75185	-110.65912	31.73313	26.03744	17.08707	21.96909	-4.88202	0	0
21	-7.32303	-118.79582	-111.47279	62.65259	52.07488	-115.54114	29.29212	26.03744	12.20505	17.08707	-9.76404	-4.88202	0
22	-2.44101	-118.79582	-116.35481	60.21158	56.9569	-117.98215	26.85111	26.03744	12.20505	17.08707	-12.20505	-9.76404	0
23	-2.44101	-121.23683	-118.79582	60.21158	56.9569	-120.42316	29.29212	23.59643	12.20505	14.64606	-14.64606	-12.20505	0
24	-2.44101	-123.67784	-121.23683	62.65259	59.39791	-122.86417	34.17414	21.15542	12.20505	17.08707	-12.20505	-12.20505	0
25	-4.88202	-128.55986	-123.67784	65.0936	59.39791	-125.30518	41.49717	21.15542	17.08707	19.52808	-12.20505	-12.20505	0
