samplenr	I	II	III	aVR	aVL	aVF	V1	V2	V3	V4	V5	V6	measurement
0	35.80148	-88.69003	-125.30518	26.03744	78.92599	-105.7771	21.96909	105.7771	26.85111	39.86983	-53.70222	-59.39791	0
1	38.24249	-88.69003	-127.74619	23.59643	81.367	-108.21811	21.96909	105.7771	24.4101	37.42882	-56.14323	-59.39791	0
2	38.24249	-86.24902	-125.30518	23.59643	81.367	-105.7771	24.4101	103.33609	24.4101	37.42882	-56.14323	-56.9569	0
3	35.80148	-88.69003	-125.30518	26.03744	78.92599	-105.7771	21.96909	100.89508	21.96909	39.86983	-56.14323	-54.51589	0
4	35.80148	-88.69003	-125.30518	26.03744	78.92599	-105.7771	21.96909	96.01306	24.4101	47.19286	-51.26121	-52.07488	0
5	35.80148	-88.69003	-125.30518	26.03744	78.92599	-105.7771	17.08707	93.57205	26.85111	52.07488	-46.37919	-47.19286	0
6	30.91946	-93.57205	-125.30518	30.91946	76.48498	-108.21811	17.08707	93.57205	30.10579	56.9569	-41.49717	-44.75185	0
7	28.47845	-93.57205	-122.86417	30.91946	74.04397	-108.21811	19.52808	93.57205	32.5468	56.9569	-36.61515	-39.86983	0
8	28.47845	-96.01306	-125.30518	33.36047	76.48498	-110.65912	19.52808	98.45407	34.98781	56.9569	-31.73313	-34.98781	0
9	28.47845	-93.57205	-122.86417	30.91946	74.04397	-108.21811	19.52808	98.45407	39.86983	56.9569	-26.85111	-32.5468	0
10	28.47845	-96.01306	-125.30518	33.36047	76.48498	-110.65912	21.96909	98.45407	42.31084	61.83892	-24.4101	-27.66478	0
11	26.03744	-98.45407	-125.30518	35.80148	74.04397	-110.65912	21.96909	98.45407	42.31084	61.83892	-24.4101	-27.66478	0
12	23.59643	-98.45407	-122.86417	35.80148	71.60296	-110.65912	24.4101	96.01306	42.31084	61.83892	-24.4101	-27.66478	0
13	26.03744	-96.01306	-122.86417	33.36047	74.04397	-108.21811	24.4101	93.57205	39.86983	66.72094	-21.96909	-27.66478	0
14	30.91946	-96.01306	-127.74619	30.91946	78.92599	-110.65912	24.4101	91.13104	39.86983	69.16195	-19.52808	-30.10579	0
15	30.91946	-93.57205	-125.30518	30.91946	76.48498	-108.21811	24.4101	88.69003	39.86983	71.60296	-17.08707	-30.10579	0
16	30.91946	-91.13104	-122.86417	28.47845	76.48498	-105.7771	21.96909	88.69003	39.86983	71.60296	-14.64606	-34.98781	0
17	30.91946	-91.13104	-122.86417	28.47845	76.48498	-105.7771	21.96909	91.13104	37.42882	66.72094	-14.64606	-34.98781	0
18	35.80148	-88.69003	-125.30518	26.03744	78.92599	-105.7771	24.4101	96.01306	37.42882	64.27993	-14.64606	-34.98781	0
19	38.24249	-86.24902	-125.30518	23.59643	81.367	-105.7771	26.85111	96.01306	37.42882	61.83892	-17.08707	-32.5468	0
20	33.36047	-88.69003	-122.86417	26.03744	76.48498	-105.7771	26.85111	93.57205	37.42882	59.39791	-19.52808	-30.10579	0
21	30.91946	-91.13104	-122.86417	28.47845	76.48498	-105.7771	29.29212	96.01306	37.42882	61.83892	-21.96909	-27.66478	0
22	30.91946	-93.57205	-125.30518	30.91946	76.48498	-108.21811	34.17414	96.01306	37.42882	64.27993	-21.96909	-25.22377	0
23	30.91946	-96.01306	-127.74619	30.91946	78.92599	-110.65912	36.61515	96.01306	39.86983	66.72094	-24.4101	-25.22377	0
24	28.47845	-96.01306	-125.30518	33.36047	76.48498	-110.65912	36.61515	93.57205	39.86983	71.60296	-21.96909	-25.22377	0
25	30.91946	-96.01306	-127.74619	30.91946	78.92599	-110.65912	34.17414	93.57205	47.19286	74.04397	-17.08707	-22.78276	0
26	30.91946	-93.57205	-125.30518	30.91946	76.48498	-108.21811	34.17414	98.45407	49.63387	76.48498	-14.64606	-20.34175	0
27	30.91946	-91.13104	-122.86417	28.47845	76.48498	-105.7771	34.17414	100.89508	49.63387	74.04397	-12.20505	-20.34175	0
28	30.91946	-86.24902	-117.98215	26.03744	74.04397	-100.89508	34.17414	103.33609	49.63387	74.04397	-9.76404	-17.90074	0
29	30.91946	-81.367	-113.10013	23.59643	71.60296	-96.01306	34.17414	103.33609	52.07488	74.04397	-7.32303	-13.01872	0
30	33.36047	-76.48498	-110.65912	21.15542	71.60296	-93.57205	36.61515	103.33609	56.9569	74.04397	-7.32303	-5.69569	0
31	35.80148	-69.16195	-105.7771	16.2734	69.16195	-86.24902	39.05616	105.7771	59.39791	78.92599	-4.06835	-3.25468	0
32	38.24249	-61.83892	-100.89508	11.39138	69.16195	-81.367	41.49717	105.7771	59.39791	78.92599	-1.62734	0	0
33	38.24249	-54.51589	-93.57205	6.50936	64.27993	-74.04397	41.49717	108.21811	64.27993	81.367	0.81367	2.44101	0
34	38.24249	-47.19286	-86.24902	4.06835	61.83892	-66.72094	41.49717	108.21811	64.27993	86.24902	3.25468	4.88202	0
35	38.24249	-42.31084	-81.367	0.81367	59.39791	-61.83892	43.93818	105.7771	69.16195	88.69003	8.1367	4.88202	0
36	38.24249	-34.98781	-74.04397	-1.62734	54.51589	-54.51589	43.93818	108.21811	71.60296	93.57205	13.01872	7.32303	0
37	40.6835	-30.10579	-71.60296	-6.50936	54.51589	-49.63387	43.93818	113.10013	71.60296	93.57205	15.45973	9.76404	0
38	40.6835	-22.78276	-64.27993	-8.95037	52.07488	-42.31084	46.37919	117.98215	71.60296	91.13104	17.90074	12.20505	0
39	40.6835	-20.34175	-61.83892	-11.39138	49.63387	-39.86983	46.37919	117.98215	74.04397	88.69003	17.90074	12.20505	0
40	40.6835	-20.34175	-61.83892	-11.39138	49.63387	-39.86983	48.8202	117.98215	78.92599	91.13104	17.90074	17.08707	0
41	43.12451	-17.90074	-61.83892	-13.83239	52.07488	-39.86983	51.26121	120.42316	83.80801	96.01306	20.34175	24.4101	0
42	48.00653	-15.45973	-64.27993	-16.2734	54.51589	-39.86983	56.14323	125.30518	88.69003	98.45407	22.78276	29.29212	0
43	55.32956	-15.45973	-71.60296	-21.15542	61.83892	-42.31084	53.70222	127.74619	91.13104	100.89508	25.22377	31.73313	0
44	60.21158	-15.45973	-76.48498	-23.59643	66.72094	-44.75185	51.26121	130.1872	96.01306	105.7771	34.98781	36.61515	0
45	67.53461	-17.90074	-86.24902	-26.03744	76.48498	-52.07488	51.26121	130.1872	100.89508	113.10013	42.31084	41.49717	0
46	74.85764	-20.34175	-96.01306	-28.47845	83.80801	-56.9569	48.8202	135.06922	105.7771	115.54114	49.63387	48.8202	0
47	79.73966	-22.78276	-103.33609	-28.47845	91.13104	-61.83892	46.37919	142.39225	105.7771	113.10013	52.07488	51.26121	0
48	79.73966	-27.66478	-108.21811	-26.03744	93.57205	-66.72094	39.05616	144.83326	108.21811	113.10013	54.51589	53.70222	0
49	79.73966	-30.10579	-110.65912	-26.03744	93.57205	-69.16195	34.17414	144.83326	110.65912	113.10013	56.9569	56.14323	0
50	84.62168	-25.22377	-110.65912	-30.91946	96.01306	-66.72094	31.73313	147.27427	117.98215	117.98215	59.39791	58.58424	0
51	87.06269	-20.34175	-108.21811	-33.36047	96.01306	-64.27993	29.29212	149.71528	125.30518	125.30518	59.39791	63.46626	0
