samplenr	I	II	III	aVR	aVL	aVF	V1	V2	V3	V4	V5	V6	measurement
0	-25.22377	-36.61515	-11.39138	29.29212	-8.95037	-24.4101	13.83239	-73.2303	-180.63474	-69.97562	-89.5037	-47.19286	0
1	-25.22377	-36.61515	-11.39138	29.29212	-8.95037	-24.4101	11.39138	-73.2303	-180.63474	-72.41663	-89.5037	-47.19286	0
2	-22.78276	-36.61515	-13.83239	29.29212	-6.50936	-26.85111	6.50936	-75.67131	-180.63474	-77.29865	-91.94471	-49.63387	0
3	-22.78276	-48.8202	-26.85111	34.17414	0.81367	-39.05616	4.06835	-80.55333	-185.51676	-82.18067	-96.82673	-56.9569	0
4	-22.78276	-56.14323	-34.17414	39.05616	3.25468	-46.37919	4.06835	-85.43535	-187.95777	-82.18067	-99.26774	-64.27993	0
5	-22.78276	-58.58424	-36.61515	39.05616	5.69569	-48.8202	6.50936	-85.43535	-187.95777	-82.18067	-101.70875	-66.72094	0
6	-27.66478	-58.58424	-31.73313	41.49717	0.81367	-46.37919	6.50936	-85.43535	-190.39878	-82.18067	-101.70875	-71.60296	0
7	-34.98781	-56.14323	-21.15542	43.93818	-8.95037	-39.05616	8.95037	-85.43535	-192.83979	-82.18067	-101.70875	-71.60296	0
8	-30.10579	-48.8202	-18.71441	39.05616	-6.50936	-34.17414	11.39138	-85.43535	-192.83979	-77.29865	-101.70875	-71.60296	0
9	-25.22377	-43.93818	-18.71441	34.17414	-4.06835	-31.73313	11.39138	-80.55333	-190.39878	-72.41663	-96.82673	-64.27993	0
10	-22.78276	-31.73313	-8.95037	26.85111	-8.95037	-21.15542	11.39138	-78.11232	-190.39878	-72.41663	-96.82673	-61.83892	0
11	-22.78276	-26.85111	-4.06835	24.4101	-11.39138	-16.2734	8.95037	-73.2303	-190.39878	-74.85764	-99.26774	-59.39791	0
12	-17.90074	-26.85111	-8.95037	21.96909	-6.50936	-18.71441	6.50936	-75.67131	-190.39878	-74.85764	-101.70875	-61.83892	0
13	-13.01872	-34.17414	-21.15542	21.96909	3.25468	-29.29212	8.95037	-78.11232	-190.39878	-74.85764	-104.14976	-64.27993	0
14	-17.90074	-39.05616	-21.15542	26.85111	0.81367	-31.73313	6.50936	-82.99434	-197.72181	-77.29865	-109.03178	-74.04397	0
15	-25.22377	-41.49717	-16.2734	31.73313	-6.50936	-29.29212	4.06835	-87.87636	-200.16282	-79.73966	-116.35481	-78.92599	0
16	-27.66478	-39.05616	-11.39138	31.73313	-8.95037	-26.85111	4.06835	-90.31737	-205.04484	-82.18067	-118.79582	-81.367	0
17	-27.66478	-39.05616	-11.39138	31.73313	-8.95037	-26.85111	6.50936	-90.31737	-207.48585	-77.29865	-118.79582	-81.367	0
18	-27.66478	-41.49717	-13.83239	34.17414	-8.95037	-29.29212	6.50936	-90.31737	-207.48585	-72.41663	-116.35481	-78.92599	0
19	-22.78276	-41.49717	-18.71441	31.73313	-4.06835	-31.73313	4.06835	-90.31737	-205.04484	-67.53461	-113.9138	-76.48498	0
