samplenr	I	II	III	aVR	aVL	aVF	V1	V2	V3	V4	V5	V6	measurement
0	8.1367	-113.10013	-122.0505	52.07488	65.0936	-117.16848	142.39225	94.38572	30.91946	-3.25468	-537.83587	-8.1367	0
1	8.1367	-108.21811	-117.16848	49.63387	62.65259	-112.28646	144.83326	99.26774	33.36047	-0.81367	-535.39486	-5.69569	0
2	-2.44101	-105.7771	-104.96343	52.07488	50.44754	-104.96343	147.27427	99.26774	35.80148	-0.81367	-530.51284	-5.69569	0
3	-2.44101	-103.33609	-102.52242	52.07488	50.44754	-102.52242	144.83326	96.82673	35.80148	-0.81367	-532.95385	-5.69569	0
4	-2.44101	-113.10013	-112.28646	56.9569	55.32956	-112.28646	142.39225	94.38572	33.36047	-0.81367	-537.83587	-5.69569	0
5	-9.76404	-122.86417	-114.72747	64.27993	52.88855	-119.60949	137.51023	96.82673	30.91946	-0.81367	-545.1589	-5.69569	0
6	-9.76404	-125.30518	-117.16848	66.72094	52.88855	-122.0505	132.62821	94.38572	28.47845	-0.81367	-550.04092	-5.69569	0
7	-17.08707	-132.62821	-117.16848	74.04397	50.44754	-124.49151	130.1872	96.82673	23.59643	-0.81367	-552.48193	-3.25468	0
8	-19.52808	-142.39225	-124.49151	78.92599	52.88855	-134.25555	122.86417	91.94471	21.15542	-3.25468	-562.24597	-3.25468	0
9	-14.64606	-152.15629	-139.13757	81.367	62.65259	-146.4606	117.98215	89.5037	18.71441	-3.25468	-569.569	-5.69569	0
10	-19.52808	-161.92033	-144.01959	88.69003	62.65259	-153.78363	113.10013	84.62168	15.45973	-5.69569	-574.45102	-10.57771	0
11	-14.64606	-161.92033	-148.90161	86.24902	67.53461	-156.22464	108.21811	79.73966	15.45973	-10.57771	-579.33304	-17.90074	0
12	-17.08707	-166.80235	-151.34262	91.13104	67.53461	-158.66565	103.33609	77.29865	15.45973	-15.45973	-586.65607	-25.22377	0
13	-14.64606	-164.36134	-151.34262	88.69003	67.53461	-158.66565	103.33609	77.29865	15.45973	-15.45973	-586.65607	-25.22377	0
14	-9.76404	-154.5973	-146.4606	81.367	67.53461	-151.34262	100.89508	77.29865	18.71441	-15.45973	-586.65607	-27.66478	0
15	-2.44101	-147.27427	-146.4606	74.04397	72.41663	-146.4606	100.89508	84.62168	21.15542	-10.57771	-586.65607	-17.90074	0
16	3.25468	-130.1872	-134.25555	61.83892	67.53461	-131.81454	103.33609	89.5037	26.03744	-3.25468	-586.65607	-10.57771	0
17	13.01872	-120.42316	-134.25555	52.07488	72.41663	-126.93252	103.33609	94.38572	26.03744	-3.25468	-589.09708	-5.69569	0
18	15.45973	-113.10013	-129.37353	47.19286	72.41663	-119.60949	100.89508	94.38572	26.03744	-0.81367	-591.53809	-0.81367	0
19	27.66478	-103.33609	-131.81454	37.42882	79.73966	-117.16848	103.33609	94.38572	28.47845	2.44101	-591.53809	2.44101	0
20	42.31084	-96.01306	-139.13757	25.22377	89.5037	-117.16848	103.33609	94.38572	30.91946	4.88202	-591.53809	4.88202	0
21	49.63387	-91.13104	-141.57858	20.34175	94.38572	-114.72747	103.33609	94.38572	33.36047	4.88202	-591.53809	7.32303	0
22	34.98781	-98.45407	-134.25555	30.10579	84.62168	-114.72747	96.01306	89.5037	30.91946	-0.81367	-596.42011	-0.81367	0
23	17.90074	-108.21811	-126.93252	44.75185	72.41663	-117.16848	93.57205	84.62168	28.47845	-3.25468	-598.86112	-3.25468	0
24	8.1367	-113.10013	-122.0505	52.07488	65.0936	-117.16848	83.80801	77.29865	23.59643	-8.1367	-606.18415	-10.57771	0
