samplenr	I	II	III	aVR	aVL	aVF	V1	V2	V3	V4	V5	V6	measurement
0	-10.57771	-42.31084	-31.73313	25.22377	10.57771	-35.80148	-50.44754	-34.98781	-34.17414	-75.67131	-26.03744	-74.04397	0
1	-8.1367	-39.86983	-31.73313	22.78276	10.57771	-35.80148	-45.56552	-32.5468	-34.17414	-73.2303	-21.15542	-71.60296	0
2	-8.1367	-27.66478	-19.52808	17.90074	5.69569	-23.59643	-38.24249	-25.22377	-31.73313	-70.78929	-13.01872	-64.27993	0
3	-13.83239	-20.34175	-7.32303	15.45973	-4.06835	-13.83239	-28.47845	-20.34175	-31.73313	-70.78929	-8.1367	-61.83892	0
4	-21.15542	-27.66478	-7.32303	22.78276	-6.50936	-18.71441	-23.59643	-20.34175	-31.73313	-70.78929	-5.69569	-61.83892	0
5	-21.15542	-25.22377	-4.88202	22.78276	-9.76404	-16.2734	-16.2734	-17.90074	-29.29212	-73.2303	-3.25468	-61.83892	0
6	-28.47845	-32.5468	-4.88202	30.10579	-12.20505	-18.71441	-11.39138	-15.45973	-24.4101	-73.2303	-3.25468	-61.83892	0
7	-30.91946	-34.98781	-4.88202	32.5468	-14.64606	-21.15542	-6.50936	-13.01872	-21.15542	-68.34828	1.62734	-59.39791	0
8	-26.03744	-37.42882	-12.20505	30.10579	-6.50936	-26.03744	-4.06835	-10.57771	-21.15542	-65.90727	1.62734	-59.39791	0
9	-21.15542	-39.86983	-19.52808	30.10579	-1.62734	-30.91946	-1.62734	-10.57771	-18.71441	-61.02525	-3.25468	-61.83892	0
10	-13.83239	-39.86983	-26.85111	25.22377	5.69569	-33.36047	-1.62734	-10.57771	-13.83239	-58.58424	-3.25468	-61.83892	0
11	-10.57771	-30.10579	-19.52808	20.34175	3.25468	-23.59643	-1.62734	-5.69569	-11.39138	-56.14323	-0.81367	-61.83892	0
12	-13.83239	-20.34175	-7.32303	15.45973	-4.06835	-13.83239	0.81367	-0.81367	-11.39138	-56.14323	1.62734	-59.39791	0
13	-5.69569	-8.1367	-2.44101	7.32303	-1.62734	-4.06835	5.69569	4.06835	-11.39138	-58.58424	4.06835	-59.39791	0
14	-5.69569	0	4.88202	2.44101	-4.06835	4.06835	5.69569	4.06835	-13.83239	-65.90727	-0.81367	-61.83892	0
15	-0.81367	12.20505	13.01872	-4.88202	-6.50936	13.83239	10.57771	1.62734	-11.39138	-65.90727	-0.81367	-61.83892	0
16	1.62734	19.52808	17.90074	-9.76404	-6.50936	18.71441	15.45973	4.06835	-6.50936	-61.02525	4.06835	-54.51589	0
17	4.06835	24.4101	20.34175	-14.64606	-6.50936	23.59643	17.90074	4.06835	-1.62734	-56.14323	8.95037	-47.19286	0
