samplenr	I	II	III	aVR	aVL	aVF	V1	V2	V3	V4	V5	V6	measurement
0	-17.08707	-98.45407	-82.18067	56.14323	30.91946	-90.31737	72.41663	32.5468	92.75838	-103.33609	-88.69003	-119.60949	0
1	-13.83239	-98.45407	-84.62168	56.14323	33.36047	-90.31737	72.41663	32.5468	90.31737	-103.33609	-88.69003	-119.60949	0
2	-11.39138	-98.45407	-87.06269	53.70222	35.80148	-92.75838	72.41663	32.5468	85.43535	-100.89508	-88.69003	-119.60949	0
3	-1.62734	-98.45407	-96.82673	48.8202	45.56552	-97.6404	69.97562	30.10579	82.99434	-98.45407	-86.24902	-117.16848	0
4	13.01872	-98.45407	-111.47279	41.49717	60.21158	-104.96343	65.0936	25.22377	82.99434	-96.01306	-83.80801	-112.28646	0
5	27.66478	-100.89508	-128.55986	36.61515	77.29865	-114.72747	57.77057	17.90074	78.11232	-96.01306	-83.80801	-112.28646	0
6	34.98781	-100.89508	-135.88289	31.73313	84.62168	-117.16848	55.32956	13.01872	78.11232	-93.57205	-81.367	-109.84545	0
7	27.66478	-108.21811	-135.88289	39.05616	79.73966	-122.0505	55.32956	5.69569	75.67131	-93.57205	-81.367	-109.84545	0
8	17.90074	-113.10013	-131.00087	46.37919	72.41663	-122.0505	55.32956	-1.62734	70.78929	-91.13104	-78.92599	-109.84545	0
9	13.01872	-115.54114	-128.55986	51.26121	69.97562	-122.0505	60.21158	-4.06835	63.46626	-91.13104	-78.92599	-109.84545	0
10	10.57771	-120.42316	-131.00087	53.70222	69.97562	-124.49151	67.53461	-6.50936	58.58424	-96.01306	-81.367	-112.28646	0
11	0.81367	-122.86417	-123.67784	61.02525	60.21158	-122.0505	74.85764	-6.50936	58.58424	-96.01306	-81.367	-112.28646	0
12	-13.83239	-127.74619	-113.9138	70.78929	48.00653	-119.60949	82.18067	-6.50936	53.70222	-96.01306	-81.367	-109.84545	0
13	-17.08707	-135.06922	-118.79582	75.67131	50.44754	-126.93252	87.06269	-6.50936	48.8202	-98.45407	-83.80801	-112.28646	0
14	-17.08707	-137.51023	-121.23683	75.67131	50.44754	-129.37353	91.94471	-6.50936	48.8202	-103.33609	-88.69003	-114.72747	0
15	-21.96909	-147.27427	-126.11885	82.99434	50.44754	-136.69656	91.94471	-11.39138	46.37919	-110.65912	-96.01306	-122.0505	0
16	-36.61515	-159.47932	-123.67784	97.6404	43.12451	-141.57858	94.38572	-13.83239	46.37919	-120.42316	-103.33609	-126.93252	0
17	-46.37919	-169.24336	-123.67784	107.40444	38.24249	-146.4606	99.26774	-16.2734	41.49717	-127.74619	-113.10013	-134.25555	0
18	-51.26121	-176.56639	-126.11885	112.28646	35.80148	-151.34262	101.70875	-18.71441	34.17414	-137.51023	-120.42316	-141.57858	0
19	-61.02525	-186.33043	-126.11885	122.0505	30.91946	-156.22464	104.14976	-21.15542	26.85111	-147.27427	-132.62821	-151.34262	0
20	-63.46626	-193.65346	-131.00087	126.93252	33.36047	-163.54767	106.59077	-23.59643	18.71441	-157.03831	-142.39225	-158.66565	0
21	-56.14323	-198.53548	-143.20592	126.93252	43.12451	-170.8707	111.47279	-26.03744	13.83239	-161.92033	-147.27427	-165.98868	0
22	-51.26121	-198.53548	-148.08794	124.49151	48.00653	-173.31171	116.35481	-28.47845	8.95037	-161.92033	-149.71528	-165.98868	0
23	-51.26121	-203.4175	-152.96996	126.93252	50.44754	-178.19373	116.35481	-28.47845	4.06835	-161.92033	-149.71528	-165.98868	0
24	-58.58424	-208.29952	-150.52895	131.81454	45.56552	-180.63474	116.35481	-30.91946	4.06835	-161.92033	-149.71528	-165.98868	0
25	-61.02525	-213.18154	-152.96996	136.69656	45.56552	-183.07575	113.9138	-33.36047	4.06835	-164.36134	-149.71528	-165.98868	0
26	-58.58424	-213.18154	-155.41097	134.25555	48.00653	-185.51676	113.9138	-33.36047	6.50936	-164.36134	-149.71528	-163.54767	0
27	-58.58424	-213.18154	-155.41097	134.25555	48.00653	-185.51676	113.9138	-35.80148	6.50936	-164.36134	-152.15629	-161.10666	0
28	-58.58424	-213.18154	-155.41097	134.25555	48.00653	-185.51676	111.47279	-35.80148	4.06835	-164.36134	-152.15629	-161.10666	0
29	-61.02525	-210.74053	-150.52895	134.25555	43.12451	-180.63474	113.9138	-35.80148	-0.81367	-164.36134	-152.15629	-161.10666	0
30	-56.14323	-213.18154	-157.85198	134.25555	50.44754	-185.51676	113.9138	-35.80148	-5.69569	-164.36134	-154.5973	-163.54767	0
31	-51.26121	-213.18154	-162.734	131.81454	55.32956	-187.95777	116.35481	-35.80148	-8.1367	-164.36134	-154.5973	-163.54767	0
32	-46.37919	-208.29952	-162.734	126.93252	57.77057	-185.51676	118.79582	-33.36047	-13.01872	-161.92033	-152.15629	-161.10666	0
