samplenr	I	II	III	aVR	aVL	aVF	V1	V2	V3	V4	V5	V6	measurement
0	-9.76404	-52.07488	-54.51589	14.64606	13.01872	-56.14323	-71.60296	-166.80235	-104.96343	-151.34262	-110.65912	-509.35742	0
1	0.81367	-52.07488	-54.51589	25.22377	23.59643	-56.14323	-71.60296	-145.64693	-104.96343	-151.34262	-110.65912	-509.35742	0
2	-9.76404	-52.07488	-54.51589	35.80148	13.01872	-56.14323	-71.60296	-145.64693	-104.96343	-151.34262	-110.65912	-488.202	0
3	-9.76404	-52.07488	-54.51589	35.80148	13.01872	-56.14323	-71.60296	-145.64693	-104.96343	-151.34262	-110.65912	-476.81062	0
4	-9.76404	-52.07488	-43.93818	35.80148	13.01872	-45.56552	-71.60296	-145.64693	-94.38572	-139.95124	-110.65912	-466.23291	0
5	-9.76404	-52.07488	-43.93818	35.80148	13.01872	-45.56552	-71.60296	-145.64693	-94.38572	-151.34262	-110.65912	-445.07749	0
6	-9.76404	-52.07488	-33.36047	35.80148	13.01872	-34.98781	-61.02525	-145.64693	-104.96343	-151.34262	-110.65912	-401.95298	0
7	-9.76404	-52.07488	-33.36047	35.80148	13.01872	-34.98781	-61.02525	-145.64693	-104.96343	-139.95124	-100.08141	-391.37527	0
8	-20.34175	-52.07488	-33.36047	35.80148	13.01872	-34.98781	-61.02525	-166.80235	-104.96343	-151.34262	-110.65912	-380.79756	0
9	-20.34175	-52.07488	-22.78276	35.80148	2.44101	-34.98781	-61.02525	-166.80235	-104.96343	-151.34262	-110.65912	-380.79756	0
10	-20.34175	-52.07488	-43.93818	35.80148	2.44101	-45.56552	-71.60296	-177.38006	-104.96343	-151.34262	-110.65912	-370.21985	0
11	-20.34175	-52.07488	-43.93818	35.80148	13.01872	-56.14323	-71.60296	-187.95777	-104.96343	-151.34262	-110.65912	-358.82847	0
12	-20.34175	-52.07488	-43.93818	35.80148	13.01872	-56.14323	-71.60296	-198.53548	-94.38572	-151.34262	-100.08141	-348.25076	0
13	-30.91946	-52.07488	-43.93818	47.19286	2.44101	-45.56552	-71.60296	-209.92686	-94.38572	-151.34262	-100.08141	-337.67305	0
14	-30.91946	-52.07488	-22.78276	47.19286	2.44101	-34.98781	-71.60296	-209.92686	-94.38572	-151.34262	-100.08141	-316.51763	0
15	-30.91946	-52.07488	-22.78276	47.19286	2.44101	-34.98781	-71.60296	-209.92686	-94.38572	-139.95124	-100.08141	-305.93992	0
16	-30.91946	-52.07488	-43.93818	47.19286	2.44101	-34.98781	-71.60296	-220.50457	-94.38572	-139.95124	-89.5037	-305.93992	0
17	-9.76404	-63.46626	-43.93818	47.19286	13.01872	-56.14323	-71.60296	-231.08228	-104.96343	-139.95124	-89.5037	-283.97083	0
18	-30.91946	-63.46626	-43.93818	47.19286	13.01872	-56.14323	-71.60296	-231.08228	-104.96343	-151.34262	-89.5037	-273.39312	0
19	-30.91946	-63.46626	-43.93818	47.19286	2.44101	-56.14323	-71.60296	-241.65999	-94.38572	-151.34262	-100.08141	-273.39312	0
