samplenr	I	II	III	aVR	aVL	aVF	V1	V2	V3	V4	V5	V6	measurement
0	-52.07488	-36.61515	15.45973	43.93818	-33.36047	-10.57771	4.06835	-117.98215	-86.24902	-0.81367	-2.44101	-33.36047	0
1	-54.51589	-36.61515	17.90074	43.93818	-35.80148	-10.57771	-0.81367	-117.98215	-86.24902	-0.81367	-2.44101	-33.36047	0
2	-56.9569	-31.73313	25.22377	43.93818	-40.6835	-3.25468	-3.25468	-117.98215	-88.69003	-0.81367	-2.44101	-30.91946	0
3	-54.51589	-24.4101	30.10579	39.05616	-43.12451	2.44101	-3.25468	-113.10013	-88.69003	-0.81367	-4.88202	-30.91946	0
4	-47.19286	-17.08707	30.10579	31.73313	-38.24249	7.32303	1.62734	-113.10013	-86.24902	-3.25468	-8.1367	-35.80148	0
5	-42.31084	-7.32303	34.98781	24.4101	-38.24249	14.64606	6.50936	-108.21811	-82.99434	-3.25468	-8.1367	-35.80148	0
6	-34.98781	3.25468	37.42882	14.64606	-35.80148	19.52808	8.95037	-105.7771	-80.55333	-5.69569	-4.88202	-35.80148	0
7	-27.66478	15.45973	42.31084	4.88202	-33.36047	29.29212	11.39138	-103.33609	-82.99434	-5.69569	-4.88202	-38.24249	0
8	-22.78276	22.78276	44.75185	-0.81367	-33.36047	34.17414	11.39138	-100.89508	-82.99434	-0.81367	0	-35.80148	0
9	-15.45973	25.22377	39.86983	-5.69569	-26.03744	31.73313	11.39138	-103.33609	-78.11232	8.95037	7.32303	-33.36047	0
10	-8.1367	32.5468	39.86983	-13.01872	-23.59643	36.61515	6.50936	-108.21811	-78.11232	16.2734	12.20505	-28.47845	0
11	-3.25468	34.98781	37.42882	-15.45973	-18.71441	36.61515	-0.81367	-110.65912	-78.11232	18.71441	14.64606	-26.03744	0
12	-3.25468	34.98781	37.42882	-15.45973	-18.71441	36.61515	-8.1367	-110.65912	-78.11232	18.71441	14.64606	-26.03744	0
13	0	34.98781	34.98781	-17.90074	-16.2734	36.61515	-8.1367	-105.7771	-73.2303	18.71441	14.64606	-23.59643	0
14	-3.25468	37.42882	39.86983	-17.90074	-21.15542	39.05616	-5.69569	-105.7771	-68.34828	18.71441	17.08707	-23.59643	0
15	-10.57771	42.31084	52.07488	-15.45973	-30.91946	46.37919	-0.81367	-105.7771	-63.46626	16.2734	17.08707	-21.15542	0
16	-20.34175	47.19286	66.72094	-13.01872	-43.12451	56.14323	1.62734	-105.7771	-63.46626	16.2734	19.52808	-21.15542	0
17	-27.66478	47.19286	74.04397	-10.57771	-50.44754	61.02525	1.62734	-105.7771	-68.34828	13.83239	19.52808	-18.71441	0
18	-34.98781	44.75185	78.92599	-5.69569	-55.32956	61.02525	-3.25468	-110.65912	-70.78929	13.83239	21.96909	-13.83239	0
19	-34.98781	42.31084	76.48498	-3.25468	-55.32956	58.58424	-5.69569	-117.98215	-75.67131	18.71441	21.96909	-11.39138	0
20	-32.5468	39.86983	71.60296	-3.25468	-50.44754	56.14323	-13.01872	-127.74619	-82.99434	18.71441	19.52808	-11.39138	0
21	-27.66478	39.86983	66.72094	-5.69569	-45.56552	53.70222	-25.22377	-132.62821	-88.69003	18.71441	14.64606	-13.83239	0
22	-22.78276	37.42882	59.39791	-8.1367	-40.6835	48.8202	-32.5468	-135.06922	-91.13104	21.15542	14.64606	-13.83239	0
23	-17.90074	32.5468	49.63387	-8.1367	-33.36047	41.49717	-30.10579	-132.62821	-91.13104	18.71441	14.64606	-13.83239	0
24	-13.01872	32.5468	44.75185	-10.57771	-28.47845	39.05616	-27.66478	-135.06922	-91.13104	13.83239	12.20505	-16.2734	0
25	-8.1367	32.5468	39.86983	-13.01872	-23.59643	36.61515	-22.78276	-139.95124	-96.01306	8.95037	12.20505	-18.71441	0
26	-3.25468	37.42882	39.86983	-17.90074	-21.15542	39.05616	-22.78276	-144.83326	-98.45407	4.06835	12.20505	-21.15542	0
27	2.44101	37.42882	34.98781	-20.34175	-16.2734	36.61515	-27.66478	-152.15629	-103.33609	-0.81367	14.64606	-21.15542	0
28	2.44101	42.31084	39.86983	-22.78276	-18.71441	41.49717	-30.10579	-157.03831	-105.7771	-0.81367	19.52808	-16.2734	0
29	2.44101	42.31084	39.86983	-22.78276	-18.71441	41.49717	-37.42882	-166.80235	-108.21811	1.62734	21.96909	-13.83239	0
30	7.32303	44.75185	37.42882	-25.22377	-13.83239	41.49717	-44.75185	-171.68437	-113.10013	4.06835	24.4101	-8.95037	0
31	7.32303	44.75185	37.42882	-25.22377	-13.83239	41.49717	-54.51589	-171.68437	-115.54114	8.95037	26.85111	-4.06835	0
32	7.32303	44.75185	37.42882	-25.22377	-13.83239	41.49717	-59.39791	-171.68437	-120.42316	11.39138	29.29212	-0.81367	0
33	7.32303	39.86983	32.5468	-22.78276	-11.39138	36.61515	-61.83892	-169.24336	-122.86417	8.95037	31.73313	-0.81367	0
34	9.76404	34.98781	25.22377	-22.78276	-6.50936	31.73313	-59.39791	-174.12538	-127.74619	1.62734	31.73313	-0.81367	0
35	12.20505	27.66478	15.45973	-20.34175	-1.62734	21.96909	-54.51589	-174.12538	-130.1872	-3.25468	29.29212	-4.06835	0
36	7.32303	22.78276	15.45973	-15.45973	-4.06835	19.52808	-49.63387	-174.12538	-130.1872	-5.69569	31.73313	-4.06835	0
37	4.88202	20.34175	15.45973	-13.01872	-4.06835	19.52808	-47.19286	-174.12538	-132.62821	-8.95037	31.73313	-4.06835	0
38	4.88202	15.45973	10.57771	-10.57771	-1.62734	14.64606	-44.75185	-176.56639	-132.62821	-11.39138	29.29212	-4.06835	0
39	2.44101	10.57771	8.1367	-5.69569	-1.62734	9.76404	-42.31084	-176.56639	-127.74619	-8.95037	31.73313	-4.06835	0
40	0	8.1367	8.1367	-3.25468	-4.06835	9.76404	-42.31084	-176.56639	-125.30518	-3.25468	31.73313	-4.06835	0
41	-3.25468	8.1367	10.57771	-3.25468	-6.50936	9.76404	-47.19286	-174.12538	-122.86417	-3.25468	29.29212	-4.06835	0
42	-3.25468	10.57771	13.01872	-3.25468	-6.50936	12.20505	-47.19286	-169.24336	-122.86417	-0.81367	29.29212	-4.06835	0
43	-5.69569	8.1367	13.01872	-0.81367	-8.95037	9.76404	-44.75185	-161.92033	-125.30518	-3.25468	24.4101	-8.95037	0
44	-13.01872	3.25468	15.45973	4.88202	-13.83239	9.76404	-39.86983	-159.47932	-125.30518	-5.69569	21.96909	-11.39138	0
45	-20.34175	-2.44101	17.90074	9.76404	-18.71441	7.32303	-30.10579	-159.47932	-120.42316	-11.39138	21.96909	-16.2734	0
46	-27.66478	-12.20505	15.45973	19.52808	-21.15542	2.44101	-22.78276	-159.47932	-120.42316	-16.2734	19.52808	-18.71441	0
47	-34.98781	-21.96909	13.01872	26.85111	-23.59643	-5.69569	-17.90074	-159.47932	-127.74619	-23.59643	17.08707	-21.15542	0
48	-39.86983	-29.29212	10.57771	34.17414	-26.03744	-10.57771	-17.90074	-166.80235	-137.51023	-33.36047	9.76404	-26.03744	0
49	-39.86983	-36.61515	3.25468	36.61515	-21.15542	-17.90074	-20.34175	-179.0074	-144.83326	-40.6835	2.44101	-30.91946	0
50	-39.86983	-41.49717	-2.44101	39.05616	-18.71441	-22.78276	-22.78276	-188.77144	-152.15629	-45.56552	-4.88202	-35.80148	0
51	-42.31084	-43.93818	-2.44101	41.49717	-21.15542	-22.78276	-27.66478	-191.21245	-161.92033	-50.44754	-10.57771	-40.6835	0
52	-44.75185	-43.93818	0	43.93818	-23.59643	-22.78276	-30.10579	-193.65346	-174.12538	-55.32956	-15.45973	-43.12451	0
53	-42.31084	-43.93818	-2.44101	41.49717	-21.15542	-22.78276	-30.10579	-193.65346	-176.56639	-60.21158	-20.34175	-45.56552	0
54	-39.86983	-48.8202	-9.76404	43.93818	-16.2734	-30.10579	-25.22377	-193.65346	-176.56639	-65.0936	-22.78276	-48.00653	0
55	-39.86983	-53.70222	-14.64606	46.37919	-13.83239	-34.98781	-15.45973	-191.21245	-174.12538	-67.53461	-20.34175	-48.00653	0
56	-42.31084	-53.70222	-12.20505	46.37919	-16.2734	-32.5468	-5.69569	-186.33043	-169.24336	-67.53461	-17.90074	-45.56552	0
57	-44.75185	-56.14323	-12.20505	48.8202	-16.2734	-34.98781	-5.69569	-186.33043	-169.24336	-67.53461	-15.45973	-43.12451	0
58	-44.75185	-56.14323	-12.20505	48.8202	-16.2734	-34.98781	-5.69569	-188.77144	-169.24336	-67.53461	-17.90074	-43.12451	0
59	-42.31084	-56.14323	-14.64606	48.8202	-13.83239	-34.98781	-13.01872	-193.65346	-171.68437	-67.53461	-17.90074	-43.12451	0
60	-44.75185	-56.14323	-12.20505	48.8202	-16.2734	-34.98781	-15.45973	-193.65346	-169.24336	-60.21158	-15.45973	-40.6835	0
61	-47.19286	-58.58424	-12.20505	51.26121	-18.71441	-34.98781	-22.78276	-188.77144	-166.80235	-55.32956	-17.90074	-40.6835	0
62	-47.19286	-58.58424	-12.20505	51.26121	-18.71441	-34.98781	-27.66478	-186.33043	-171.68437	-50.44754	-17.90074	-38.24249	0
63	-42.31084	-58.58424	-17.08707	48.8202	-13.83239	-37.42882	-30.10579	-183.88942	-174.12538	-50.44754	-20.34175	-43.12451	0
64	-39.86983	-56.14323	-17.08707	46.37919	-11.39138	-37.42882	-25.22377	-183.88942	-176.56639	-48.00653	-22.78276	-45.56552	0
65	-42.31084	-63.46626	-21.96909	51.26121	-11.39138	-42.31084	-15.45973	-181.44841	-169.24336	-45.56552	-20.34175	-43.12451	0
66	-42.31084	-65.90727	-24.4101	53.70222	-8.95037	-44.75185	-10.57771	-181.44841	-164.36134	-43.12451	-20.34175	-43.12451	0
67	-39.86983	-61.02525	-21.96909	48.8202	-8.95037	-42.31084	-10.57771	-186.33043	-169.24336	-48.00653	-25.22377	-48.00653	0
68	-39.86983	-58.58424	-19.52808	48.8202	-11.39138	-39.86983	-8.1367	-188.77144	-171.68437	-50.44754	-27.66478	-52.88855	0
69	-42.31084	-58.58424	-17.08707	48.8202	-13.83239	-37.42882	-5.69569	-188.77144	-166.80235	-45.56552	-25.22377	-50.44754	0
70	-44.75185	-61.02525	-17.08707	51.26121	-13.83239	-39.86983	-10.57771	-193.65346	-166.80235	-43.12451	-25.22377	-50.44754	0
71	-44.75185	-61.02525	-17.08707	51.26121	-13.83239	-39.86983	-15.45973	-191.21245	-169.24336	-43.12451	-27.66478	-50.44754	0
72	-44.75185	-61.02525	-17.08707	51.26121	-13.83239	-39.86983	-20.34175	-191.21245	-171.68437	-40.6835	-27.66478	-50.44754	0
73	-44.75185	-63.46626	-19.52808	53.70222	-13.83239	-42.31084	-17.90074	-183.88942	-166.80235	-38.24249	-25.22377	-48.00653	0
74	-52.07488	-65.90727	-14.64606	58.58424	-18.71441	-39.86983	-15.45973	-181.44841	-159.47932	-35.80148	-22.78276	-45.56552	0
75	-52.07488	-70.78929	-19.52808	61.02525	-16.2734	-44.75185	-10.57771	-179.0074	-154.5973	-35.80148	-20.34175	-43.12451	0
76	-52.07488	-70.78929	-19.52808	61.02525	-16.2734	-44.75185	-8.1367	-179.0074	-152.15629	-35.80148	-17.90074	-43.12451	0
77	-52.07488	-70.78929	-19.52808	61.02525	-16.2734	-44.75185	-8.1367	-179.0074	-152.15629	-38.24249	-15.45973	-43.12451	0
78	-49.63387	-70.78929	-21.96909	58.58424	-13.83239	-47.19286	-10.57771	-181.44841	-152.15629	-38.24249	-15.45973	-40.6835	0
79	-49.63387	-68.34828	-19.52808	58.58424	-16.2734	-44.75185	-13.01872	-183.88942	-147.27427	-35.80148	-15.45973	-40.6835	0
80	-49.63387	-65.90727	-17.08707	56.14323	-16.2734	-42.31084	-13.01872	-186.33043	-154.5973	-35.80148	-17.90074	-43.12451	0
81	-52.07488	-65.90727	-14.64606	58.58424	-18.71441	-39.86983	-17.90074	-191.21245	-164.36134	-38.24249	-22.78276	-48.00653	0
82	-61.83892	-65.90727	-4.88202	63.46626	-28.47845	-34.98781	-17.90074	-193.65346	-174.12538	-40.6835	-25.22377	-48.00653	0
83	-71.60296	-65.90727	5.69569	68.34828	-38.24249	-30.10579	-10.57771	-196.09447	-176.56639	-45.56552	-25.22377	-48.00653	0
84	-81.367	-58.58424	22.78276	68.34828	-52.88855	-17.90074	-3.25468	-203.4175	-183.88942	-48.00653	-27.66478	-50.44754	0
85	-86.24902	-48.8202	37.42882	65.90727	-62.65259	-5.69569	1.62734	-213.18154	-198.53548	-57.77057	-32.5468	-55.32956	0
86	-86.24902	-41.49717	44.75185	63.46626	-65.0936	2.44101	1.62734	-220.50457	-210.74053	-62.65259	-32.5468	-57.77057	0
87	-78.92599	-39.05616	39.86983	58.58424	-60.21158	-0.81367	1.62734	-225.38659	-225.38659	-62.65259	-32.5468	-57.77057	0
88	-69.16195	-31.73313	37.42882	48.8202	-52.88855	2.44101	-3.25468	-235.15063	-235.15063	-55.32956	-27.66478	-52.88855	0
89	-49.63387	-21.96909	27.66478	34.17414	-38.24249	2.44101	-20.34175	-259.56073	-240.03265	-35.80148	-15.45973	-43.12451	0
90	-25.22377	-12.20505	13.01872	17.08707	-18.71441	-0.81367	-49.63387	-286.41184	-240.03265	-5.69569	4.88202	-28.47845	0
91	2.44101	-2.44101	-4.88202	-0.81367	4.06835	-3.25468	-91.13104	-315.70396	-222.94558	38.24249	34.17414	-6.50936	0
92	34.17414	5.69569	-29.29212	-20.34175	33.36047	-10.57771	-137.51023	-354.76012	-200.97649	101.70875	80.55333	23.59643	0
93	68.34828	30.10579	-39.05616	-49.63387	55.32956	-3.25468	-196.09447	-406.02133	-176.56639	172.49804	136.69656	62.65259	0
94	102.52242	61.83892	-41.49717	-81.367	72.41663	12.20505	-269.32477	-484.13365	-164.36134	250.61036	200.16282	109.03178	0
95	141.57858	98.45407	-43.93818	-120.42316	94.38572	29.29212	-354.76012	-567.12799	-161.92033	331.16369	266.07009	155.41097	0
96	185.51676	142.39225	-43.93818	-164.36134	116.35481	51.26121	-440.19547	-657.44536	-174.12538	409.27601	336.85938	206.67218	0
97	224.57292	198.53548	-26.85111	-210.74053	126.11885	87.87636	-525.63082	-745.32172	-198.53548	482.50631	402.76665	253.05137	0
98	266.07009	254.67871	-12.20505	-259.56073	140.76491	122.0505	-608.62516	-830.75707	-232.70962	545.97257	458.90988	294.54854	0
99	300.24423	291.29386	-9.76404	-296.17588	155.41097	141.57858	-679.41445	-901.54636	-264.44275	604.55681	510.17109	331.16369	0
100	329.53635	310.82194	-19.52808	-320.58598	174.93905	146.4606	-733.11667	-943.04353	-269.32477	655.81802	549.22725	360.45581	1000	P+0
101	356.38746	320.58598	-36.61515	-337.67305	196.90814	144.01959	-774.61384	-947.92555	-244.91467	692.43317	576.07836	379.98389	0
102	368.59251	323.02699	-46.37919	-344.99608	209.11319	139.13757	-796.58293	-918.63343	-188.77144	714.40226	593.16543	387.30692	0
103	368.59251	308.38093	-61.02525	-337.67305	216.43622	124.49151	-799.02394	-872.25424	-117.98215	716.84327	593.16543	387.30692	0
104	353.94645	274.20679	-80.55333	-313.26295	218.87723	97.6404	-784.37788	-820.99303	-56.14323	694.87418	573.63735	375.10187	0
105	329.53635	232.70962	-97.6404	-281.52982	213.99521	68.34828	-755.08576	-755.08576	9.76404	648.49499	534.58119	348.25076	0
106	292.9212	191.21245	-102.52242	-242.47366	199.34915	46.37919	-720.91162	-696.50152	53.70222	572.82368	473.55594	306.75359	0
