samplenr	I	II	III	aVR	aVL	aVF	V1	V2	V3	V4	V5	V6	measurement
0	0	-0.81367	0	1.62734	-0.81367	0	0	-1.62734	0	0	0	0	0
1	-3.25468	-6.50936	1.62734	7.32303	-4.88202	-2.44101	-2.44101	-8.95037	-3.25468	2.44101	2.44101	0.81367	0
2	-9.76404	-17.08707	0.81367	17.08707	-8.95037	-8.1367	-6.50936	-20.34175	-6.50936	5.69569	4.88202	1.62734	0
3	-16.2734	-30.10579	-4.06835	27.66478	-9.76404	-17.08707	-11.39138	-33.36047	-10.57771	8.1367	6.50936	1.62734	0
4	-21.15542	-43.12451	-10.57771	35.80148	-7.32303	-26.85111	-16.2734	-45.56552	-14.64606	9.76404	6.50936	0.81367	0
5	-23.59643	-52.88855	-17.90074	39.86983	-2.44101	-35.80148	-20.34175	-55.32956	-16.2734	11.39138	5.69569	0.81367	0
6	-26.03744	-61.02525	-26.85111	40.6835	0	-43.93818	-23.59643	-61.83892	-14.64606	13.01872	6.50936	2.44101	0
7	-28.47845	-66.72094	-36.61515	40.6835	1.62734	-51.26121	-25.22377	-63.46626	-12.20505	16.2734	9.76404	5.69569	0
8	-30.10579	-69.97562	-42.31084	39.05616	3.25468	-56.14323	-24.4101	-61.83892	-8.95037	20.34175	14.64606	10.57771	0
9	-29.29212	-69.16195	-43.12451	36.61515	3.25468	-55.32956	-22.78276	-59.39791	-4.88202	26.03744	20.34175	15.45973	0
10	-26.85111	-63.46626	-39.05616	33.36047	3.25468	-48.8202	-20.34175	-55.32956	-1.62734	30.91946	26.03744	20.34175	0
11	-22.78276	-54.51589	-33.36047	30.10579	3.25468	-39.05616	-17.08707	-51.26121	0.81367	36.61515	31.73313	26.03744	0
12	-18.71441	-43.12451	-26.03744	25.22377	2.44101	-26.85111	-10.57771	-46.37919	4.88202	43.93818	38.24249	33.36047	0
13	-15.45973	-30.10579	-16.2734	20.34175	0	-15.45973	-3.25468	-39.86983	11.39138	51.26121	47.19286	40.6835	0
14	-15.45973	-17.90074	-4.88202	17.08707	-5.69569	-4.06835	3.25468	-34.17414	17.90074	56.9569	56.9569	45.56552	0
15	-17.90074	-7.32303	8.1367	17.08707	-16.2734	4.88202	8.95037	-28.47845	21.15542	60.21158	62.65259	49.63387	0
16	-23.59643	0	20.34175	19.52808	-26.85111	12.20505	14.64606	-23.59643	21.15542	62.65259	65.90727	52.88855	0
17	-31.73313	0.81367	29.29212	22.78276	-35.80148	16.2734	17.90074	-20.34175	18.71441	65.0936	66.72094	55.32956	0
18	-38.24249	-1.62734	32.5468	26.85111	-40.6835	15.45973	19.52808	-21.15542	17.08707	65.0936	65.0936	55.32956	0
19	-42.31084	-8.1367	29.29212	30.91946	-39.86983	9.76404	17.90074	-23.59643	15.45973	63.46626	61.02525	52.88855	0
20	-43.93818	-15.45973	20.34175	33.36047	-34.17414	0	17.08707	-27.66478	16.2734	61.02525	56.14323	49.63387	0
21	-42.31084	-21.96909	8.95037	34.98781	-26.03744	-8.95037	15.45973	-30.10579	18.71441	58.58424	52.07488	46.37919	0
22	-36.61515	-25.22377	0.81367	33.36047	-19.52808	-15.45973	13.83239	-32.5468	20.34175	56.9569	48.00653	43.12451	0
23	-32.5468	-25.22377	-1.62734	30.91946	-15.45973	-16.2734	12.20505	-34.98781	21.15542	54.51589	46.37919	39.05616	0
24	-33.36047	-23.59643	0.81367	29.29212	-17.90074	-13.83239	10.57771	-37.42882	21.15542	51.26121	46.37919	34.17414	0
25	-39.05616	-19.52808	6.50936	28.47845	-26.03744	-8.95037	7.32303	-39.05616	21.15542	48.00653	45.56552	30.10579	0
26	-45.56552	-17.08707	11.39138	30.10579	-37.42882	-5.69569	4.88202	-39.05616	22.78276	45.56552	43.93818	26.85111	0
27	-49.63387	-17.90074	15.45973	32.5468	-48.00653	-4.06835	3.25468	-36.61515	26.85111	45.56552	43.93818	26.03744	0
28	-49.63387	-18.71441	18.71441	34.98781	-52.88855	-2.44101	3.25468	-32.5468	31.73313	48.00653	45.56552	27.66478	0
29	-44.75185	-17.08707	18.71441	32.5468	-50.44754	-1.62734	5.69569	-28.47845	35.80148	51.26121	48.00653	30.10579	0
30	-36.61515	-10.57771	17.90074	25.22377	-43.12451	-3.25468	8.1367	-24.4101	41.49717	55.32956	51.26121	33.36047	0
31	-28.47845	-0.81367	18.71441	14.64606	-36.61515	-4.88202	10.57771	-21.15542	48.00653	59.39791	54.51589	36.61515	0
32	-21.96909	7.32303	22.78276	2.44101	-31.73313	-3.25468	13.83239	-17.90074	55.32956	63.46626	56.9569	39.86983	0
33	-17.90074	14.64606	26.85111	-9.76404	-28.47845	1.62734	17.90074	-14.64606	62.65259	67.53461	58.58424	41.49717	0
34	-10.57771	21.15542	30.91946	-21.15542	-22.78276	8.95037	21.96909	-10.57771	68.34828	71.60296	58.58424	41.49717	0
