samplenr	I	II	III	aVR	aVL	aVF	V1	V2	V3	V4	V5	V6	measurement
0	-0.81367	0.81367	2.44101	0	-2.44101	1.62734	0	-2.44101	-4.88202	-4.06835	-3.25468	-2.44101	0
1	-4.06835	5.69569	10.57771	0	-10.57771	7.32303	-0.81367	-12.20505	-20.34175	-16.2734	-15.45973	-12.20505	0
2	-10.57771	10.57771	21.15542	0.81367	-20.34175	15.45973	-1.62734	-26.85111	-40.6835	-34.17414	-32.5468	-26.03744	0
3	-20.34175	16.2734	34.17414	2.44101	-28.47845	23.59643	-0.81367	-39.05616	-57.77057	-48.8202	-47.19286	-39.05616	0
4	-35.80148	21.96909	52.88855	4.06835	-39.05616	34.17414	-0.81367	-44.75185	-69.16195	-58.58424	-56.9569	-48.00653	0
5	-50.44754	19.52808	68.34828	7.32303	-52.07488	43.93818	-0.81367	-48.8202	-74.85764	-61.02525	-59.39791	-52.07488	0
6	-58.58424	12.20505	72.41663	13.83239	-60.21158	45.56552	-0.81367	-52.88855	-74.85764	-57.77057	-56.9569	-51.26121	0
7	-64.27993	2.44101	69.97562	20.34175	-65.0936	39.86983	-3.25468	-55.32956	-72.41663	-51.26121	-50.44754	-45.56552	0
8	-69.97562	-8.95037	63.46626	26.85111	-65.0936	30.91946	-7.32303	-56.9569	-72.41663	-48.00653	-45.56552	-40.6835	0
9	-70.78929	-20.34175	53.70222	32.5468	-58.58424	21.96909	-12.20505	-58.58424	-74.04397	-48.8202	-44.75185	-37.42882	0
10	-65.90727	-21.96909	47.19286	34.17414	-48.00653	17.90074	-15.45973	-60.21158	-75.67131	-53.70222	-47.19286	-37.42882	0
11	-61.02525	-17.90074	42.31084	31.73313	-39.86983	17.08707	-17.08707	-61.83892	-78.92599	-60.21158	-52.88855	-39.05616	0
12	-56.9569	-12.20505	39.86983	29.29212	-37.42882	16.2734	-13.83239	-61.02525	-82.18067	-64.27993	-56.9569	-40.6835	0
13	-52.88855	-6.50936	39.86983	26.85111	-39.05616	19.52808	-7.32303	-56.9569	-81.367	-65.0936	-58.58424	-40.6835	0
14	-49.63387	-2.44101	42.31084	24.4101	-40.6835	28.47845	0	-52.07488	-77.29865	-62.65259	-56.14323	-39.05616	0
15	-46.37919	-2.44101	48.00653	23.59643	-39.86983	37.42882	4.06835	-48.00653	-73.2303	-60.21158	-53.70222	-37.42882	0
16	-43.12451	-2.44101	50.44754	22.78276	-39.05616	39.05616	5.69569	-47.19286	-71.60296	-59.39791	-50.44754	-36.61515	0
17	-39.05616	0	48.8202	18.71441	-38.24249	35.80148	6.50936	-46.37919	-70.78929	-58.58424	-48.8202	-34.98781	0
18	-33.36047	6.50936	42.31084	13.01872	-34.98781	35.80148	6.50936	-46.37919	-71.60296	-58.58424	-47.19286	-33.36047	0
19	-29.29212	14.64606	33.36047	8.95037	-26.85111	40.6835	4.88202	-48.00653	-74.85764	-60.21158	-48.00653	-32.5468	0
20	-27.66478	13.83239	26.03744	9.76404	-18.71441	39.86983	0	-52.88855	-80.55333	-66.72094	-55.32956	-36.61515	0
21	-30.10579	1.62734	20.34175	17.08707	-15.45973	26.03744	-5.69569	-59.39791	-85.43535	-76.48498	-66.72094	-43.93818	0
22	-34.98781	-14.64606	11.39138	26.03744	-15.45973	7.32303	-12.20505	-64.27993	-90.31737	-86.24902	-78.11232	-52.07488	0
23	-39.05616	-30.91946	8.95037	31.73313	-20.34175	-4.88202	-17.08707	-66.72094	-95.19939	-92.75838	-87.06269	-59.39791	0
24	-41.49717	-43.93818	13.01872	35.80148	-34.98781	-9.76404	-19.52808	-66.72094	-98.45407	-96.01306	-93.57205	-65.90727	0
25	-41.49717	-46.37919	13.83239	37.42882	-51.26121	-11.39138	-19.52808	-66.72094	-100.08141	-96.01306	-96.01306	-69.97562	0
26	-43.12451	-39.05616	16.2734	36.61515	-60.21158	-8.1367	-17.08707	-66.72094	-99.26774	-91.94471	-93.57205	-70.78929	0
27	-46.37919	-25.22377	27.66478	32.5468	-61.83892	1.62734	-13.01872	-65.90727	-96.82673	-86.24902	-87.87636	-66.72094	0
28	-46.37919	-13.01872	37.42882	28.47845	-58.58424	13.83239	-8.95037	-62.65259	-91.13104	-79.73966	-77.29865	-57.77057	0
29	-43.12451	-6.50936	38.24249	26.85111	-47.19286	21.15542	-5.69569	-58.58424	-84.62168	-73.2303	-66.72094	-48.00653	0
30	-38.24249	-0.81367	34.98781	22.78276	-34.98781	27.66478	-1.62734	-54.51589	-81.367	-69.97562	-61.02525	-41.49717	0
31	-31.73313	6.50936	32.5468	15.45973	-27.66478	30.91946	4.06835	-49.63387	-80.55333	-69.97562	-60.21158	-39.05616	0
32	-25.22377	15.45973	34.17414	7.32303	-24.4101	34.17414	8.95037	-45.56552	-82.18067	-69.97562	-60.21158	-38.24249	0
33	-18.71441	26.03744	34.17414	0	-22.78276	31.73313	11.39138	-43.93818	-80.55333	-67.53461	-57.77057	-35.80148	0
34	-15.45973	38.24249	32.5468	-2.44101	-24.4101	25.22377	13.01872	-43.12451	-77.29865	-64.27993	-53.70222	-32.5468	0
35	-17.08707	43.12451	33.36047	-1.62734	-31.73313	22.78276	13.83239	-42.31084	-74.85764	-61.83892	-49.63387	-30.10579	0
36	-22.78276	35.80148	34.98781	3.25468	-37.42882	21.15542	14.64606	-42.31084	-73.2303	-61.83892	-48.00653	-30.10579	0
37	-27.66478	19.52808	32.5468	11.39138	-38.24249	16.2734	13.01872	-44.75185	-74.04397	-63.46626	-48.8202	-30.91946	0
38	-32.5468	0.81367	26.03744	20.34175	-34.17414	9.76404	9.76404	-48.00653	-77.29865	-64.27993	-50.44754	-32.5468	0
39	-41.49717	-14.64606	16.2734	26.85111	-30.91946	0	4.88202	-52.07488	-81.367	-65.0936	-52.88855	-34.17414	0
40	-51.26121	-21.96909	8.95037	31.73313	-35.80148	-8.1367	0.81367	-56.9569	-85.43535	-66.72094	-56.14323	-36.61515	0
41	-58.58424	-21.96909	8.95037	34.17414	-40.6835	-11.39138	-1.62734	-61.83892	-90.31737	-71.60296	-63.46626	-42.31084	0
42	-61.02525	-22.78276	13.01872	35.80148	-42.31084	-8.95037	-4.06835	-67.53461	-96.01306	-78.11232	-72.41663	-51.26121	0
