samplenr	I	II	III	aVR	aVL	aVF	V1	V2	V3	V4	V5	V6	measurement
0	-4.06835	-12.20505	-7.32303	8.1367	1.62734	-9.76404	5.69569	3.25468	-4.06835	-8.95037	-8.1367	-6.50936	0
1	-16.2734	-47.19286	-30.10579	31.73313	6.50936	-38.24249	23.59643	10.57771	-20.34175	-37.42882	-33.36047	-27.66478	0
2	-30.91946	-84.62168	-53.70222	57.77057	13.01872	-69.16195	42.31084	7.32303	-49.63387	-76.48498	-68.34828	-53.70222	0
3	-39.05616	-102.52242	-63.46626	69.97562	16.2734	-82.18067	55.32956	-20.34175	-93.57205	-113.10013	-98.45407	-69.97562	0
4	-39.86983	-96.01306	-60.21158	65.0936	17.08707	-77.29865	56.14323	-90.31737	-161.92033	-150.52895	-118.79582	-76.48498	0
5	-38.24249	-68.34828	-41.49717	47.19286	11.39138	-54.51589	40.6835	-211.5542	-266.88376	-196.09447	-132.62821	-77.29865	0
6	-34.98781	-24.4101	0	23.59643	-9.76404	-12.20505	12.20505	-376.72921	-402.76665	-251.42403	-143.20592	-71.60296	0
7	-31.73313	28.47845	56.9569	-0.81367	-38.24249	42.31084	-25.22377	-571.19634	-561.4323	-310.82194	-152.15629	-59.39791	0
8	-25.22377	90.31737	116.35481	-32.5468	-62.65259	101.70875	-78.92599	-784.37788	-733.11667	-371.84719	-157.03831	-39.05616	0
9	-6.50936	157.85198	168.42969	-74.85764	-78.11232	161.92033	-157.85198	-1009.76447	-912.12407	-432.87244	-154.5973	-7.32303	0
10	23.59643	233.52329	212.36787	-129.37353	-86.24902	222.13191	-266.07009	-1235.96473	-1086.24945	-481.69264	-136.69656	43.12451	0
11	62.65259	317.3313	256.30605	-191.21245	-91.94471	285.59817	-393.81628	-1449.14627	-1244.9151	-512.6121	-102.52242	113.9138	0
12	104.14976	406.835	303.49891	-257.11972	-96.82673	354.76012	-527.25816	-1638.73138	-1380.79799	-528.8855	-51.26121	200.97649	0
13	141.57858	497.96604	351.50544	-323.84066	-102.52242	425.54941	-655.00435	-1803.90639	-1491.45711	-529.69917	14.64606	298.61689	0
14	168.42969	589.91075	408.46234	-386.49325	-114.72747	499.59338	-772.17283	-1955.24901	-1586.6565	-516.68045	91.13104	401.95298	0
15	182.26208	685.11014	485.76099	-443.45015	-144.01959	586.65607	-877.94993	-2081.36786	-1672.90552	-492.27035	170.8707	502.84806	0
16	184.70309	768.10448	566.31432	-489.82934	-183.88942	668.02307	-961.75794	-2164.3622	-1741.2538	-453.21419	251.42403	595.60644	0
17	180.63474	812.04266	617.57553	-519.12146	-212.36787	714.40226	-1009.76447	-2207.48671	-1762.40922	-392.18894	331.16369	673.71876	0
18	175.75272	818.55202	633.84893	-524.00348	-224.57292	725.79364	-1025.2242	-2194.46799	-1718.47104	-313.26295	397.88463	723.35263	0
19	167.61602	791.70091	620.01654	-500.40705	-222.94558	703.82455	-1015.46016	-2118.79668	-1625.71266	-244.101	428.80409	729.04832	0
20	151.34262	728.23465	575.26469	-453.21419	-210.74053	650.12233	-983.72703	-2005.69655	-1524.81758	-217.24989	402.76665	678.60078	0
