samplenr	I	II	III	aVR	aVL	aVF	V1	V2	V3	V4	V5	V6	measurement
0	-121.23683	26.85111	147.27427	47.19286	-133.44188	85.43535	-21.15542	9.76404	42.31084	-13.83239	-12.20505	-12.20505	0
1	-131.00087	21.96909	152.15629	54.51589	-140.76491	85.43535	-21.15542	9.76404	47.19286	-16.2734	-14.64606	-14.64606	0
2	-116.35481	31.73313	147.27427	42.31084	-131.00087	87.87636	-18.71441	9.76404	21.96909	-11.39138	-9.76404	-9.76404	0
3	-101.70875	34.17414	135.06922	32.5468	-118.79582	82.99434	-26.03744	0	19.52808	-13.83239	-12.20505	-14.64606	0
4	-96.82673	29.29212	125.30518	32.5468	-111.47279	75.67131	-28.47845	-2.44101	-2.44101	-8.95037	-7.32303	-7.32303	0
5	-104.14976	24.4101	127.74619	39.86983	-116.35481	75.67131	-35.80148	-9.76404	-14.64606	-18.71441	-17.08707	-17.08707	0
6	-101.70875	39.05616	139.95124	30.10579	-121.23683	87.87636	-18.71441	12.20505	17.08707	-26.03744	-24.4101	-24.4101	0
7	-101.70875	58.58424	159.47932	20.34175	-131.00087	107.40444	-11.39138	17.08707	21.96909	-23.59643	-21.96909	-24.4101	0
8	-101.70875	65.90727	166.80235	17.90074	-133.44188	114.72747	-18.71441	12.20505	74.04397	-33.36047	-31.73313	-31.73313	0
9	-121.23683	63.46626	183.88942	27.66478	-152.96996	122.0505	-13.83239	17.08707	78.92599	-28.47845	-26.85111	-29.29212	0
10	-126.11885	70.78929	196.09447	27.66478	-160.29299	131.81454	-13.83239	9.76404	59.39791	-30.91946	-29.29212	-31.73313	0
11	-128.55986	73.2303	200.97649	27.66478	-165.17501	136.69656	-4.06835	17.08707	69.16195	-23.59643	-24.4101	-24.4101	0
12	-138.3239	82.99434	220.50457	27.66478	-179.82107	151.34262	5.69569	17.08707	42.31084	-11.39138	-12.20505	-12.20505	0
13	-126.11885	90.31737	215.62255	17.90074	-170.05703	151.34262	5.69569	17.08707	37.42882	-6.50936	-4.88202	-7.32303	0
14	-118.79582	104.96343	222.94558	7.32303	-170.05703	163.54767	18.71441	32.5468	21.96909	-6.50936	-4.88202	-4.88202	0
15	-99.26774	131.81454	230.26861	-17.08707	-165.17501	180.63474	26.03744	39.86983	19.52808	-6.50936	-7.32303	-7.32303	0
16	-91.94471	141.57858	232.70962	-24.4101	-162.734	185.51676	40.6835	64.27993	47.19286	0.81367	0	0	0
17	-99.26774	148.90161	247.35568	-24.4101	-172.49804	197.72181	48.00653	74.04397	52.07488	8.95037	10.57771	10.57771	0
18	-89.5037	153.78363	242.47366	-31.73313	-165.17501	197.72181	38.24249	71.60296	105.7771	6.50936	5.69569	5.69569	0
19	-96.82673	151.34262	247.35568	-26.85111	-172.49804	197.72181	38.24249	71.60296	110.65912	11.39138	13.01872	13.01872	0
20	-113.9138	153.78363	266.88376	-19.52808	-189.58511	209.92686	30.91946	54.51589	88.69003	13.83239	13.01872	13.01872	0
21	-140.76491	161.10666	301.0579	-9.76404	-221.31824	229.45494	45.56552	61.83892	105.7771	26.03744	25.22377	22.78276	0
22	-148.08794	170.8707	318.14497	-12.20505	-233.52329	244.101	52.88855	56.9569	78.92599	30.91946	30.10579	30.10579	0
23	-133.44188	190.39878	323.02699	-29.29212	-228.64127	256.30605	55.32956	56.9569	81.367	30.91946	32.5468	32.5468	0
24	-126.11885	197.72181	323.02699	-36.61515	-223.75925	258.74706	67.53461	66.72094	64.27993	40.6835	42.31084	42.31084	0
25	-113.9138	209.92686	323.02699	-48.8202	-218.87723	266.07009	74.85764	71.60296	56.9569	40.6835	42.31084	42.31084	0
26	-106.59077	214.80888	320.58598	-53.70222	-213.99521	266.07009	91.94471	98.45407	91.13104	40.6835	42.31084	42.31084	0
27	-87.06269	222.13191	308.38093	-68.34828	-196.90814	263.62908	91.94471	96.01306	86.24902	48.00653	49.63387	49.63387	0
28	-65.0936	229.45494	293.73487	-82.99434	-179.82107	261.18807	84.62168	91.13104	132.62821	40.6835	42.31084	42.31084	0
29	-60.21158	239.21898	298.61689	-90.31737	-179.82107	268.5111	96.82673	103.33609	137.51023	35.80148	39.86983	39.86983	0
30	-60.21158	261.18807	320.58598	-100.08141	-189.58511	290.48019	99.26774	96.01306	115.54114	30.91946	32.5468	32.5468	0
31	-57.77057	275.83413	332.79103	-109.84545	-194.46713	302.68524	109.03178	103.33609	125.30518	28.47845	30.10579	27.66478	0
32	-74.85764	266.07009	340.11406	-95.19939	-206.67218	302.68524	106.59077	98.45407	88.69003	30.91946	32.5468	30.10579	0
33	-79.73966	268.5111	347.43709	-95.19939	-213.99521	307.56726	104.14976	96.01306	81.367	33.36047	34.98781	32.5468	0
34	-79.73966	266.07009	344.99608	-92.75838	-211.5542	305.12625	109.03178	100.89508	59.39791	33.36047	32.5468	32.5468	0
35	-74.85764	275.83413	349.8781	-100.08141	-211.5542	312.44928	111.47279	108.21811	56.9569	35.80148	37.42882	37.42882	0
36	-60.21158	270.95211	330.35002	-104.96343	-194.46713	300.24423	118.79582	125.30518	83.80801	33.36047	34.98781	34.98781	0
37	-50.44754	263.62908	313.26295	-107.40444	-182.26208	288.03918	113.9138	122.86417	74.04397	43.12451	44.75185	44.75185	0
38	-30.91946	278.27514	308.38093	-124.49151	-170.05703	292.9212	111.47279	122.86417	127.74619	35.80148	37.42882	37.42882	0
39	-4.06835	292.9212	296.17588	-144.01959	-150.52895	292.9212	123.67784	132.62821	139.95124	33.36047	34.98781	32.5468	0
40	4.06835	302.68524	298.61689	-153.78363	-148.08794	300.24423	126.11885	130.1872	125.30518	26.03744	27.66478	25.22377	0
41	6.50936	300.24423	293.73487	-153.78363	-143.20592	297.80322	131.00087	135.06922	135.06922	26.03744	27.66478	25.22377	0
42	-13.83239	283.15716	296.17588	-134.25555	-155.41097	288.03918	131.00087	122.86417	96.01306	26.03744	25.22377	25.22377	0
43	-40.6835	275.83413	315.70396	-117.16848	-177.38006	295.36221	138.3239	122.86417	96.01306	21.15542	22.78276	22.78276	0
44	-48.00653	268.5111	315.70396	-109.84545	-182.26208	290.48019	150.52895	125.30518	76.48498	21.15542	22.78276	22.78276	0
45	-55.32956	261.18807	315.70396	-102.52242	-184.70309	288.03918	155.41097	122.86417	64.27993	21.15542	22.78276	22.78276	0
46	-50.44754	253.86504	303.49891	-102.52242	-177.38006	278.27514	165.17501	135.06922	83.80801	21.15542	25.22377	25.22377	0
47	-55.32956	239.21898	293.73487	-92.75838	-174.93905	266.07009	160.29299	127.74619	69.16195	21.15542	22.78276	22.78276	0
48	-48.00653	239.21898	286.41184	-95.19939	-167.61602	261.18807	148.08794	117.98215	115.54114	13.83239	17.90074	17.90074	0
49	-33.36047	239.21898	271.76578	-102.52242	-152.96996	253.86504	138.3239	110.65912	115.54114	8.95037	10.57771	10.57771	0
50	-30.91946	227.01393	257.11972	-97.6404	-143.20592	241.65999	111.47279	83.80801	76.48498	4.06835	3.25468	5.69569	0
51	-6.50936	224.57292	230.26861	-109.84545	-118.79582	227.01393	99.26774	71.60296	74.04397	-4.06835	-4.88202	-2.44101	0
52	-1.62734	224.57292	225.38659	-112.28646	-113.9138	224.57292	94.38572	64.27993	39.86983	-6.50936	-7.32303	-7.32303	0
53	-23.59643	202.60383	225.38659	-90.31737	-123.67784	212.36787	84.62168	59.39791	39.86983	-4.06835	-4.88202	-4.88202	0
54	-13.83239	192.83979	205.85851	-90.31737	-109.03178	197.72181	87.06269	61.83892	19.52808	-6.50936	-4.88202	-4.88202	0
55	-1.62734	190.39878	191.21245	-95.19939	-96.82673	190.39878	87.06269	64.27993	9.76404	-6.50936	-7.32303	-7.32303	0
56	16.2734	187.95777	171.68437	-102.52242	-77.29865	180.63474	96.82673	83.80801	32.5468	-4.06835	-4.88202	-2.44101	0
