samplenr	I	II	III	aVR	aVL	aVF	V1	V2	V3	V4	V5	V6	measurement
0	-85.43535	27.66478	112.28646	26.85111	-99.26774	69.16195	-35.80148	-277.46147	-310.82194	-186.33043	-146.4606	-150.52895	0
1	-85.43535	25.22377	109.84545	29.29212	-96.82673	66.72094	-33.36047	-277.46147	-310.82194	-186.33043	-146.4606	-150.52895	0
2	-82.99434	30.10579	112.28646	24.4101	-96.82673	71.60296	-28.47845	-277.46147	-305.93992	-186.33043	-148.90161	-155.41097	0
3	-80.55333	37.42882	117.16848	19.52808	-99.26774	76.48498	-23.59643	-275.02046	-296.17588	-183.88942	-146.4606	-155.41097	0
4	-78.11232	42.31084	119.60949	17.08707	-99.26774	81.367	-23.59643	-270.13844	-286.41184	-171.68437	-144.01959	-152.96996	0
5	-73.2303	52.07488	124.49151	9.76404	-99.26774	88.69003	-26.03744	-267.69743	-279.08881	-164.36134	-139.13757	-148.08794	0
6	-68.34828	61.83892	129.37353	2.44101	-99.26774	96.01306	-28.47845	-262.81541	-271.76578	-159.47932	-136.69656	-145.64693	0
7	-63.46626	71.60296	134.25555	-5.69569	-99.26774	103.33609	-35.80148	-265.25642	-271.76578	-159.47932	-129.37353	-143.20592	0
8	-58.58424	78.92599	136.69656	-10.57771	-96.82673	108.21811	-43.12451	-267.69743	-274.20679	-159.47932	-124.49151	-138.3239	0
9	-53.70222	78.92599	131.81454	-13.01872	-91.94471	105.7771	-50.44754	-275.02046	-283.97083	-159.47932	-122.0505	-133.44188	0
10	-48.8202	78.92599	126.93252	-15.45973	-87.06269	103.33609	-55.32956	-284.7845	-296.17588	-161.92033	-126.93252	-133.44188	0
11	-46.37919	78.92599	124.49151	-17.90074	-84.62168	100.89508	-65.0936	-294.54854	-303.49891	-171.68437	-131.81454	-138.3239	0
12	-43.93818	78.92599	122.0505	-17.90074	-82.18067	100.89508	-72.41663	-299.43056	-305.93992	-174.12538	-134.25555	-140.76491	0
13	-43.93818	78.92599	122.0505	-17.90074	-82.18067	100.89508	-79.73966	-301.87157	-301.0579	-174.12538	-134.25555	-140.76491	0
14	-43.93818	74.04397	117.16848	-15.45973	-79.73966	96.01306	-87.06269	-304.31258	-298.61689	-166.80235	-134.25555	-140.76491	0
15	-41.49717	74.04397	114.72747	-17.90074	-77.29865	93.57205	-94.38572	-304.31258	-296.17588	-164.36134	-129.37353	-140.76491	0
16	-41.49717	76.48498	117.16848	-17.90074	-79.73966	96.01306	-99.26774	-301.87157	-288.85285	-164.36134	-126.93252	-135.88289	0
17	-39.05616	76.48498	114.72747	-20.34175	-77.29865	96.01306	-99.26774	-299.43056	-286.41184	-161.92033	-122.0505	-133.44188	0
18	-39.05616	74.04397	112.28646	-17.90074	-74.85764	93.57205	-99.26774	-296.98955	-283.97083	-161.92033	-117.16848	-131.00087	0
19	-41.49717	71.60296	112.28646	-15.45973	-77.29865	91.13104	-99.26774	-301.87157	-288.85285	-161.92033	-114.72747	-128.55986	0
