samplenr	I	II	III	aVR	aVL	aVF	V1	V2	V3	V4	V5	V6	measurement
0	-12.20505	6.50936	19.52808	2.44101	-16.2734	13.01872	10.57771	-23.59643	-34.17414	-21.15542	-5.69569	-0.81367	0
1	-53.70222	26.85111	80.55333	12.20505	-67.53461	54.51589	43.93818	-99.26774	-142.39225	-87.87636	-26.85111	-4.88202	0
2	-107.40444	53.70222	161.92033	26.03744	-135.06922	108.21811	87.06269	-203.4175	-288.85285	-179.0074	-54.51589	-10.57771	0
3	-152.96996	74.04397	227.01393	38.24249	-190.39878	151.34262	118.79582	-293.73487	-412.53069	-255.49238	-79.73966	-16.2734	0
4	-182.26208	83.80801	266.07009	48.00653	-224.57292	174.93905	134.25555	-358.0148	-495.52503	-307.56726	-97.6404	-21.15542	0
5	-196.90814	83.80801	281.52982	54.51589	-239.21898	182.26208	138.3239	-395.44362	-540.27688	-336.85938	-109.03178	-26.85111	0
6	-200.16282	78.11232	278.27514	58.58424	-238.40531	178.19373	135.06922	-412.53069	-555.73661	-348.25076	-115.54114	-31.73313	0
7	-195.2808	69.16195	264.44275	60.21158	-229.45494	166.80235	127.74619	-416.59904	-554.92294	-349.8781	-119.60949	-36.61515	0
8	-187.95777	58.58424	246.54201	62.65259	-217.24989	152.15629	119.60949	-414.15803	-546.78624	-346.62342	-121.23683	-41.49717	0
9	-181.44841	45.56552	227.8276	66.72094	-205.04484	137.51023	113.10013	-408.46234	-534.58119	-340.11406	-122.0505	-46.37919	0
10	-177.38006	33.36047	211.5542	69.97562	-195.2808	122.86417	107.40444	-401.95298	-522.37614	-333.6047	-122.86417	-50.44754	0
11	-174.93905	22.78276	197.72181	72.41663	-186.33043	110.65912	102.52242	-395.44362	-510.98476	-326.28167	-122.86417	-53.70222	0
12	-170.8707	14.64606	185.51676	74.04397	-179.0074	100.89508	98.45407	-389.74793	-500.40705	-320.58598	-122.86417	-56.9569	0
13	-165.17501	8.95037	174.12538	74.85764	-170.05703	91.94471	93.57205	-384.86591	-490.64301	-314.89029	-122.86417	-60.21158	0
14	-157.85198	4.88202	163.54767	74.85764	-161.10666	84.62168	87.87636	-380.79756	-481.69264	-310.00827	-122.86417	-62.65259	0
