samplenr	I	II	III	aVR	aVL	aVF	V1	V2	V3	V4	V5	V6	measurement
0	-16.2734	-86.24902	-71.60296	50.44754	27.66478	-78.92599	-31.73313	-74.85764	-44.75185	-26.85111	-2.44101	-26.03744	0
1	-18.71441	-91.13104	-74.04397	52.88855	27.66478	-83.80801	-31.73313	-74.85764	-44.75185	-29.29212	-4.88202	-28.47845	0
2	-30.91946	-105.7771	-76.48498	67.53461	22.78276	-91.13104	-31.73313	-74.85764	-47.19286	-31.73313	-7.32303	-30.91946	0
3	-30.91946	-108.21811	-78.92599	67.53461	22.78276	-93.57205	-34.17414	-72.41663	-47.19286	-31.73313	-7.32303	-33.36047	0
4	-23.59643	-103.33609	-81.367	62.65259	27.66478	-93.57205	-34.17414	-72.41663	-49.63387	-31.73313	-9.76404	-33.36047	0
5	-8.95037	-91.13104	-83.80801	48.00653	37.42882	-88.69003	-29.29212	-65.0936	-47.19286	-29.29212	-7.32303	-33.36047	0
6	-4.06835	-88.69003	-86.24902	45.56552	39.86983	-88.69003	-29.29212	-62.65259	-47.19286	-29.29212	-7.32303	-33.36047	0
7	-6.50936	-91.13104	-86.24902	48.00653	39.86983	-88.69003	-26.85111	-57.77057	-47.19286	-29.29212	-7.32303	-33.36047	0
8	-18.71441	-103.33609	-86.24902	60.21158	32.5468	-96.01306	-26.85111	-57.77057	-49.63387	-31.73313	-9.76404	-38.24249	0
9	-23.59643	-108.21811	-86.24902	65.0936	30.10579	-98.45407	-26.85111	-48.00653	-49.63387	-31.73313	-9.76404	-38.24249	0
10	-13.83239	-103.33609	-91.13104	57.77057	37.42882	-98.45407	-21.96909	-33.36047	-47.19286	-29.29212	-9.76404	-38.24249	0
11	-1.62734	-100.89508	-100.89508	50.44754	49.63387	-100.89508	-17.08707	-40.6835	-44.75185	-29.29212	-7.32303	-35.80148	0
12	-4.06835	-117.98215	-115.54114	60.21158	54.51589	-117.98215	-17.08707	-55.32956	-47.19286	-29.29212	-9.76404	-38.24249	0
13	-4.06835	-127.74619	-125.30518	65.0936	59.39791	-127.74619	-17.08707	-30.91946	-47.19286	-31.73313	-12.20505	-38.24249	0
14	-4.06835	-135.06922	-132.62821	67.53461	64.27993	-135.06922	-21.96909	-11.39138	-52.07488	-34.17414	-14.64606	-43.12451	0
15	-11.39138	-149.71528	-139.95124	79.73966	64.27993	-144.83326	-4.88202	-23.59643	-61.83892	-41.49717	-19.52808	-45.56552	0
16	-21.15542	-198.53548	-179.0074	109.03178	78.92599	-188.77144	-24.4101	-94.38572	-74.04397	-46.37919	-24.4101	-48.00653	0
17	6.50936	-157.03831	-164.36134	74.85764	83.80801	-159.47932	-36.61515	-157.85198	-76.48498	-58.58424	-34.17414	-55.32956	0
18	-4.06835	-159.47932	-157.03831	79.73966	76.48498	-159.47932	-58.58424	-265.25642	-71.60296	-75.67131	-48.8202	-67.53461	0
19	-43.12451	-181.44841	-139.95124	111.47279	47.19286	-161.92033	-104.96343	-433.68611	-120.42316	-90.31737	-61.02525	-79.73966	0
20	-8.95037	-149.71528	-142.39225	77.29865	66.72094	-147.27427	-117.16848	-509.35742	-132.62821	-107.40444	-75.67131	-91.94471	0
21	-11.39138	-186.33043	-176.56639	96.82673	81.367	-181.44841	-168.42969	-545.97257	-191.21245	-126.93252	-92.75838	-104.14976	0
22	48.00653	-122.86417	-171.68437	35.80148	108.21811	-147.27427	-161.10666	-492.27035	-191.21245	-153.78363	-109.84545	-118.79582	0
