samplenr	I	II	III	aVR	aVL	aVF	V1	V2	V3	V4	V5	V6	measurement
0	-52.88855	0.81367	52.88855	24.4101	-52.07488	26.85111	37.42882	-78.92599	-79.73966	-100.08141	-209.92686	-74.04397	0
1	-55.32956	0.81367	55.32956	26.85111	-54.51589	26.85111	37.42882	-78.92599	-79.73966	-100.08141	-197.72181	-74.04397	0
2	-55.32956	-2.44101	52.88855	26.85111	-54.51589	24.4101	39.86983	-81.367	-82.18067	-100.08141	-158.66565	-69.16195	0
3	-57.77057	-2.44101	55.32956	29.29212	-56.9569	26.85111	39.86983	-83.80801	-82.18067	-102.52242	-126.93252	-66.72094	0
4	-57.77057	-2.44101	55.32956	29.29212	-56.9569	26.85111	39.86983	-86.24902	-82.18067	-100.08141	-112.28646	-64.27993	0
5	-57.77057	-2.44101	55.32956	29.29212	-56.9569	26.85111	42.31084	-88.69003	-82.18067	-97.6404	-126.93252	-66.72094	0
6	-55.32956	-2.44101	52.88855	26.85111	-54.51589	24.4101	42.31084	-88.69003	-82.18067	-95.19939	-158.66565	-69.16195	0
7	-52.88855	-2.44101	50.44754	26.85111	-52.07488	24.4101	42.31084	-86.24902	-82.18067	-92.75838	-180.63474	-74.04397	0
8	-55.32956	-2.44101	52.88855	26.85111	-54.51589	24.4101	39.86983	-83.80801	-79.73966	-92.75838	-187.95777	-78.92599	0
9	-55.32956	-2.44101	52.88855	26.85111	-54.51589	24.4101	39.86983	-83.80801	-79.73966	-92.75838	-187.95777	-78.92599	0
10	-55.32956	-2.44101	52.88855	26.85111	-54.51589	24.4101	39.86983	-83.80801	-79.73966	-95.19939	-185.51676	-78.92599	0
11	-57.77057	-2.44101	55.32956	29.29212	-56.9569	26.85111	42.31084	-81.367	-79.73966	-97.6404	-170.8707	-78.92599	0
12	-57.77057	-4.88202	52.88855	29.29212	-56.9569	24.4101	44.75185	-81.367	-82.18067	-97.6404	-141.57858	-74.04397	0
13	-57.77057	-4.88202	52.88855	29.29212	-56.9569	24.4101	47.19286	-81.367	-79.73966	-100.08141	-114.72747	-69.16195	0
14	-57.77057	-7.32303	50.44754	31.73313	-54.51589	21.96909	47.19286	-86.24902	-79.73966	-97.6404	-104.96343	-66.72094	0
15	-55.32956	-7.32303	48.00653	29.29212	-52.07488	19.52808	47.19286	-86.24902	-79.73966	-97.6404	-114.72747	-66.72094	0
16	-55.32956	-7.32303	48.00653	29.29212	-52.07488	19.52808	47.19286	-86.24902	-82.18067	-95.19939	-139.13757	-69.16195	0
17	-52.88855	-4.88202	48.00653	26.85111	-52.07488	21.96909	47.19286	-86.24902	-82.18067	-92.75838	-153.78363	-71.60296	0
18	-52.88855	-2.44101	50.44754	26.85111	-52.07488	24.4101	42.31084	-83.80801	-82.18067	-92.75838	-158.66565	-74.04397	0
19	-52.88855	-2.44101	50.44754	26.85111	-52.07488	24.4101	39.86983	-83.80801	-82.18067	-92.75838	-156.22464	-74.04397	0
20	-52.88855	-2.44101	50.44754	26.85111	-52.07488	24.4101	39.86983	-81.367	-82.18067	-92.75838	-156.22464	-74.04397	0
21	-52.88855	-2.44101	50.44754	26.85111	-52.07488	24.4101	39.86983	-81.367	-87.06269	-95.19939	-148.90161	-71.60296	0
22	-52.88855	0.81367	52.88855	24.4101	-52.07488	26.85111	39.86983	-83.80801	-87.06269	-95.19939	-126.93252	-66.72094	0
23	-52.88855	0.81367	52.88855	24.4101	-52.07488	26.85111	39.86983	-83.80801	-87.06269	-97.6404	-109.84545	-64.27993	0
24	-50.44754	-2.44101	48.00653	24.4101	-49.63387	21.96909	39.86983	-86.24902	-87.06269	-95.19939	-100.08141	-61.83892	0
25	-50.44754	-2.44101	48.00653	24.4101	-49.63387	21.96909	37.42882	-86.24902	-87.06269	-95.19939	-109.84545	-61.83892	0
26	-50.44754	-4.88202	45.56552	26.85111	-49.63387	19.52808	37.42882	-86.24902	-87.06269	-95.19939	-126.93252	-66.72094	0
27	-55.32956	-12.20505	43.12451	31.73313	-49.63387	14.64606	34.98781	-86.24902	-87.06269	-95.19939	-136.69656	-71.60296	0
28	-62.65259	-21.96909	40.6835	41.49717	-52.07488	9.76404	27.66478	-86.24902	-87.06269	-95.19939	-136.69656	-76.48498	0
29	-65.0936	-21.96909	43.12451	41.49717	-54.51589	9.76404	25.22377	-86.24902	-87.06269	-95.19939	-131.81454	-76.48498	0
30	-60.21158	-14.64606	45.56552	36.61515	-54.51589	14.64606	27.66478	-83.80801	-87.06269	-92.75838	-131.81454	-74.04397	0
31	-62.65259	-14.64606	48.00653	36.61515	-56.9569	17.08707	30.10579	-83.80801	-87.06269	-97.6404	-129.37353	-74.04397	0
32	-62.65259	-14.64606	48.00653	36.61515	-56.9569	17.08707	32.5468	-86.24902	-89.5037	-100.08141	-114.72747	-71.60296	0
33	-60.21158	-7.32303	52.88855	31.73313	-56.9569	21.96909	32.5468	-86.24902	-87.06269	-100.08141	-102.52242	-66.72094	0
34	-52.88855	-2.44101	50.44754	26.85111	-52.07488	24.4101	37.42882	-88.69003	-87.06269	-97.6404	-97.6404	-64.27993	0
35	-45.56552	3.25468	48.00653	19.52808	-47.19286	24.4101	37.42882	-86.24902	-84.62168	-95.19939	-100.08141	-61.83892	0
36	-50.44754	-2.44101	48.00653	24.4101	-49.63387	21.96909	37.42882	-86.24902	-84.62168	-95.19939	-114.72747	-66.72094	0
37	-52.88855	-2.44101	50.44754	26.85111	-52.07488	24.4101	34.98781	-86.24902	-84.62168	-95.19939	-117.16848	-71.60296	0
38	-48.00653	0.81367	48.00653	21.96909	-47.19286	24.4101	30.10579	-83.80801	-79.73966	-92.75838	-112.28646	-71.60296	0
39	-48.00653	0.81367	48.00653	21.96909	-47.19286	24.4101	30.10579	-81.367	-79.73966	-90.31737	-109.84545	-71.60296	0
40	-48.00653	0.81367	48.00653	21.96909	-47.19286	24.4101	30.10579	-78.92599	-77.29865	-90.31737	-112.28646	-71.60296	0
41	-50.44754	-2.44101	48.00653	24.4101	-49.63387	21.96909	27.66478	-78.92599	-79.73966	-92.75838	-112.28646	-71.60296	0
42	-50.44754	-2.44101	48.00653	24.4101	-49.63387	21.96909	30.10579	-78.92599	-79.73966	-92.75838	-102.52242	-66.72094	0
43	-50.44754	-2.44101	48.00653	24.4101	-49.63387	21.96909	30.10579	-78.92599	-77.29865	-95.19939	-95.19939	-61.83892	0
44	-52.88855	-2.44101	50.44754	26.85111	-52.07488	24.4101	30.10579	-83.80801	-77.29865	-92.75838	-92.75838	-61.83892	0
45	-55.32956	-4.88202	50.44754	29.29212	-54.51589	21.96909	30.10579	-83.80801	-77.29865	-92.75838	-97.6404	-61.83892	0
46	-57.77057	-7.32303	50.44754	31.73313	-54.51589	21.96909	30.10579	-83.80801	-77.29865	-90.31737	-104.96343	-66.72094	0
47	-57.77057	-4.88202	52.88855	29.29212	-56.9569	24.4101	30.10579	-83.80801	-74.85764	-90.31737	-107.40444	-71.60296	0
48	-55.32956	-2.44101	52.88855	26.85111	-54.51589	24.4101	25.22377	-78.92599	-74.85764	-90.31737	-104.96343	-76.48498	0
49	-55.32956	-2.44101	52.88855	26.85111	-54.51589	24.4101	25.22377	-78.92599	-74.85764	-90.31737	-104.96343	-78.92599	0
50	-55.32956	3.25468	57.77057	24.4101	-56.9569	29.29212	25.22377	-78.92599	-74.85764	-92.75838	-109.84545	-78.92599	0
51	-55.32956	5.69569	60.21158	24.4101	-56.9569	31.73313	27.66478	-78.92599	-79.73966	-97.6404	-112.28646	-78.92599	0
52	-52.88855	8.1367	60.21158	21.96909	-56.9569	34.17414	30.10579	-78.92599	-77.29865	-97.6404	-104.96343	-71.60296	0
53	-52.88855	8.1367	60.21158	21.96909	-56.9569	34.17414	32.5468	-78.92599	-74.85764	-97.6404	-102.52242	-66.72094	0
54	-52.88855	3.25468	55.32956	24.4101	-54.51589	29.29212	37.42882	-76.48498	-72.41663	-92.75838	-100.08141	-59.39791	0
55	-50.44754	0.81367	50.44754	24.4101	-49.63387	24.4101	37.42882	-74.04397	-69.97562	-90.31737	-100.08141	-59.39791	0
56	-50.44754	-2.44101	48.00653	24.4101	-49.63387	21.96909	39.86983	-71.60296	-69.97562	-85.43535	-100.08141	-61.83892	0
