samplenr	I	II	III	aVR	aVL	aVF	V1	V2	V3	V4	V5	V6	measurement
0	2.44101	6.50936	4.06835	-4.06835	-0.81367	4.88202	11.39138	7.32303	4.06835	-0.81367	-2.44101	-2.44101	0
1	4.06835	21.96909	17.90074	-13.01872	-6.50936	19.52808	48.00653	30.10579	17.08707	-4.88202	-13.01872	-9.76404	0
2	-6.50936	30.91946	37.42882	-12.20505	-21.96909	34.17414	94.38572	61.83892	35.80148	-8.1367	-27.66478	-18.71441	0
3	-24.4101	29.29212	53.70222	-2.44101	-39.05616	41.49717	130.1872	90.31737	50.44754	-7.32303	-39.86983	-25.22377	0
4	-25.22377	36.61515	61.83892	-5.69569	-43.12451	48.8202	155.41097	106.59077	56.9569	-7.32303	-48.00653	-27.66478	0
5	-9.76404	60.21158	69.97562	-25.22377	-39.86983	65.0936	179.0074	118.79582	60.21158	-3.25468	-47.19286	-25.22377	0
6	13.01872	92.75838	79.73966	-52.88855	-33.36047	86.24902	201.79016	129.37353	64.27993	4.88202	-39.05616	-18.71441	0
7	28.47845	120.42316	91.94471	-74.04397	-31.73313	105.7771	216.43622	135.06922	66.72094	12.20505	-28.47845	-10.57771	0
8	37.42882	138.3239	100.89508	-87.87636	-31.73313	119.60949	219.6909	133.44188	67.53461	13.01872	-21.96909	-6.50936	0
9	52.07488	152.96996	100.89508	-102.52242	-24.4101	126.93252	216.43622	127.74619	69.16195	8.95037	-20.34175	-7.32303	0
10	56.14323	160.29299	104.14976	-108.21811	-23.59643	131.81454	213.18154	125.30518	72.41663	6.50936	-21.15542	-10.57771	0
11	42.31084	159.47932	117.16848	-100.89508	-37.42882	138.3239	214.80888	128.55986	75.67131	7.32303	-21.96909	-13.01872	0
12	23.59643	156.22464	132.62821	-89.5037	-54.51589	144.01959	219.6909	133.44188	79.73966	11.39138	-20.34175	-11.39138	0
13	12.20505	152.15629	139.95124	-82.18067	-63.46626	145.64693	222.94558	136.69656	83.80801	17.08707	-17.08707	-6.50936	0
14	5.69569	147.27427	141.57858	-76.48498	-67.53461	144.01959	225.38659	140.76491	83.80801	21.96909	-15.45973	0	0
15	-4.06835	141.57858	145.64693	-68.34828	-74.85764	143.20592	231.08228	148.08794	83.80801	30.10579	-12.20505	6.50936	0
16	-13.83239	141.57858	155.41097	-63.46626	-84.62168	148.08794	241.65999	157.85198	87.87636	41.49717	-5.69569	8.1367	0
17	-13.83239	150.52895	164.36134	-68.34828	-88.69003	157.03831	249.79669	165.98868	91.94471	50.44754	-0.81367	5.69569	0
18	5.69569	166.80235	161.10666	-86.24902	-77.29865	163.54767	253.86504	167.61602	91.13104	56.14323	0	0.81367	0
19	34.98781	186.33043	151.34262	-110.65912	-57.77057	168.42969	254.67871	165.98868	87.87636	61.02525	2.44101	0	0
20	46.37919	198.53548	152.15629	-122.0505	-52.88855	174.93905	255.49238	165.17501	86.24902	64.27993	10.57771	3.25468	0
21	30.91946	200.16282	169.24336	-115.54114	-69.16195	184.70309	257.11972	166.80235	87.06269	69.16195	21.96909	8.1367	0
22	0.81367	192.02612	191.21245	-96.01306	-95.19939	191.21245	257.11972	170.8707	87.87636	76.48498	30.10579	13.83239	0
23	-21.15542	184.70309	205.85851	-81.367	-113.10013	195.2808	255.49238	177.38006	89.5037	84.62168	34.17414	20.34175	0
24	-16.2734	193.65346	209.92686	-88.69003	-113.10013	201.79016	257.11972	183.07575	94.38572	87.06269	39.86983	28.47845	0
25	4.06835	215.62255	211.5542	-109.84545	-103.33609	213.18154	266.07009	187.95777	102.52242	89.5037	46.37919	36.61515	0
26	19.52808	238.40531	218.87723	-128.55986	-99.26774	228.64127	276.6478	190.39878	109.84545	93.57205	51.26121	42.31084	0
27	19.52808	252.2377	232.70962	-135.88289	-106.59077	242.47366	282.34349	191.21245	113.9138	101.70875	55.32956	47.19286	0
28	8.1367	253.86504	245.72834	-131.00087	-118.79582	249.79669	283.15716	189.58511	115.54114	108.21811	56.9569	49.63387	0
29	-0.81367	248.98302	249.79669	-123.67784	-125.30518	248.98302	279.90248	187.1441	113.9138	109.03178	56.14323	50.44754	0
