samplenr	I	II	III	aVR	aVL	aVF	V1	V2	V3	V4	V5	V6	measurement
0	50.44754	86.24902	35.80148	-69.16195	8.1367	61.83892	218.87723	11.39138	20.34175	0.81367	-4.88202	33.36047	0
1	50.44754	86.24902	35.80148	-69.16195	8.1367	61.83892	218.87723	11.39138	20.34175	0.81367	-4.88202	33.36047	0
2	52.88855	88.69003	35.80148	-71.60296	8.1367	61.83892	221.31824	16.2734	22.78276	0.81367	-4.88202	33.36047	0
3	60.21158	96.01306	35.80148	-78.92599	13.83239	66.72094	226.20026	21.15542	27.66478	5.69569	-2.44101	35.80148	0
4	60.21158	98.45407	38.24249	-78.92599	11.39138	69.16195	228.64127	26.03744	30.10579	5.69569	-2.44101	35.80148	0
5	60.21158	98.45407	38.24249	-78.92599	11.39138	69.16195	226.20026	26.03744	27.66478	5.69569	-7.32303	33.36047	0
6	72.41663	105.7771	33.36047	-88.69003	21.15542	69.16195	223.75925	28.47845	27.66478	8.1367	-7.32303	30.91946	0
7	74.85764	113.10013	38.24249	-93.57205	18.71441	76.48498	221.31824	30.91946	27.66478	13.01872	-7.32303	30.91946	0
8	74.85764	117.98215	43.12451	-96.01306	16.2734	81.367	213.99521	33.36047	27.66478	15.45973	-7.32303	30.91946	0
9	72.41663	125.30518	52.88855	-98.45407	11.39138	88.69003	204.23117	33.36047	27.66478	20.34175	-7.32303	30.91946	0
10	84.62168	139.95124	55.32956	-113.10013	16.2734	98.45407	192.02612	33.36047	27.66478	25.22377	-2.44101	33.36047	0
11	87.06269	139.95124	52.88855	-113.10013	18.71441	96.01306	172.49804	23.59643	20.34175	25.22377	-2.44101	30.91946	0
12	87.06269	139.95124	52.88855	-113.10013	18.71441	96.01306	145.64693	13.83239	10.57771	25.22377	-4.88202	28.47845	0
13	87.06269	142.39225	55.32956	-115.54114	16.2734	98.45407	123.67784	6.50936	8.1367	30.10579	-2.44101	30.91946	0
14	87.06269	149.71528	62.65259	-117.98215	13.83239	105.7771	101.70875	-1.62734	3.25468	32.5468	0	35.80148	0
15	84.62168	152.15629	67.53461	-117.98215	8.1367	110.65912	77.29865	-4.06835	3.25468	34.98781	0	38.24249	0
16	74.85764	152.15629	77.29865	-113.10013	-1.62734	115.54114	52.88855	-11.39138	-2.44101	37.42882	3.25468	40.6835	0
17	74.85764	152.15629	77.29865	-113.10013	-1.62734	115.54114	27.66478	-21.15542	-4.88202	39.86983	8.1367	43.12451	0
18	72.41663	152.15629	79.73966	-113.10013	-4.06835	115.54114	3.25468	-28.47845	-9.76404	44.75185	13.01872	48.00653	0
19	72.41663	157.03831	84.62168	-115.54114	-6.50936	120.42316	-16.2734	-33.36047	-12.20505	54.51589	17.90074	52.88855	0
20	79.73966	169.24336	89.5037	-125.30518	-4.06835	130.1872	-30.91946	-33.36047	-9.76404	64.27993	25.22377	62.65259	0
21	94.38572	183.88942	89.5037	-139.95124	3.25468	137.51023	-43.12451	-33.36047	-9.76404	74.04397	34.98781	69.97562	0
22	96.82673	183.88942	87.06269	-139.95124	5.69569	135.06922	-60.21158	-38.24249	-12.20505	78.92599	39.86983	72.41663	0
23	89.5037	176.56639	87.06269	-132.62821	0.81367	132.62821	-77.29865	-45.56552	-19.52808	81.367	39.86983	72.41663	0
24	89.5037	169.24336	79.73966	-130.1872	5.69569	125.30518	-91.94471	-52.88855	-26.85111	81.367	42.31084	72.41663	0
25	91.94471	164.36134	72.41663	-127.74619	11.39138	117.98215	-109.03178	-57.77057	-34.17414	81.367	42.31084	72.41663	0
26	94.38572	157.03831	62.65259	-125.30518	16.2734	110.65912	-121.23683	-60.21158	-39.05616	81.367	39.86983	72.41663	0
27	104.14976	152.15629	48.00653	-127.74619	28.47845	100.89508	-131.00087	-60.21158	-43.93818	78.92599	34.98781	67.53461	0
28	109.03178	144.83326	35.80148	-127.74619	38.24249	91.13104	-140.76491	-62.65259	-48.8202	76.48498	30.10579	60.21158	0
29	99.26774	132.62821	33.36047	-115.54114	33.36047	83.80801	-148.08794	-65.0936	-51.26121	71.60296	25.22377	55.32956	0
30	82.18067	115.54114	33.36047	-98.45407	26.03744	74.04397	-155.41097	-65.0936	-53.70222	69.16195	15.45973	48.00653	0
31	74.85764	103.33609	28.47845	-88.69003	23.59643	66.72094	-160.29299	-62.65259	-53.70222	66.72094	10.57771	43.12451	0
32	72.41663	96.01306	23.59643	-83.80801	26.03744	59.39791	-160.29299	-57.77057	-48.8202	64.27993	5.69569	40.6835	0
33	67.53461	81.367	13.83239	-74.04397	28.47845	47.19286	-165.17501	-55.32956	-48.8202	59.39791	0	33.36047	0
34	60.21158	66.72094	6.50936	-64.27993	28.47845	37.42882	-170.05703	-55.32956	-48.8202	49.63387	-9.76404	23.59643	0
35	50.44754	52.07488	1.62734	-52.07488	26.03744	27.66478	-174.93905	-52.88855	-48.8202	42.31084	-19.52808	16.2734	0
36	30.91946	37.42882	6.50936	-34.98781	13.83239	22.78276	-177.38006	-50.44754	-46.37919	34.98781	-24.4101	16.2734	0
37	16.2734	22.78276	6.50936	-20.34175	5.69569	15.45973	-179.82107	-48.00653	-43.93818	30.10579	-29.29212	11.39138	0
38	13.83239	8.1367	-5.69569	-10.57771	11.39138	0.81367	-184.70309	-48.00653	-46.37919	22.78276	-36.61515	6.50936	0
39	16.2734	8.1367	-8.1367	-13.01872	13.83239	0.81367	-184.70309	-45.56552	-43.93818	22.78276	-39.05616	4.06835	0
40	21.15542	3.25468	-18.71441	-13.01872	21.15542	-6.50936	-189.58511	-45.56552	-46.37919	20.34175	-41.49717	1.62734	0
41	23.59643	0.81367	-23.59643	-13.01872	23.59643	-11.39138	-192.02612	-45.56552	-46.37919	20.34175	-43.93818	1.62734	0
42	35.80148	10.57771	-26.03744	-22.78276	30.91946	-6.50936	-192.02612	-40.6835	-43.93818	25.22377	-36.61515	6.50936	0
43	38.24249	15.45973	-23.59643	-27.66478	30.91946	-4.06835	-192.02612	-38.24249	-41.49717	30.10579	-29.29212	11.39138	0
44	40.6835	15.45973	-26.03744	-27.66478	33.36047	-4.06835	-194.46713	-38.24249	-41.49717	30.10579	-29.29212	13.83239	0
