samplenr	I	II	III	aVR	aVL	aVF	V1	V2	V3	V4	V5	V6	measurement
0	-36.61515	0.81367	30.91946	5.69569	-30.10579	5.69569	50.44754	-87.06269	-96.01306	-62.65259	67.53461	-142.39225	0
1	-36.61515	12.20505	30.91946	5.69569	-30.10579	16.2734	50.44754	-76.48498	-96.01306	-62.65259	67.53461	-142.39225	0
2	-36.61515	0.81367	30.91946	5.69569	-30.10579	16.2734	50.44754	-65.90727	-74.85764	-62.65259	67.53461	-142.39225	0
3	-36.61515	0.81367	30.91946	5.69569	-40.6835	16.2734	50.44754	-65.90727	-74.85764	-40.6835	67.53461	-142.39225	0
4	-36.61515	0.81367	30.91946	5.69569	-40.6835	16.2734	50.44754	-65.90727	-74.85764	-40.6835	67.53461	-142.39225	0
5	-36.61515	0.81367	30.91946	5.69569	-40.6835	16.2734	50.44754	-65.90727	-74.85764	-40.6835	67.53461	-142.39225	0
6	-26.03744	0.81367	30.91946	5.69569	-40.6835	16.2734	50.44754	-65.90727	-74.85764	-40.6835	56.9569	-142.39225	0
7	-26.03744	-9.76404	30.91946	5.69569	-40.6835	16.2734	50.44754	-55.32956	-63.46626	-40.6835	56.9569	-142.39225	0
8	-47.19286	-9.76404	30.91946	5.69569	-40.6835	16.2734	61.02525	-55.32956	-63.46626	-40.6835	56.9569	-131.81454	0
9	-47.19286	-9.76404	19.52808	16.2734	-40.6835	16.2734	61.02525	-55.32956	-52.88855	-40.6835	78.11232	-131.81454	0
10	-26.03744	-9.76404	19.52808	5.69569	-40.6835	16.2734	61.02525	-55.32956	-52.88855	-30.10579	78.11232	-131.81454	0
11	-26.03744	-9.76404	19.52808	5.69569	-40.6835	16.2734	61.02525	-76.48498	-52.88855	-30.10579	78.11232	-121.23683	0
12	-26.03744	-9.76404	41.49717	27.66478	-40.6835	16.2734	61.02525	-76.48498	-52.88855	-30.10579	78.11232	-109.84545	0
13	-57.77057	-9.76404	41.49717	27.66478	-40.6835	16.2734	61.02525	-55.32956	-52.88855	-30.10579	78.11232	-109.84545	0
14	-57.77057	-20.34175	41.49717	27.66478	-40.6835	16.2734	71.60296	-55.32956	-52.88855	-30.10579	78.11232	-109.84545	0
15	-36.61515	0.81367	19.52808	27.66478	-40.6835	16.2734	71.60296	-55.32956	-52.88855	-30.10579	78.11232	-131.81454	0
16	-26.03744	0.81367	19.52808	5.69569	-40.6835	16.2734	71.60296	-55.32956	-52.88855	-40.6835	78.11232	-131.81454	0
17	-26.03744	0.81367	19.52808	5.69569	-40.6835	16.2734	71.60296	-55.32956	-63.46626	-30.10579	78.11232	-131.81454	0
18	-26.03744	0.81367	19.52808	27.66478	-40.6835	16.2734	71.60296	-55.32956	-63.46626	-30.10579	78.11232	-131.81454	0
19	-47.19286	-20.34175	30.91946	27.66478	-40.6835	5.69569	71.60296	-55.32956	-63.46626	-30.10579	78.11232	-109.84545	0
20	-57.77057	0.81367	41.49717	27.66478	-40.6835	5.69569	71.60296	-55.32956	-63.46626	-19.52808	78.11232	-99.26774	0
21	-36.61515	12.20505	41.49717	5.69569	-40.6835	27.66478	71.60296	-55.32956	-63.46626	-19.52808	78.11232	-99.26774	0
22	-36.61515	12.20505	41.49717	5.69569	-40.6835	27.66478	71.60296	-55.32956	-42.31084	-19.52808	78.11232	-99.26774	0
23	-57.77057	12.20505	41.49717	5.69569	-40.6835	27.66478	71.60296	-55.32956	-42.31084	-19.52808	78.11232	-99.26774	0
24	-57.77057	-20.34175	30.91946	38.24249	-40.6835	27.66478	50.44754	-65.90727	-42.31084	-19.52808	56.9569	-109.84545	0
25	-57.77057	-20.34175	30.91946	38.24249	-40.6835	5.69569	50.44754	-65.90727	-52.88855	-19.52808	56.9569	-109.84545	0
26	-47.19286	-20.34175	19.52808	38.24249	-40.6835	5.69569	50.44754	-65.90727	-52.88855	-19.52808	56.9569	-121.23683	0
27	-36.61515	-9.76404	19.52808	16.2734	-40.6835	5.69569	50.44754	-76.48498	-63.46626	-40.6835	56.9569	-121.23683	0
