samplenr	I	II	III	aVR	aVL	aVF	V1	V2	V3	V4	V5	V6	measurement
0	0	0.81367	0	0	0	0.81367	2.44101	1.62734	3.25468	4.88202	0	2.44101	0
1	2.44101	4.88202	2.44101	-4.06835	0	3.25468	11.39138	8.95037	14.64606	23.59643	2.44101	11.39138	0
2	7.32303	12.20505	4.88202	-10.57771	0.81367	8.95037	22.78276	19.52808	28.47845	50.44754	7.32303	26.03744	0
3	13.01872	20.34175	7.32303	-17.90074	1.62734	14.64606	32.5468	29.29212	42.31084	77.29865	13.83239	42.31084	0
4	18.71441	29.29212	11.39138	-24.4101	2.44101	20.34175	38.24249	38.24249	55.32956	101.70875	21.15542	57.77057	0
5	22.78276	39.05616	17.90074	-30.10579	0.81367	28.47845	42.31084	46.37919	69.97562	122.0505	28.47845	72.41663	0
6	24.4101	50.44754	28.47845	-33.36047	-4.06835	39.86983	42.31084	53.70222	81.367	134.25555	34.17414	83.80801	0
7	22.78276	59.39791	41.49717	-33.36047	-11.39138	50.44754	37.42882	56.9569	87.06269	139.95124	37.42882	88.69003	0
8	19.52808	65.0936	52.88855	-34.98781	-16.2734	58.58424	26.03744	53.70222	86.24902	139.95124	37.42882	89.5037	0
9	21.15542	74.85764	60.21158	-43.12451	-17.08707	67.53461	11.39138	44.75185	81.367	135.88289	36.61515	88.69003	0
10	28.47845	89.5037	65.0936	-56.14323	-15.45973	76.48498	-4.88202	32.5468	74.04397	130.1872	37.42882	87.87636	0
11	36.61515	104.14976	69.16195	-69.16195	-13.83239	86.24902	-21.96909	18.71441	64.27993	123.67784	39.05616	87.06269	0
12	43.12451	116.35481	74.04397	-80.55333	-12.20505	95.19939	-38.24249	6.50936	54.51589	121.23683	43.12451	89.5037	0
13	48.8202	125.30518	78.11232	-88.69003	-11.39138	102.52242	-52.88855	-3.25468	47.19286	123.67784	49.63387	95.19939	0
14	54.51589	131.00087	79.73966	-96.01306	-10.57771	107.40444	-66.72094	-12.20505	41.49717	128.55986	55.32956	103.33609	0
15	57.77057	133.44188	79.73966	-100.08141	-9.76404	109.84545	-79.73966	-18.71441	36.61515	131.81454	60.21158	109.03178	0
16	59.39791	134.25555	78.11232	-102.52242	-8.95037	109.84545	-89.5037	-23.59643	33.36047	132.62821	63.46626	113.10013	0
17	61.83892	134.25555	75.67131	-104.14976	-7.32303	108.21811	-96.82673	-25.22377	31.73313	131.00087	65.90727	113.9138	0
18	65.90727	131.81454	69.97562	-104.96343	-2.44101	103.33609	-100.89508	-26.85111	30.10579	126.93252	66.72094	113.10013	0
19	70.78929	130.1872	59.39791	-105.7771	5.69569	96.82673	-104.96343	-30.91946	26.85111	119.60949	66.72094	112.28646	0
20	75.67131	128.55986	48.00653	-108.21811	16.2734	88.69003	-108.21811	-38.24249	20.34175	110.65912	65.90727	109.03178	0
21	79.73966	126.11885	39.86983	-109.03178	24.4101	82.18067	-110.65912	-45.56552	13.83239	103.33609	65.0936	106.59077	0
22	81.367	121.23683	34.98781	-105.7771	26.85111	77.29865	-109.84545	-48.8202	8.95037	100.89508	63.46626	105.7771	0
23	78.11232	115.54114	32.5468	-100.08141	24.4101	74.04397	-102.52242	-43.93818	8.95037	104.96343	64.27993	109.03178	0
24	72.41663	109.03178	32.5468	-92.75838	18.71441	71.60296	-90.31737	-32.5468	11.39138	113.10013	64.27993	113.9138	0
25	60.21158	96.01306	32.5468	-78.92599	12.20505	65.0936	-77.29865	-19.52808	16.2734	121.23683	61.83892	117.16848	0
26	46.37919	75.67131	26.85111	-61.83892	7.32303	52.07488	-68.34828	-9.76404	21.96909	126.11885	55.32956	115.54114	0
27	33.36047	52.07488	14.64606	-44.75185	8.95037	33.36047	-61.02525	-4.06835	26.85111	126.93252	48.00653	109.84545	0
28	25.22377	28.47845	-2.44101	-30.10579	14.64606	13.01872	-54.51589	-2.44101	30.10579	123.67784	39.86983	102.52242	0
29	19.52808	5.69569	-21.15542	-17.08707	21.96909	-7.32303	-48.8202	-6.50936	28.47845	115.54114	30.91946	93.57205	0
30	14.64606	-14.64606	-36.61515	-3.25468	27.66478	-26.03744	-44.75185	-15.45973	20.34175	103.33609	21.15542	82.18067	0
31	9.76404	-34.17414	-48.00653	8.95037	29.29212	-40.6835	-41.49717	-26.03744	9.76404	90.31737	10.57771	69.97562	0
