samplenr	I	II	III	aVR	aVL	aVF	V1	V2	V3	V4	V5	V6	measurement
0	32.5468	-136.69656	-169.24336	52.07488	99.26774	-152.15629	-18.71441	-5.69569	-52.07488	-69.97562	-40.6835	-44.75185	0
1	27.66478	-144.01959	-171.68437	56.9569	99.26774	-157.03831	-18.71441	-5.69569	-52.07488	-69.97562	-40.6835	-47.19286	0
2	22.78276	-153.78363	-176.56639	64.27993	99.26774	-164.36134	-18.71441	-5.69569	-52.07488	-69.97562	-40.6835	-47.19286	0
3	22.78276	-161.10666	-183.88942	69.16195	101.70875	-171.68437	-21.15542	-10.57771	-54.51589	-69.97562	-40.6835	-47.19286	0
4	15.45973	-170.8707	-186.33043	76.48498	99.26774	-179.0074	-26.03744	-17.90074	-59.39791	-72.41663	-43.12451	-49.63387	0
5	8.1367	-175.75272	-183.88942	83.80801	94.38572	-179.0074	-33.36047	-27.66478	-61.83892	-77.29865	-48.00653	-54.51589	0
6	0.81367	-175.75272	-176.56639	86.24902	87.06269	-176.56639	-38.24249	-37.42882	-64.27993	-79.73966	-50.44754	-59.39791	0
7	0.81367	-178.19373	-179.0074	88.69003	89.5037	-179.0074	-38.24249	-42.31084	-64.27993	-77.29865	-50.44754	-59.39791	0
8	3.25468	-170.8707	-174.12538	83.80801	87.06269	-171.68437	-38.24249	-44.75185	-64.27993	-77.29865	-50.44754	-59.39791	0
9	3.25468	-170.8707	-174.12538	83.80801	87.06269	-171.68437	-35.80148	-39.86983	-61.83892	-74.85764	-45.56552	-56.9569	0
10	0.81367	-170.8707	-171.68437	83.80801	84.62168	-171.68437	-33.36047	-32.5468	-56.9569	-69.97562	-40.6835	-52.07488	0
11	0.81367	-175.75272	-176.56639	86.24902	87.06269	-176.56639	-28.47845	-25.22377	-52.07488	-67.53461	-38.24249	-49.63387	0
12	-1.62734	-178.19373	-176.56639	88.69003	87.06269	-176.56639	-28.47845	-22.78276	-49.63387	-67.53461	-35.80148	-49.63387	0
13	-6.50936	-178.19373	-171.68437	91.13104	82.18067	-174.12538	-28.47845	-25.22377	-49.63387	-67.53461	-35.80148	-49.63387	0
14	-9.76404	-183.07575	-174.12538	96.01306	82.18067	-179.0074	-26.03744	-25.22377	-49.63387	-67.53461	-38.24249	-49.63387	0
15	-9.76404	-187.95777	-179.0074	98.45407	84.62168	-183.88942	-26.03744	-27.66478	-52.07488	-69.97562	-40.6835	-52.07488	0
16	-6.50936	-190.39878	-183.88942	98.45407	87.06269	-186.33043	-26.03744	-32.5468	-56.9569	-72.41663	-43.12451	-54.51589	0
17	-6.50936	-195.2808	-188.77144	100.89508	89.5037	-191.21245	-28.47845	-32.5468	-59.39791	-74.85764	-48.00653	-59.39791	0
18	-6.50936	-192.83979	-186.33043	98.45407	89.5037	-188.77144	-28.47845	-32.5468	-61.83892	-77.29865	-48.00653	-59.39791	0
