samplenr	I	II	III	aVR	aVL	aVF	V1	V2	V3	V4	V5	V6	measurement
0	-24.4101	-79.73966	-56.14323	51.26121	14.64606	-69.16195	-137.51023	-123.67784	-137.51023	-118.79582	-88.69003	-82.99434	0
1	-24.4101	-79.73966	-56.14323	51.26121	14.64606	-69.16195	-137.51023	-123.67784	-137.51023	-118.79582	-88.69003	-82.99434	0
2	-24.4101	-77.29865	-53.70222	48.8202	14.64606	-66.72094	-137.51023	-126.11885	-135.06922	-113.9138	-83.80801	-82.99434	0
3	-24.4101	-74.85764	-51.26121	48.8202	12.20505	-64.27993	-135.06922	-123.67784	-135.06922	-111.47279	-81.367	-82.99434	0
4	-21.96909	-67.53461	-46.37919	43.93818	12.20505	-56.9569	-132.62821	-121.23683	-132.62821	-109.03178	-78.92599	-80.55333	0
5	-21.96909	-60.21158	-39.05616	39.05616	7.32303	-49.63387	-132.62821	-118.79582	-132.62821	-111.47279	-78.92599	-80.55333	0
6	-21.96909	-52.88855	-31.73313	36.61515	4.88202	-42.31084	-130.1872	-113.9138	-132.62821	-111.47279	-78.92599	-78.11232	0
7	-21.96909	-45.56552	-24.4101	31.73313	0	-34.98781	-127.74619	-111.47279	-132.62821	-109.03178	-78.92599	-75.67131	0
8	-16.2734	-40.6835	-24.4101	26.85111	2.44101	-32.5468	-125.30518	-109.03178	-130.1872	-106.59077	-76.48498	-73.2303	0
9	-16.2734	-35.80148	-19.52808	24.4101	0	-27.66478	-122.86417	-109.03178	-127.74619	-106.59077	-76.48498	-73.2303	0
10	-16.2734	-33.36047	-17.08707	24.4101	0	-25.22377	-120.42316	-106.59077	-127.74619	-106.59077	-74.04397	-70.78929	0
11	-16.2734	-30.91946	-14.64606	21.96909	-2.44101	-22.78276	-117.98215	-106.59077	-127.74619	-104.14976	-71.60296	-68.34828	0
12	-16.2734	-30.91946	-14.64606	21.96909	-2.44101	-22.78276	-117.98215	-106.59077	-125.30518	-99.26774	-66.72094	-68.34828	0
13	-16.2734	-30.91946	-14.64606	21.96909	-2.44101	-22.78276	-117.98215	-106.59077	-122.86417	-96.82673	-64.27993	-68.34828	0
14	-18.71441	-30.91946	-12.20505	24.4101	-4.88202	-20.34175	-117.98215	-106.59077	-122.86417	-94.38572	-64.27993	-65.90727	0
15	-21.96909	-30.91946	-9.76404	24.4101	-7.32303	-20.34175	-117.98215	-106.59077	-120.42316	-94.38572	-61.83892	-65.90727	0
16	-21.96909	-28.47845	-7.32303	24.4101	-7.32303	-17.90074	-115.54114	-106.59077	-117.98215	-91.94471	-59.39791	-63.46626	0
17	-21.96909	-23.59643	-2.44101	21.96909	-9.76404	-13.01872	-115.54114	-106.59077	-117.98215	-89.5037	-56.9569	-61.02525	0
18	-18.71441	-18.71441	0	17.08707	-9.76404	-8.1367	-115.54114	-106.59077	-115.54114	-87.06269	-52.07488	-56.14323	0
