samplenr	I	II	III	aVR	aVL	aVF	V1	V2	V3	V4	V5	V6	measurement
0	-2.44101	-2.44101	0	2.44101	-1.62734	-0.81367	3.25468	-4.06835	0	0	0	0	0
1	-13.01872	-11.39138	1.62734	12.20505	-7.32303	-4.88202	14.64606	-21.15542	0	0	3.25468	2.44101	0
2	-29.29212	-25.22377	3.25468	26.85111	-16.2734	-10.57771	34.17414	-47.19286	0	1.62734	7.32303	4.88202	0
3	-47.19286	-39.86983	2.44101	41.49717	-21.96909	-18.71441	53.70222	-77.29865	0	1.62734	13.83239	7.32303	0
4	-63.46626	-54.51589	0	56.9569	-26.03744	-27.66478	69.97562	-108.21811	0	0	21.96909	8.95037	0
5	-77.29865	-67.53461	-2.44101	69.97562	-29.29212	-35.80148	83.80801	-133.44188	-1.62734	-2.44101	26.85111	8.95037	0
6	-87.87636	-78.11232	-1.62734	80.55333	-34.98781	-41.49717	95.19939	-151.34262	-0.81367	-4.06835	27.66478	8.1367	0
7	-96.82673	-85.43535	0	88.69003	-40.6835	-43.93818	104.96343	-161.92033	0.81367	-4.06835	26.03744	8.1367	0
8	-103.33609	-90.31737	3.25468	94.38572	-48.00653	-43.93818	113.9138	-168.42969	4.88202	-4.06835	19.52808	9.76404	0
9	-108.21811	-91.94471	8.1367	97.6404	-55.32956	-43.12451	122.86417	-171.68437	13.01872	-6.50936	9.76404	13.83239	0
10	-110.65912	-91.13104	13.01872	98.45407	-61.02525	-40.6835	130.1872	-170.05703	22.78276	-4.88202	3.25468	18.71441	0
11	-109.03178	-87.87636	17.08707	96.01306	-63.46626	-36.61515	135.06922	-162.734	32.5468	0.81367	2.44101	23.59643	0
12	-103.33609	-79.73966	20.34175	89.5037	-63.46626	-30.91946	139.95124	-152.15629	42.31084	10.57771	7.32303	29.29212	0
13	-96.01306	-69.97562	22.78276	81.367	-60.21158	-24.4101	145.64693	-141.57858	49.63387	21.15542	13.01872	34.17414	0
14	-89.5037	-62.65259	23.59643	76.48498	-56.9569	-20.34175	152.96996	-134.25555	54.51589	28.47845	17.08707	37.42882	0
15	-84.62168	-57.77057	25.22377	74.04397	-54.51589	-17.08707	159.47932	-128.55986	57.77057	35.80148	21.96909	40.6835	0
16	-81.367	-54.51589	27.66478	71.60296	-54.51589	-13.83239	163.54767	-122.0505	60.21158	43.93818	29.29212	47.19286	0
17	-78.11232	-49.63387	30.10579	68.34828	-54.51589	-9.76404	164.36134	-115.54114	63.46626	52.07488	37.42882	54.51589	0
18	-75.67131	-44.75185	32.5468	63.46626	-54.51589	-6.50936	165.98868	-105.7771	69.16195	61.83892	47.19286	63.46626	0
19	-72.41663	-40.6835	34.17414	59.39791	-55.32956	-4.06835	168.42969	-93.57205	76.48498	72.41663	56.9569	72.41663	0
20	-69.97562	-39.05616	35.80148	57.77057	-56.9569	-3.25468	171.68437	-82.99434	83.80801	81.367	65.0936	78.92599	0
21	-70.78929	-41.49717	34.98781	59.39791	-58.58424	-4.06835	175.75272	-74.85764	89.5037	87.87636	69.97562	81.367	0
22	-71.60296	-44.75185	32.5468	61.02525	-57.77057	-7.32303	179.82107	-69.97562	93.57205	91.94471	72.41663	80.55333	0
23	-71.60296	-49.63387	26.85111	64.27993	-54.51589	-12.20505	182.26208	-69.16195	95.19939	92.75838	74.04397	75.67131	0
24	-71.60296	-55.32956	18.71441	66.72094	-48.00653	-19.52808	182.26208	-72.41663	93.57205	89.5037	76.48498	67.53461	0
25	-72.41663	-61.02525	11.39138	69.97562	-42.31084	-26.03744	181.44841	-75.67131	91.13104	84.62168	75.67131	61.83892	0
26	-74.85764	-65.0936	7.32303	72.41663	-39.86983	-30.10579	179.82107	-78.11232	88.69003	81.367	73.2303	61.83892	0
27	-77.29865	-67.53461	7.32303	74.04397	-39.86983	-30.91946	178.19373	-79.73966	87.87636	80.55333	69.16195	65.0936	0
28	-78.92599	-67.53461	8.1367	74.04397	-41.49717	-30.10579	175.75272	-78.92599	88.69003	82.18067	67.53461	72.41663	0
29	-79.73966	-67.53461	8.95037	73.2303	-43.12451	-30.10579	170.05703	-73.2303	91.94471	87.06269	67.53461	80.55333	0
30	-79.73966	-67.53461	7.32303	72.41663	-43.12451	-31.73313	163.54767	-67.53461	96.82673	91.94471	68.34828	88.69003	0
31	-78.11232	-67.53461	4.88202	69.97562	-40.6835	-32.5468	158.66565	-63.46626	100.89508	96.01306	69.16195	94.38572	0
32	-74.85764	-66.72094	1.62734	68.34828	-38.24249	-34.17414	154.5973	-61.02525	104.96343	99.26774	70.78929	100.08141	0
33	-71.60296	-65.0936	0	65.90727	-34.98781	-34.17414	150.52895	-60.21158	108.21811	102.52242	71.60296	104.96343	0
34	-65.90727	-61.02525	-0.81367	61.83892	-30.10579	-32.5468	144.01959	-62.65259	109.03178	104.14976	72.41663	107.40444	0
35	-57.77057	-53.70222	-1.62734	55.32956	-24.4101	-29.29212	139.13757	-65.90727	109.84545	106.59077	74.85764	111.47279	0
36	-48.8202	-46.37919	-3.25468	47.19286	-18.71441	-26.03744	135.06922	-66.72094	111.47279	110.65912	81.367	118.79582	0
37	-40.6835	-40.6835	-6.50936	39.86983	-12.20505	-24.4101	131.81454	-65.90727	112.28646	115.54114	89.5037	126.93252	0
38	-34.17414	-39.86983	-11.39138	35.80148	-7.32303	-26.85111	131.81454	-65.0936	113.9138	121.23683	97.6404	134.25555	0
39	-32.5468	-43.93818	-17.08707	37.42882	-4.88202	-31.73313	135.06922	-63.46626	118.79582	126.93252	104.96343	140.76491	0
40	-35.80148	-54.51589	-22.78276	43.93818	-6.50936	-39.86983	140.76491	-58.58424	124.49151	132.62821	111.47279	144.83326	0
41	-40.6835	-69.16195	-28.47845	55.32956	-8.1367	-50.44754	146.4606	-48.8202	130.1872	136.69656	114.72747	145.64693	0
42	-45.56552	-84.62168	-36.61515	66.72094	-8.1367	-61.83892	150.52895	-37.42882	135.06922	138.3239	115.54114	143.20592	0
43	-48.8202	-99.26774	-46.37919	76.48498	-4.88202	-74.04397	154.5973	-26.85111	138.3239	137.51023	113.10013	139.13757	0
44	-51.26121	-111.47279	-56.9569	84.62168	0	-85.43535	159.47932	-21.15542	139.13757	134.25555	107.40444	137.51023	0
45	-52.07488	-118.79582	-65.0936	88.69003	5.69569	-93.57205	163.54767	-15.45973	139.13757	131.00087	102.52242	134.25555	0
46	-52.07488	-122.0505	-72.41663	88.69003	11.39138	-98.45407	165.98868	-9.76404	139.13757	130.1872	101.70875	131.00087	0
47	-51.26121	-123.67784	-76.48498	87.06269	15.45973	-100.89508	167.61602	-4.88202	139.95124	131.81454	103.33609	126.93252	0
48	-51.26121	-125.30518	-79.73966	87.06269	17.90074	-103.33609	170.05703	1.62734	142.39225	135.06922	106.59077	122.86417	0
49	-52.07488	-128.55986	-83.80801	87.87636	18.71441	-107.40444	171.68437	10.57771	145.64693	139.95124	111.47279	117.98215	0
50	-52.88855	-135.88289	-90.31737	91.94471	20.34175	-114.72747	172.49804	17.90074	148.08794	144.01959	115.54114	111.47279	0
51	-55.32956	-147.27427	-97.6404	98.45407	21.15542	-124.49151	172.49804	22.78276	149.71528	144.83326	117.16848	101.70875	0
52	-61.83892	-161.92033	-104.96343	109.03178	21.15542	-134.25555	172.49804	24.4101	148.08794	143.20592	116.35481	87.87636	0
53	-70.78929	-179.0074	-112.28646	122.86417	20.34175	-146.4606	170.8707	24.4101	143.20592	139.13757	113.9138	70.78929	0
54	-79.73966	-196.09447	-119.60949	137.51023	20.34175	-158.66565	167.61602	24.4101	135.06922	135.88289	110.65912	54.51589	0
55	-90.31737	-211.5542	-124.49151	151.34262	18.71441	-169.24336	163.54767	24.4101	127.74619	131.00087	104.96343	39.86983	0
56	-101.70875	-226.20026	-126.93252	165.17501	13.83239	-177.38006	160.29299	21.96909	121.23683	122.86417	96.01306	29.29212	0
57	-112.28646	-238.40531	-127.74619	177.38006	8.95037	-183.88942	156.22464	18.71441	115.54114	114.72747	86.24902	22.78276	0
58	-118.79582	-247.35568	-129.37353	184.70309	5.69569	-188.77144	154.5973	17.90074	113.9138	109.03178	78.92599	20.34175	0
59	-121.23683	-253.05137	-133.44188	187.95777	5.69569	-194.46713	155.41097	21.15542	115.54114	106.59077	73.2303	21.15542	0
60	-121.23683	-258.74706	-139.95124	190.39878	8.1367	-200.97649	155.41097	25.22377	118.79582	105.7771	69.97562	22.78276	0
61	-118.79582	-265.25642	-149.71528	191.21245	13.83239	-209.11319	155.41097	26.85111	121.23683	104.96343	65.90727	23.59643	0
62	-115.54114	-271.76578	-160.29299	192.02612	21.15542	-217.24989	156.22464	27.66478	124.49151	104.14976	62.65259	25.22377	0
63	-112.28646	-279.08881	-171.68437	193.65346	29.29212	-227.01393	157.03831	29.29212	125.30518	101.70875	61.83892	28.47845	0
64	-109.84545	-287.22551	-183.07575	197.72181	37.42882	-236.77797	155.41097	31.73313	124.49151	96.82673	63.46626	33.36047	0
65	-106.59077	-294.54854	-193.65346	200.97649	45.56552	-245.72834	154.5973	33.36047	122.86417	92.75838	65.90727	37.42882	0
66	-105.7771	-301.87157	-200.97649	204.23117	49.63387	-253.05137	153.78363	32.5468	122.86417	91.13104	66.72094	39.05616	0
67	-107.40444	-310.82194	-205.85851	210.74053	50.44754	-259.56073	152.15629	30.91946	122.86417	90.31737	65.90727	37.42882	0
68	-109.03178	-321.39965	-209.92686	218.06356	49.63387	-266.88376	152.15629	28.47845	124.49151	91.94471	64.27993	34.98781	0
69	-110.65912	-330.35002	-214.80888	224.57292	48.8202	-274.20679	153.78363	25.22377	129.37353	96.01306	64.27993	30.91946	0
70	-112.28646	-338.48672	-222.94558	227.8276	51.26121	-282.34349	155.41097	24.4101	135.06922	100.08141	62.65259	26.03744	0
71	-112.28646	-344.99608	-232.70962	229.45494	56.9569	-290.48019	156.22464	26.03744	139.95124	103.33609	60.21158	19.52808	0
72	-111.47279	-351.50544	-243.28733	230.26861	63.46626	-298.61689	158.66565	31.73313	144.83326	106.59077	57.77057	13.83239	0
73	-111.47279	-356.38746	-250.61036	232.70962	69.16195	-304.31258	159.47932	37.42882	150.52895	109.03178	59.39791	9.76404	0
74	-113.10013	-362.89682	-255.49238	237.59164	71.60296	-310.82194	158.66565	39.86983	152.96996	108.21811	63.46626	8.1367	0
75	-115.54114	-371.84719	-257.93339	244.91467	71.60296	-316.51763	156.22464	42.31084	153.78363	106.59077	66.72094	5.69569	0
76	-118.79582	-379.98389	-261.18807	253.05137	70.78929	-322.21332	154.5973	45.56552	155.41097	107.40444	68.34828	1.62734	0
77	-120.42316	-387.30692	-264.44275	257.93339	70.78929	-327.09534	153.78363	50.44754	157.03831	109.03178	69.16195	-2.44101	0
78	-119.60949	-390.5616	-268.5111	257.93339	73.2303	-331.16369	155.41097	55.32956	161.92033	113.9138	70.78929	-6.50936	0
79	-117.98215	-391.37527	-275.02046	255.49238	78.11232	-334.41837	160.29299	61.83892	168.42969	120.42316	73.2303	-11.39138	0
80	-114.72747	-392.18894	-281.52982	253.05137	82.99434	-339.30039	165.98868	68.34828	176.56639	127.74619	74.85764	-17.08707	0
81	-112.28646	-395.44362	-288.85285	251.42403	87.87636	-343.36874	171.68437	77.29865	183.88942	132.62821	74.85764	-24.4101	0
82	-109.84545	-399.51197	-295.36221	252.2377	91.94471	-349.06443	175.75272	87.87636	191.21245	136.69656	74.04397	-30.10579	0
83	-108.21811	-404.39399	-302.68524	254.67871	96.82673	-354.76012	179.82107	96.01306	196.90814	142.39225	74.85764	-31.73313	0
