samplenr	I	II	III	aVR	aVL	aVF	V1	V2	V3	V4	V5	V6	measurement
0	-62.65259	-7.32303	55.32956	32.5468	-59.39791	23.59643	65.90727	-67.53461	-84.62168	-55.32956	-35.80148	-26.85111	0
1	-62.65259	-7.32303	55.32956	32.5468	-59.39791	23.59643	65.90727	-67.53461	-84.62168	-55.32956	-33.36047	-24.4101	0
2	-62.65259	-7.32303	55.32956	32.5468	-59.39791	23.59643	65.90727	-67.53461	-84.62168	-52.88855	-30.91946	-24.4101	0
3	-62.65259	-4.88202	57.77057	32.5468	-61.83892	26.03744	65.90727	-67.53461	-87.06269	-50.44754	-28.47845	-24.4101	0
4	-60.21158	-4.88202	55.32956	30.10579	-59.39791	26.03744	65.90727	-67.53461	-87.06269	-50.44754	-26.03744	-24.4101	0
5	-57.77057	-4.88202	52.88855	30.10579	-56.9569	23.59643	65.90727	-65.0936	-84.62168	-50.44754	-26.03744	-24.4101	0
6	-55.32956	-4.88202	50.44754	27.66478	-54.51589	23.59643	65.90727	-62.65259	-82.18067	-50.44754	-26.03744	-21.96909	0
7	-50.44754	-2.44101	48.00653	25.22377	-49.63387	23.59643	65.90727	-60.21158	-79.73966	-55.32956	-26.03744	-24.4101	0
8	-55.32956	-2.44101	52.88855	27.66478	-54.51589	26.03744	65.90727	-60.21158	-77.29865	-57.77057	-28.47845	-26.85111	0
9	-55.32956	-2.44101	52.88855	27.66478	-54.51589	26.03744	65.90727	-60.21158	-79.73966	-57.77057	-30.91946	-31.73313	0
10	-57.77057	-2.44101	55.32956	27.66478	-56.9569	26.03744	65.90727	-62.65259	-82.18067	-57.77057	-30.91946	-31.73313	0
11	-60.21158	-2.44101	57.77057	30.10579	-59.39791	28.47845	65.90727	-62.65259	-82.18067	-55.32956	-30.91946	-26.85111	0
12	-60.21158	-2.44101	57.77057	30.10579	-59.39791	28.47845	68.34828	-62.65259	-84.62168	-52.88855	-33.36047	-26.85111	0
13	-60.21158	-2.44101	57.77057	30.10579	-59.39791	28.47845	68.34828	-65.0936	-84.62168	-50.44754	-33.36047	-26.85111	0
14	-55.32956	-2.44101	52.88855	27.66478	-54.51589	26.03744	68.34828	-62.65259	-87.06269	-45.56552	-33.36047	-24.4101	0
15	-55.32956	-2.44101	52.88855	27.66478	-54.51589	26.03744	68.34828	-60.21158	-82.18067	-45.56552	-30.91946	-24.4101	0
16	-50.44754	-2.44101	48.00653	25.22377	-49.63387	23.59643	65.90727	-60.21158	-82.18067	-50.44754	-33.36047	-24.4101	0
17	-48.00653	-2.44101	45.56552	22.78276	-47.19286	21.15542	63.46626	-57.77057	-79.73966	-52.88855	-35.80148	-24.4101	0
18	-48.00653	-2.44101	45.56552	22.78276	-47.19286	21.15542	63.46626	-57.77057	-77.29865	-55.32956	-38.24249	-29.29212	0
19	-48.00653	-2.44101	45.56552	22.78276	-47.19286	21.15542	61.02525	-57.77057	-77.29865	-57.77057	-35.80148	-31.73313	0
20	-50.44754	-2.44101	48.00653	25.22377	-49.63387	23.59643	61.02525	-57.77057	-77.29865	-57.77057	-33.36047	-34.17414	0
21	-52.88855	-4.88202	48.00653	27.66478	-52.07488	21.15542	63.46626	-60.21158	-77.29865	-52.88855	-28.47845	-31.73313	0
22	-52.88855	-4.88202	48.00653	27.66478	-52.07488	21.15542	63.46626	-60.21158	-79.73966	-50.44754	-26.03744	-26.85111	0
23	-55.32956	-4.88202	50.44754	27.66478	-54.51589	23.59643	63.46626	-60.21158	-77.29865	-45.56552	-18.71441	-21.96909	0
24	-52.88855	-2.44101	50.44754	25.22377	-52.07488	23.59643	65.90727	-60.21158	-77.29865	-43.12451	-16.2734	-21.96909	0
25	-52.88855	-2.44101	50.44754	25.22377	-52.07488	23.59643	65.90727	-57.77057	-77.29865	-43.12451	-16.2734	-19.52808	0
26	-52.88855	-2.44101	50.44754	25.22377	-52.07488	23.59643	65.90727	-57.77057	-77.29865	-45.56552	-18.71441	-17.08707	0
27	-50.44754	-2.44101	48.00653	25.22377	-49.63387	23.59643	63.46626	-57.77057	-74.85764	-48.00653	-23.59643	-17.08707	0
28	-50.44754	0.81367	50.44754	22.78276	-49.63387	26.03744	63.46626	-57.77057	-72.41663	-48.00653	-28.47845	-19.52808	0
29	-50.44754	3.25468	52.88855	22.78276	-52.07488	28.47845	63.46626	-60.21158	-72.41663	-48.00653	-30.91946	-21.96909	0
30	-55.32956	3.25468	57.77057	25.22377	-56.9569	30.91946	63.46626	-60.21158	-74.85764	-48.00653	-30.91946	-21.96909	0
31	-55.32956	3.25468	57.77057	25.22377	-56.9569	30.91946	63.46626	-65.0936	-79.73966	-50.44754	-33.36047	-21.96909	0
32	-50.44754	3.25468	52.88855	22.78276	-52.07488	28.47845	63.46626	-65.0936	-79.73966	-48.00653	-33.36047	-19.52808	0
33	-50.44754	3.25468	52.88855	22.78276	-52.07488	28.47845	63.46626	-65.0936	-82.18067	-45.56552	-30.91946	-17.08707	0
34	-50.44754	3.25468	52.88855	22.78276	-52.07488	28.47845	63.46626	-65.0936	-82.18067	-40.6835	-28.47845	-14.64606	0
35	-50.44754	3.25468	52.88855	22.78276	-52.07488	28.47845	63.46626	-65.0936	-82.18067	-40.6835	-26.03744	-14.64606	0
36	-45.56552	3.25468	48.00653	20.34175	-47.19286	26.03744	63.46626	-65.0936	-79.73966	-43.12451	-30.91946	-14.64606	0
37	-43.12451	0.81367	43.12451	20.34175	-42.31084	21.15542	58.58424	-62.65259	-77.29865	-48.00653	-33.36047	-17.08707	0
38	-48.00653	-2.44101	45.56552	22.78276	-47.19286	21.15542	58.58424	-62.65259	-77.29865	-48.00653	-33.36047	-17.08707	0
39	-48.00653	0.81367	48.00653	22.78276	-47.19286	23.59643	58.58424	-62.65259	-77.29865	-48.00653	-35.80148	-19.52808	0
40	-48.00653	-2.44101	45.56552	22.78276	-47.19286	21.15542	61.02525	-62.65259	-77.29865	-50.44754	-33.36047	-19.52808	0
