samplenr	I	II	III	aVR	aVL	aVF	V1	V2	V3	V4	V5	V6	measurement
0	-61.83892	17.90074	78.92599	21.15542	-69.16195	47.19286	52.88855	16.2734	-33.36047	56.9569	59.39791	27.66478	0
1	-66.72094	17.90074	83.80801	23.59643	-74.04397	49.63387	48.00653	6.50936	-40.6835	49.63387	52.07488	20.34175	0
2	-78.92599	10.57771	88.69003	33.36047	-83.80801	49.63387	38.24249	-13.01872	-57.77057	42.31084	44.75185	10.57771	0
3	-86.24902	-4.06835	81.367	43.12451	-83.80801	37.42882	33.36047	-32.5468	-74.85764	37.42882	39.86983	5.69569	0
4	-96.01306	-14.64606	81.367	52.88855	-88.69003	32.5468	30.91946	-49.63387	-87.06269	30.10579	37.42882	3.25468	0
5	-100.89508	-21.96909	78.92599	60.21158	-91.13104	27.66478	28.47845	-64.27993	-96.82673	25.22377	37.42882	3.25468	0
6	-108.21811	-29.29212	78.92599	67.53461	-93.57205	25.22377	23.59643	-74.04397	-101.70875	27.66478	42.31084	13.01872	0
7	-113.10013	-39.05616	74.04397	74.85764	-93.57205	17.90074	21.15542	-78.92599	-106.59077	34.98781	52.07488	22.78276	0
8	-113.10013	-48.8202	64.27993	79.73966	-88.69003	8.1367	16.2734	-88.69003	-117.16848	37.42882	56.9569	30.10579	0
9	-115.54114	-48.8202	66.72094	79.73966	-91.13104	8.1367	11.39138	-98.45407	-129.37353	37.42882	56.9569	30.10579	0
10	-115.54114	-41.49717	74.04397	77.29865	-96.01306	15.45973	4.06835	-109.03178	-141.57858	37.42882	56.9569	27.66478	0
11	-115.54114	-43.93818	71.60296	77.29865	-93.57205	13.01872	-0.81367	-116.35481	-146.4606	34.98781	56.9569	25.22377	0
12	-117.98215	-46.37919	71.60296	79.73966	-96.01306	13.01872	-5.69569	-128.55986	-156.22464	30.10579	52.07488	17.90074	0
13	-120.42316	-53.70222	66.72094	84.62168	-93.57205	5.69569	-8.1367	-138.3239	-163.54767	22.78276	44.75185	10.57771	0
14	-127.74619	-58.58424	69.16195	91.94471	-98.45407	5.69569	-10.57771	-150.52895	-170.8707	13.01872	34.98781	0.81367	0
15	-130.1872	-61.02525	69.16195	94.38572	-100.89508	3.25468	-10.57771	-162.734	-170.8707	5.69569	25.22377	-9.76404	0
16	-135.06922	-65.90727	69.16195	99.26774	-103.33609	0.81367	-13.01872	-165.17501	-168.42969	3.25468	20.34175	-14.64606	0
17	-142.39225	-65.90727	76.48498	101.70875	-110.65912	5.69569	-13.01872	-165.17501	-165.98868	-1.62734	17.90074	-14.64606	0
18	-144.83326	-65.90727	78.92599	104.14976	-113.10013	5.69569	-15.45973	-167.61602	-170.8707	-1.62734	15.45973	-14.64606	0
19	-152.15629	-70.78929	81.367	109.03178	-117.98215	5.69569	-15.45973	-170.05703	-175.75272	-1.62734	15.45973	-9.76404	0
20	-166.80235	-75.67131	91.13104	118.79582	-130.1872	8.1367	-15.45973	-174.93905	-175.75272	0.81367	20.34175	-4.06835	0
21	-176.56639	-85.43535	91.13104	128.55986	-135.06922	3.25468	-13.01872	-172.49804	-173.31171	0.81367	25.22377	3.25468	0
22	-188.77144	-92.75838	96.01306	138.3239	-142.39225	0.81367	-13.01872	-172.49804	-175.75272	-1.62734	27.66478	3.25468	0
23	-196.09447	-97.6404	98.45407	145.64693	-147.27427	0.81367	-15.45973	-177.38006	-180.63474	-4.06835	25.22377	5.69569	0
24	-208.29952	-100.08141	108.21811	152.96996	-159.47932	3.25468	-13.01872	-179.82107	-178.19373	-6.50936	22.78276	5.69569	0
25	-215.62255	-100.08141	115.54114	155.41097	-166.80235	8.1367	-8.1367	-179.82107	-170.8707	-8.95037	22.78276	5.69569	0
26	-218.06356	-95.19939	122.86417	155.41097	-171.68437	13.01872	-8.1367	-177.38006	-168.42969	-11.39138	17.90074	3.25468	0
27	-218.06356	-87.87636	130.1872	150.52895	-174.12538	20.34175	-8.1367	-172.49804	-163.54767	-11.39138	15.45973	0.81367	0
28	-213.18154	-75.67131	137.51023	143.20592	-176.56639	30.10579	-8.1367	-172.49804	-163.54767	-8.95037	15.45973	5.69569	0
29	-213.18154	-63.46626	149.71528	135.88289	-181.44841	42.31084	-8.1367	-170.05703	-165.98868	-6.50936	15.45973	8.1367	0
30	-213.18154	-56.14323	157.03831	133.44188	-186.33043	49.63387	-8.1367	-172.49804	-170.8707	-4.06835	15.45973	8.1367	0
31	-210.74053	-48.8202	161.92033	128.55986	-186.33043	56.9569	-5.69569	-172.49804	-170.8707	-4.06835	17.90074	8.1367	0
32	-210.74053	-48.8202	161.92033	128.55986	-186.33043	56.9569	-8.1367	-174.93905	-178.19373	-6.50936	20.34175	8.1367	0
33	-208.29952	-48.8202	159.47932	126.11885	-183.88942	54.51589	-8.1367	-182.26208	-185.51676	-11.39138	15.45973	3.25468	0
34	-205.85851	-53.70222	152.15629	128.55986	-179.0074	49.63387	-8.1367	-192.02612	-192.83979	-19.52808	10.57771	-1.62734	0
35	-205.85851	-65.90727	139.95124	133.44188	-174.12538	37.42882	-8.1367	-196.90814	-190.39878	-21.96909	10.57771	-4.06835	0
36	-205.85851	-78.11232	127.74619	140.76491	-166.80235	25.22377	-5.69569	-196.90814	-187.95777	-21.96909	15.45973	-6.50936	0
37	-205.85851	-87.87636	117.98215	145.64693	-161.92033	15.45973	-10.57771	-196.90814	-185.51676	-21.96909	15.45973	-9.76404	0
38	-198.53548	-87.87636	110.65912	140.76491	-154.5973	10.57771	-13.01872	-199.34915	-187.95777	-21.96909	10.57771	-14.64606	0
