samplenr	I	II	III	aVR	aVL	aVF	V1	V2	V3	V4	V5	V6	measurement
0	-6.50936	-21.15542	-15.45973	13.01872	3.25468	-19.52808	-33.36047	-83.80801	-4.88202	7.32303	45.56552	-11.39138	0
1	-6.50936	-21.15542	-15.45973	13.01872	3.25468	-19.52808	-35.80148	-83.80801	-7.32303	4.88202	45.56552	-13.83239	0
2	-6.50936	-21.15542	-15.45973	13.01872	3.25468	-19.52808	-38.24249	-78.92599	-7.32303	4.88202	43.12451	-13.83239	0
3	-6.50936	-21.15542	-15.45973	13.01872	3.25468	-19.52808	-43.12451	-78.92599	-9.76404	2.44101	43.12451	-13.83239	0
4	-6.50936	-23.59643	-17.90074	13.01872	5.69569	-21.96909	-43.12451	-78.92599	-12.20505	2.44101	40.6835	-13.83239	0
5	-8.95037	-26.03744	-17.90074	15.45973	3.25468	-21.96909	-43.12451	-78.92599	-12.20505	2.44101	40.6835	-16.2734	0
6	-8.95037	-26.03744	-17.90074	15.45973	3.25468	-21.96909	-43.12451	-81.367	-12.20505	4.88202	40.6835	-16.2734	0
7	-11.39138	-28.47845	-17.90074	17.90074	3.25468	-24.4101	-43.12451	-83.80801	-12.20505	4.88202	40.6835	-13.83239	0
8	-11.39138	-28.47845	-17.90074	17.90074	3.25468	-24.4101	-43.12451	-91.13104	-12.20505	4.88202	40.6835	-13.83239	0
9	-11.39138	-28.47845	-17.90074	17.90074	3.25468	-24.4101	-45.56552	-96.01306	-12.20505	4.88202	40.6835	-13.83239	0
10	-11.39138	-26.03744	-15.45973	17.90074	0	-21.96909	-45.56552	-98.45407	-12.20505	4.88202	40.6835	-11.39138	0
11	-11.39138	-23.59643	-13.01872	15.45973	0	-19.52808	-50.44754	-98.45407	-12.20505	2.44101	40.6835	-11.39138	0
12	-11.39138	-23.59643	-13.01872	15.45973	0	-19.52808	-52.88855	-93.57205	-14.64606	0	38.24249	-13.83239	0
13	-11.39138	-23.59643	-13.01872	15.45973	0	-19.52808	-52.88855	-91.13104	-17.08707	0	35.80148	-13.83239	0
14	-11.39138	-26.03744	-15.45973	17.90074	0	-21.96909	-52.88855	-91.13104	-17.08707	-2.44101	35.80148	-13.83239	0
15	-11.39138	-30.91946	-20.34175	20.34175	3.25468	-26.85111	-52.88855	-91.13104	-17.08707	-4.88202	33.36047	-13.83239	0
16	-13.83239	-33.36047	-20.34175	22.78276	3.25468	-26.85111	-52.88855	-93.57205	-17.08707	-4.88202	33.36047	-13.83239	0
17	-13.83239	-35.80148	-22.78276	22.78276	3.25468	-29.29212	-52.88855	-96.01306	-17.08707	-4.88202	33.36047	-16.2734	0
18	-11.39138	-35.80148	-25.22377	22.78276	5.69569	-31.73313	-52.88855	-103.33609	-17.08707	-4.88202	33.36047	-16.2734	0
19	-11.39138	-35.80148	-25.22377	22.78276	5.69569	-31.73313	-52.88855	-108.21811	-17.08707	-4.88202	33.36047	-16.2734	0
20	-11.39138	-38.24249	-27.66478	22.78276	8.1367	-34.17414	-55.32956	-108.21811	-14.64606	-4.88202	33.36047	-16.2734	0
21	-11.39138	-38.24249	-27.66478	22.78276	8.1367	-34.17414	-57.77057	-108.21811	-14.64606	-7.32303	33.36047	-16.2734	0
22	-11.39138	-38.24249	-27.66478	22.78276	8.1367	-34.17414	-60.21158	-103.33609	-14.64606	-7.32303	33.36047	-16.2734	0
23	-13.83239	-38.24249	-25.22377	25.22377	5.69569	-31.73313	-62.65259	-98.45407	-17.08707	-7.32303	33.36047	-16.2734	0
24	-16.2734	-40.6835	-25.22377	27.66478	3.25468	-34.17414	-62.65259	-98.45407	-19.52808	-7.32303	33.36047	-16.2734	0
25	-18.71441	-43.12451	-25.22377	30.10579	3.25468	-34.17414	-65.0936	-98.45407	-21.96909	-7.32303	33.36047	-16.2734	0
26	-18.71441	-43.12451	-25.22377	30.10579	3.25468	-34.17414	-65.0936	-100.89508	-21.96909	-7.32303	33.36047	-16.2734	0
27	-18.71441	-43.12451	-25.22377	30.10579	3.25468	-34.17414	-65.0936	-103.33609	-21.96909	-7.32303	33.36047	-16.2734	0
28	-18.71441	-43.12451	-25.22377	30.10579	3.25468	-34.17414	-65.0936	-110.65912	-21.96909	-7.32303	33.36047	-13.83239	0
29	-18.71441	-40.6835	-22.78276	27.66478	0	-31.73313	-67.53461	-115.54114	-21.96909	-7.32303	33.36047	-11.39138	0
30	-18.71441	-38.24249	-20.34175	27.66478	0	-29.29212	-69.97562	-117.98215	-19.52808	-4.88202	33.36047	-8.95037	0
31	-18.71441	-38.24249	-20.34175	27.66478	0	-29.29212	-72.41663	-115.54114	-19.52808	-4.88202	35.80148	-8.95037	0
32	-21.15542	-38.24249	-17.90074	27.66478	-2.44101	-29.29212	-72.41663	-110.65912	-19.52808	-2.44101	35.80148	-6.50936	0
33	-23.59643	-40.6835	-17.90074	30.10579	-4.88202	-29.29212	-74.85764	-108.21811	-19.52808	-2.44101	35.80148	-6.50936	0
34	-23.59643	-43.12451	-20.34175	32.5468	-2.44101	-31.73313	-74.85764	-105.7771	-19.52808	-2.44101	35.80148	-6.50936	0
35	-26.03744	-45.56552	-20.34175	34.98781	-4.88202	-34.17414	-72.41663	-105.7771	-19.52808	0	38.24249	-6.50936	0
36	-28.47845	-48.00653	-20.34175	37.42882	-4.88202	-34.17414	-72.41663	-108.21811	-19.52808	0	38.24249	-6.50936	0
37	-30.91946	-48.00653	-17.90074	37.42882	-7.32303	-34.17414	-69.97562	-110.65912	-19.52808	0	38.24249	-4.06835	0
38	-30.91946	-50.44754	-20.34175	39.86983	-7.32303	-36.61515	-69.97562	-115.54114	-19.52808	2.44101	38.24249	-1.62734	0
39	-33.36047	-50.44754	-17.90074	39.86983	-9.76404	-34.17414	-72.41663	-120.42316	-19.52808	2.44101	38.24249	-1.62734	0
40	-33.36047	-45.56552	-13.01872	37.42882	-12.20505	-29.29212	-74.85764	-122.86417	-19.52808	0	38.24249	-1.62734	0
41	-30.91946	-45.56552	-15.45973	37.42882	-9.76404	-31.73313	-79.73966	-122.86417	-21.96909	0	35.80148	-1.62734	0
42	-30.91946	-45.56552	-15.45973	37.42882	-9.76404	-31.73313	-84.62168	-120.42316	-24.4101	-4.88202	35.80148	-1.62734	0
43	-28.47845	-43.12451	-15.45973	34.98781	-7.32303	-29.29212	-84.62168	-117.98215	-26.85111	-4.88202	33.36047	-4.06835	0
44	-28.47845	-43.12451	-15.45973	34.98781	-7.32303	-29.29212	-84.62168	-113.10013	-26.85111	-7.32303	33.36047	-4.06835	0
45	-28.47845	-43.12451	-15.45973	34.98781	-7.32303	-29.29212	-82.18067	-113.10013	-26.85111	-4.88202	33.36047	-4.06835	0
46	-26.03744	-45.56552	-20.34175	34.98781	-4.88202	-34.17414	-79.73966	-113.10013	-26.85111	-4.88202	33.36047	-4.06835	0
47	-26.03744	-48.00653	-22.78276	34.98781	-2.44101	-36.61515	-77.29865	-115.54114	-26.85111	-4.88202	33.36047	-4.06835	0
48	-26.03744	-50.44754	-25.22377	37.42882	-2.44101	-39.05616	-72.41663	-122.86417	-24.4101	-2.44101	33.36047	-4.06835	0
49	-28.47845	-52.88855	-25.22377	39.86983	-2.44101	-39.05616	-72.41663	-130.1872	-19.52808	-2.44101	35.80148	-4.06835	0
50	-28.47845	-55.32956	-27.66478	39.86983	-2.44101	-41.49717	-72.41663	-130.1872	-19.52808	-2.44101	35.80148	-4.06835	0
51	-28.47845	-57.77057	-30.10579	42.31084	0	-43.93818	-74.85764	-130.1872	-17.08707	-2.44101	35.80148	-6.50936	0
52	-30.91946	-60.21158	-30.10579	44.75185	-2.44101	-46.37919	-74.85764	-125.30518	-19.52808	-2.44101	33.36047	-6.50936	0
53	-33.36047	-60.21158	-27.66478	44.75185	-4.88202	-43.93818	-74.85764	-122.86417	-19.52808	-2.44101	33.36047	-6.50936	0
54	-33.36047	-62.65259	-30.10579	47.19286	-2.44101	-46.37919	-74.85764	-120.42316	-19.52808	-4.88202	33.36047	-6.50936	0
55	-33.36047	-65.0936	-32.5468	47.19286	-2.44101	-48.8202	-74.85764	-117.98215	-21.96909	-4.88202	30.91946	-6.50936	0
56	-33.36047	-65.0936	-32.5468	47.19286	-2.44101	-48.8202	-74.85764	-117.98215	-21.96909	-7.32303	27.66478	-8.95037	0
57	-33.36047	-65.0936	-32.5468	47.19286	-2.44101	-48.8202	-74.85764	-122.86417	-24.4101	-10.57771	27.66478	-11.39138	0
58	-33.36047	-62.65259	-30.10579	47.19286	-2.44101	-46.37919	-74.85764	-132.62821	-26.85111	-13.01872	25.22377	-13.83239	0
59	-33.36047	-60.21158	-27.66478	44.75185	-4.88202	-43.93818	-77.29865	-137.51023	-26.85111	-15.45973	22.78276	-16.2734	0
60	-33.36047	-57.77057	-25.22377	44.75185	-4.88202	-41.49717	-79.73966	-139.95124	-26.85111	-15.45973	20.34175	-16.2734	0
61	-33.36047	-55.32956	-22.78276	42.31084	-7.32303	-39.05616	-82.18067	-137.51023	-26.85111	-15.45973	17.90074	-16.2734	0
62	-33.36047	-52.88855	-20.34175	42.31084	-7.32303	-36.61515	-82.18067	-132.62821	-29.29212	-15.45973	17.90074	-16.2734	0
63	-30.91946	-52.88855	-22.78276	39.86983	-4.88202	-39.05616	-82.18067	-127.74619	-29.29212	-13.01872	22.78276	-11.39138	0
64	-28.47845	-50.44754	-22.78276	37.42882	-4.88202	-36.61515	-79.73966	-122.86417	-26.85111	-10.57771	25.22377	-8.95037	0
65	-28.47845	-48.00653	-20.34175	37.42882	-4.88202	-34.17414	-74.85764	-117.98215	-21.96909	-7.32303	27.66478	-4.06835	0
66	-26.03744	-45.56552	-20.34175	34.98781	-4.88202	-34.17414	-69.97562	-113.10013	-17.08707	-4.88202	30.91946	-1.62734	0
67	-23.59643	-40.6835	-17.90074	30.10579	-4.88202	-29.29212	-67.53461	-108.21811	-12.20505	0	35.80148	1.62734	0
68	-21.15542	-35.80148	-15.45973	27.66478	-4.88202	-26.85111	-62.65259	-110.65912	-4.88202	4.88202	40.6835	6.50936	0
69	-21.15542	-28.47845	-8.1367	22.78276	-7.32303	-19.52808	-60.21158	-110.65912	0	9.76404	45.56552	11.39138	0
70	-18.71441	-21.15542	-3.25468	17.90074	-9.76404	-12.20505	-57.77057	-105.7771	8.1367	17.08707	52.88855	18.71441	0
71	-18.71441	-16.2734	2.44101	15.45973	-12.20505	-7.32303	-52.88855	-100.89508	13.01872	24.4101	57.77057	23.59643	0
72	-21.15542	-13.83239	7.32303	15.45973	-14.64606	-4.88202	-50.44754	-93.57205	17.90074	26.85111	62.65259	26.03744	0
73	-21.15542	-11.39138	9.76404	15.45973	-17.08707	-2.44101	-45.56552	-86.24902	17.90074	29.29212	67.53461	28.47845	0
74	-21.15542	-11.39138	9.76404	15.45973	-17.08707	-2.44101	-40.6835	-78.92599	20.34175	29.29212	67.53461	28.47845	0
75	-21.15542	-8.95037	12.20505	13.01872	-17.08707	0	-35.80148	-74.04397	22.78276	29.29212	67.53461	28.47845	0
76	-21.15542	-11.39138	9.76404	15.45973	-17.08707	-2.44101	-33.36047	-74.04397	20.34175	26.85111	65.0936	26.03744	0
77	-21.15542	-11.39138	9.76404	15.45973	-17.08707	-2.44101	-35.80148	-74.04397	15.45973	19.52808	60.21158	21.15542	0
78	-18.71441	-11.39138	7.32303	13.01872	-14.64606	-2.44101	-40.6835	-76.48498	13.01872	14.64606	52.88855	16.2734	0
79	-13.83239	-11.39138	2.44101	10.57771	-9.76404	-4.88202	-48.00653	-81.367	10.57771	7.32303	48.00653	11.39138	0
80	-13.83239	-11.39138	2.44101	10.57771	-9.76404	-4.88202	-55.32956	-86.24902	5.69569	4.88202	43.12451	8.95037	0
81	-13.83239	-11.39138	2.44101	10.57771	-9.76404	-4.88202	-62.65259	-88.69003	0	0	38.24249	4.06835	0
82	-11.39138	-11.39138	-0.81367	10.57771	-7.32303	-7.32303	-67.53461	-88.69003	-2.44101	-4.88202	33.36047	-1.62734	0
83	-8.95037	-13.83239	-5.69569	10.57771	-2.44101	-9.76404	-69.97562	-86.24902	-7.32303	-10.57771	27.66478	-1.62734	0
