samplenr	I	II	III	aVR	aVL	aVF	V1	V2	V3	V4	V5	V6	measurement
0	-13.83239	4.06835	17.08707	4.06835	-14.64606	8.95037	6.50936	74.85764	-4.06835	3.25468	2.44101	3.25468	0
1	-8.95037	4.06835	12.20505	1.62734	-9.76404	6.50936	6.50936	74.85764	-4.06835	5.69569	4.88202	5.69569	0
2	4.06835	6.50936	2.44101	-5.69569	0	4.06835	4.06835	72.41663	-4.06835	8.1367	7.32303	8.1367	0
3	11.39138	-3.25468	-15.45973	-3.25468	13.01872	-8.1367	1.62734	69.97562	-4.06835	3.25468	2.44101	3.25468	0
4	33.36047	6.50936	-27.66478	-20.34175	30.10579	-11.39138	1.62734	69.97562	-1.62734	-2.44101	-0.81367	-2.44101	0
5	38.24249	-8.1367	-47.19286	-15.45973	42.31084	-28.47845	1.62734	69.97562	-1.62734	-2.44101	-3.25468	-4.88202	0
6	21.15542	-26.03744	-47.19286	1.62734	32.5468	-35.80148	-3.25468	62.65259	-6.50936	-17.08707	-17.90074	-19.52808	0
7	11.39138	-38.24249	-49.63387	12.20505	30.10579	-43.12451	-5.69569	57.77057	-13.83239	-26.85111	-27.66478	-29.29212	0
8	-0.81367	-52.88855	-52.07488	26.85111	25.22377	-52.88855	-5.69569	55.32956	-13.83239	-31.73313	-32.5468	-34.17414	0
9	-3.25468	-43.12451	-39.86983	21.96909	17.90074	-40.6835	-8.1367	52.88855	-18.71441	-26.85111	-30.10579	-29.29212	0
10	-6.50936	-52.88855	-47.19286	29.29212	20.34175	-50.44754	-13.01872	48.00653	-21.15542	-14.64606	-15.45973	-17.08707	0
11	-16.2734	-60.21158	-44.75185	36.61515	13.01872	-52.88855	-15.45973	48.00653	-23.59643	-7.32303	-8.1367	-7.32303	0
12	-21.15542	-57.77057	-37.42882	39.05616	8.1367	-48.00653	-17.90074	45.56552	-23.59643	-2.44101	-0.81367	-2.44101	0
13	-16.2734	-57.77057	-42.31084	36.61515	13.01872	-50.44754	-17.90074	43.12451	-21.15542	8.1367	9.76404	5.69569	0
14	-6.50936	-48.00653	-42.31084	26.85111	17.90074	-45.56552	-22.78276	38.24249	-23.59643	10.57771	12.20505	10.57771	0
