samplenr	I	II	III	aVR	aVL	aVF	V1	V2	V3	V4	V5	V6	measurement
0	27.66478	-40.6835	-68.34828	6.50936	46.37919	-52.88855	0	0.81367	5.69569	-0.81367	-24.4101	51.26121	0
1	27.66478	-38.24249	-65.90727	4.06835	46.37919	-50.44754	2.44101	3.25468	8.1367	1.62734	-21.96909	53.70222	0
2	37.42882	-35.80148	-73.2303	-1.62734	53.70222	-52.88855	2.44101	5.69569	8.1367	1.62734	-21.96909	53.70222	0
3	37.42882	-35.80148	-73.2303	-1.62734	53.70222	-52.88855	2.44101	8.1367	8.1367	-0.81367	-21.96909	53.70222	0
4	37.42882	-35.80148	-73.2303	-1.62734	53.70222	-52.88855	2.44101	8.1367	8.1367	-3.25468	-24.4101	53.70222	0
5	32.5468	-35.80148	-68.34828	1.62734	48.8202	-50.44754	0	8.1367	13.01872	-5.69569	-29.29212	53.70222	0
6	25.22377	-38.24249	-63.46626	6.50936	43.93818	-50.44754	0	10.57771	15.45973	-5.69569	-31.73313	56.14323	0
7	15.45973	-40.6835	-56.14323	11.39138	34.17414	-48.00653	4.88202	17.90074	20.34175	-3.25468	-29.29212	61.02525	0
8	13.01872	-48.00653	-61.02525	16.2734	36.61515	-52.88855	4.88202	22.78276	22.78276	-3.25468	-29.29212	63.46626	0
9	10.57771	-52.88855	-63.46626	21.15542	36.61515	-57.77057	4.88202	22.78276	22.78276	-8.1367	-34.17414	63.46626	0
10	13.01872	-55.32956	-68.34828	21.15542	39.05616	-60.21158	0	17.90074	17.90074	-15.45973	-36.61515	61.02525	0
11	15.45973	-52.88855	-68.34828	18.71441	41.49717	-60.21158	2.44101	17.90074	17.90074	-15.45973	-36.61515	63.46626	0
12	13.01872	-50.44754	-63.46626	18.71441	36.61515	-55.32956	4.88202	17.90074	17.90074	-15.45973	-34.17414	68.34828	0
13	17.90074	-52.88855	-70.78929	16.2734	43.93818	-60.21158	4.88202	17.90074	10.57771	-15.45973	-31.73313	68.34828	0
14	17.90074	-57.77057	-75.67131	18.71441	46.37919	-65.0936	4.88202	20.34175	10.57771	-13.01872	-29.29212	68.34828	0
15	17.90074	-65.0936	-82.99434	23.59643	48.8202	-72.41663	4.88202	15.45973	10.57771	-15.45973	-29.29212	65.90727	0
16	17.90074	-72.41663	-90.31737	26.03744	53.70222	-79.73966	-2.44101	13.01872	8.1367	-17.90074	-34.17414	61.02525	0
17	17.90074	-82.18067	-100.08141	30.91946	58.58424	-89.5037	-7.32303	5.69569	5.69569	-20.34175	-39.05616	53.70222	0
18	13.01872	-84.62168	-97.6404	35.80148	53.70222	-89.5037	-12.20505	5.69569	5.69569	-20.34175	-41.49717	51.26121	0
19	-2.44101	-89.5037	-87.87636	45.56552	41.49717	-89.5037	-14.64606	8.1367	8.1367	-15.45973	-41.49717	53.70222	0
20	-9.76404	-91.94471	-82.99434	50.44754	36.61515	-87.06269	-19.52808	8.1367	8.1367	-15.45973	-43.93818	48.8202	0
21	-7.32303	-94.38572	-87.87636	50.44754	39.05616	-91.94471	-21.96909	5.69569	8.1367	-15.45973	-43.93818	48.8202	0
22	-9.76404	-94.38572	-85.43535	50.44754	36.61515	-89.5037	-21.96909	3.25468	8.1367	-15.45973	-43.93818	48.8202	0
23	-9.76404	-89.5037	-80.55333	48.00653	34.17414	-84.62168	-19.52808	3.25468	5.69569	-13.01872	-43.93818	51.26121	0
24	-9.76404	-82.18067	-73.2303	45.56552	31.73313	-77.29865	-14.64606	5.69569	8.1367	-10.57771	-39.05616	56.14323	0
25	-12.20505	-72.41663	-61.02525	40.6835	24.4101	-67.53461	-12.20505	8.1367	13.01872	-5.69569	-36.61515	63.46626	0
26	-14.64606	-65.0936	-51.26121	38.24249	17.08707	-57.77057	-9.76404	8.1367	13.01872	-5.69569	-34.17414	65.90727	0
27	-17.08707	-62.65259	-46.37919	38.24249	14.64606	-55.32956	-2.44101	13.01872	17.90074	-0.81367	-31.73313	73.2303	0
28	-7.32303	-57.77057	-51.26121	30.91946	21.96909	-55.32956	0	17.90074	20.34175	-0.81367	-31.73313	73.2303	0
29	0	-52.88855	-53.70222	26.03744	26.85111	-52.88855	2.44101	20.34175	22.78276	-5.69569	-36.61515	73.2303	0
30	5.69569	-45.56552	-51.26121	18.71441	26.85111	-48.00653	4.88202	22.78276	27.66478	-8.1367	-39.05616	73.2303	0
31	13.01872	-35.80148	-48.8202	11.39138	29.29212	-40.6835	7.32303	27.66478	32.5468	-10.57771	-39.05616	73.2303	0
32	20.34175	-30.91946	-51.26121	4.06835	34.17414	-40.6835	12.20505	30.10579	34.98781	-10.57771	-41.49717	73.2303	0
33	22.78276	-28.47845	-51.26121	1.62734	36.61515	-38.24249	17.08707	30.10579	34.98781	-13.01872	-43.93818	73.2303	0
34	20.34175	-28.47845	-48.8202	4.06835	34.17414	-38.24249	19.52808	33.36047	39.86983	-15.45973	-43.93818	70.78929	0
35	27.66478	-30.91946	-58.58424	1.62734	41.49717	-43.12451	19.52808	30.10579	42.31084	-22.78276	-53.70222	63.46626	0
36	37.42882	-28.47845	-65.90727	-4.06835	51.26121	-45.56552	22.78276	30.10579	44.75185	-25.22377	-56.14323	58.58424	0
37	34.98781	-23.59643	-58.58424	-6.50936	46.37919	-40.6835	30.10579	35.80148	52.07488	-17.90074	-48.8202	63.46626	0
38	34.98781	-18.71441	-53.70222	-8.95037	43.93818	-35.80148	34.98781	38.24249	52.07488	-10.57771	-41.49717	65.90727	0
39	47.19286	-16.2734	-63.46626	-16.2734	53.70222	-38.24249	34.98781	38.24249	52.07488	-5.69569	-39.05616	65.90727	0
40	49.63387	-8.95037	-58.58424	-21.15542	53.70222	-33.36047	34.98781	38.24249	52.07488	1.62734	-31.73313	68.34828	0
41	47.19286	-1.62734	-48.8202	-23.59643	46.37919	-23.59643	39.86983	38.24249	56.9569	7.32303	-24.4101	73.2303	0
42	47.19286	4.06835	-43.93818	-26.03744	46.37919	-18.71441	47.19286	40.6835	59.39791	17.08707	-17.08707	78.11232	0
43	42.31084	8.95037	-34.17414	-26.03744	39.05616	-11.39138	54.51589	48.00653	61.83892	31.73313	-4.88202	87.87636	0
44	42.31084	13.83239	-29.29212	-28.47845	36.61515	-6.50936	52.07488	48.00653	61.83892	39.05616	0.81367	92.75838	0
45	49.63387	13.83239	-36.61515	-30.91946	43.93818	-11.39138	39.86983	35.80148	54.51589	39.05616	0.81367	90.31737	0
46	52.07488	11.39138	-41.49717	-30.91946	46.37919	-13.83239	25.22377	30.10579	49.63387	39.05616	0.81367	87.87636	0
