samplenr	I	II	III	aVR	aVL	aVF	V1	V2	V3	V4	V5	V6	measurement
0	-2.44101	0	1.62734	1.62734	-2.44101	0	0	-8.95037	-9.76404	-8.1367	-4.88202	0	0
1	-13.01872	-2.44101	9.76404	8.1367	-11.39138	2.44101	-2.44101	-37.42882	-43.12451	-33.36047	-22.78276	-1.62734	0
2	-28.47845	-6.50936	20.34175	17.08707	-23.59643	6.50936	-4.06835	-75.67131	-86.24902	-67.53461	-44.75185	-3.25468	0
3	-43.12451	-8.95037	30.10579	25.22377	-34.98781	11.39138	-5.69569	-107.40444	-122.0505	-96.01306	-62.65259	-4.88202	0
4	-53.70222	-9.76404	39.05616	31.73313	-44.75185	15.45973	-4.88202	-127.74619	-145.64693	-114.72747	-73.2303	-4.88202	0
5	-60.21158	-9.76404	46.37919	34.17414	-51.26121	17.08707	-3.25468	-137.51023	-157.85198	-123.67784	-78.92599	-4.88202	0
6	-61.83892	-9.76404	50.44754	34.98781	-55.32956	18.71441	-1.62734	-139.13757	-161.10666	-125.30518	-79.73966	-4.88202	0
7	-61.02525	-8.95037	50.44754	34.17414	-56.14323	19.52808	-0.81367	-135.88289	-159.47932	-123.67784	-79.73966	-4.06835	0
8	-56.14323	-8.95037	47.19286	31.73313	-52.07488	17.90074	-0.81367	-131.81454	-156.22464	-121.23683	-77.29865	-4.88202	0
9	-49.63387	-8.95037	40.6835	28.47845	-45.56552	15.45973	-2.44101	-130.1872	-155.41097	-119.60949	-75.67131	-7.32303	0
10	-45.56552	-8.95037	35.80148	26.03744	-40.6835	13.01872	-4.06835	-130.1872	-155.41097	-118.79582	-74.85764	-8.1367	0
11	-43.12451	-9.76404	32.5468	25.22377	-38.24249	11.39138	-6.50936	-131.81454	-156.22464	-117.98215	-74.85764	-9.76404	0
12	-42.31084	-9.76404	31.73313	25.22377	-37.42882	11.39138	-7.32303	-132.62821	-157.85198	-117.98215	-75.67131	-10.57771	0
13	-43.12451	-10.57771	31.73313	26.03744	-36.61515	11.39138	-6.50936	-134.25555	-158.66565	-118.79582	-75.67131	-10.57771	0
14	-44.75185	-9.76404	34.17414	26.03744	-38.24249	11.39138	-4.88202	-134.25555	-158.66565	-119.60949	-74.85764	-10.57771	0
15	-46.37919	-8.95037	36.61515	26.03744	-40.6835	13.01872	-1.62734	-133.44188	-157.03831	-119.60949	-73.2303	-10.57771	0
16	-47.19286	-8.1367	38.24249	26.03744	-42.31084	14.64606	0	-132.62821	-155.41097	-117.98215	-71.60296	-9.76404	0
17	-47.19286	-8.1367	39.05616	25.22377	-43.93818	15.45973	0.81367	-131.00087	-154.5973	-115.54114	-69.97562	-9.76404	0
18	-48.00653	-8.1367	38.24249	26.03744	-43.93818	15.45973	0	-129.37353	-153.78363	-113.9138	-68.34828	-10.57771	0
19	-47.19286	-8.95037	35.80148	26.85111	-43.12451	13.83239	-0.81367	-128.55986	-152.96996	-113.10013	-67.53461	-10.57771	0
20	-46.37919	-9.76404	33.36047	26.85111	-41.49717	11.39138	-1.62734	-129.37353	-152.96996	-113.10013	-68.34828	-10.57771	0
