samplenr	I	II	III	aVR	aVL	aVF	V1	V2	V3	V4	V5	V6	measurement
0	66.72094	83.80801	17.08707	-75.67131	26.03744	51.26121	-120.42316	-48.8202	46.37919	2.44101	39.86983	33.36047	0
1	66.72094	81.367	14.64606	-73.2303	26.03744	48.8202	-122.86417	-51.26121	46.37919	0	39.86983	33.36047	0
2	64.27993	71.60296	7.32303	-68.34828	28.47845	39.05616	-130.1872	-53.70222	41.49717	-2.44101	39.86983	28.47845	0
3	61.83892	66.72094	4.88202	-63.46626	28.47845	36.61515	-132.62821	-56.14323	36.61515	-2.44101	39.86983	26.03744	0
4	59.39791	56.9569	-2.44101	-58.58424	30.91946	26.85111	-135.06922	-58.58424	31.73313	-9.76404	34.98781	21.15542	0
5	49.63387	47.19286	-2.44101	-48.8202	26.03744	21.96909	-135.06922	-63.46626	26.85111	-17.08707	32.5468	11.39138	0
6	42.31084	34.98781	-7.32303	-39.05616	26.03744	14.64606	-137.51023	-65.90727	19.52808	-26.85111	27.66478	4.06835	0
7	32.5468	25.22377	-7.32303	-29.29212	21.15542	9.76404	-137.51023	-70.78929	12.20505	-34.17414	17.90074	-5.69569	0
8	20.34175	13.01872	-7.32303	-17.08707	13.83239	2.44101	-137.51023	-73.2303	4.88202	-36.61515	10.57771	-15.45973	0
9	10.57771	3.25468	-7.32303	-7.32303	8.1367	-2.44101	-137.51023	-78.11232	0	-41.49717	5.69569	-25.22377	0
10	3.25468	-6.50936	-9.76404	2.44101	5.69569	-7.32303	-137.51023	-78.11232	-4.88202	-43.93818	-1.62734	-34.98781	0
11	-1.62734	-13.83239	-12.20505	7.32303	5.69569	-12.20505	-137.51023	-80.55333	-8.1367	-47.19286	-6.50936	-42.31084	0
12	-7.32303	-18.71441	-12.20505	12.20505	3.25468	-17.08707	-137.51023	-82.99434	-13.01872	-47.19286	-11.39138	-52.88855	0
13	-12.20505	-21.15542	-9.76404	14.64606	-1.62734	-17.08707	-137.51023	-82.99434	-13.01872	-41.49717	-16.2734	-55.32956	0
14	-14.64606	-21.15542	-7.32303	17.90074	-4.06835	-14.64606	-137.51023	-82.99434	-15.45973	-39.05616	-18.71441	-60.21158	0
15	-19.52808	-23.59643	-4.88202	20.34175	-6.50936	-14.64606	-137.51023	-82.99434	-15.45973	-39.05616	-18.71441	-67.53461	0
16	-19.52808	-23.59643	-4.88202	20.34175	-6.50936	-14.64606	-137.51023	-82.99434	-17.90074	-39.05616	-21.15542	-67.53461	0
17	-19.52808	-26.85111	-7.32303	22.78276	-6.50936	-17.08707	-142.39225	-82.99434	-17.90074	-36.61515	-23.59643	-67.53461	0
18	-19.52808	-26.85111	-7.32303	22.78276	-6.50936	-17.08707	-142.39225	-82.99434	-17.90074	-34.17414	-23.59643	-67.53461	0
19	-19.52808	-31.73313	-12.20505	25.22377	-4.06835	-21.96909	-147.27427	-82.99434	-17.90074	-36.61515	-23.59643	-67.53461	0
20	-19.52808	-36.61515	-17.08707	27.66478	-1.62734	-27.66478	-147.27427	-85.43535	-20.34175	-39.05616	-23.59643	-67.53461	0
21	-19.52808	-43.93818	-25.22377	30.10579	0.81367	-34.98781	-147.27427	-85.43535	-20.34175	-41.49717	-23.59643	-67.53461	0
22	-21.96909	-46.37919	-25.22377	32.5468	0.81367	-37.42882	-149.71528	-85.43535	-22.78276	-41.49717	-23.59643	-69.97562	0
23	-24.4101	-48.8202	-25.22377	34.98781	-1.62734	-37.42882	-149.71528	-85.43535	-22.78276	-41.49717	-23.59643	-69.97562	0
24	-24.4101	-51.26121	-27.66478	37.42882	0.81367	-39.86983	-149.71528	-85.43535	-22.78276	-41.49717	-26.03744	-69.97562	0
25	-26.85111	-53.70222	-27.66478	39.86983	-1.62734	-42.31084	-152.15629	-87.87636	-22.78276	-43.93818	-26.03744	-74.85764	0
26	-26.85111	-53.70222	-27.66478	39.86983	-1.62734	-42.31084	-152.15629	-87.87636	-22.78276	-43.93818	-26.03744	-74.85764	0
27	-26.85111	-53.70222	-27.66478	39.86983	-1.62734	-42.31084	-152.15629	-87.87636	-20.34175	-43.93818	-28.47845	-74.85764	0
28	-26.85111	-53.70222	-27.66478	39.86983	-1.62734	-42.31084	-152.15629	-87.87636	-17.90074	-41.49717	-28.47845	-74.85764	0
29	-29.29212	-53.70222	-25.22377	39.86983	-4.06835	-39.86983	-154.5973	-87.87636	-15.45973	-41.49717	-28.47845	-74.85764	0
30	-29.29212	-51.26121	-22.78276	39.86983	-4.06835	-37.42882	-154.5973	-85.43535	-13.01872	-41.49717	-23.59643	-72.41663	0
31	-29.29212	-51.26121	-22.78276	39.86983	-4.06835	-37.42882	-154.5973	-82.99434	-13.01872	-41.49717	-23.59643	-72.41663	0
32	-29.29212	-53.70222	-25.22377	39.86983	-4.06835	-39.86983	-152.15629	-80.55333	-10.57771	-41.49717	-21.15542	-72.41663	0
33	-29.29212	-56.14323	-27.66478	42.31084	-1.62734	-42.31084	-149.71528	-78.11232	-8.1367	-39.05616	-21.15542	-72.41663	0
34	-31.73313	-58.58424	-27.66478	44.75185	-4.06835	-44.75185	-149.71528	-75.67131	-8.1367	-39.05616	-18.71441	-72.41663	0
35	-31.73313	-61.02525	-30.10579	44.75185	-1.62734	-47.19286	-144.83326	-73.2303	-8.1367	-41.49717	-16.2734	-72.41663	0
36	-31.73313	-61.02525	-30.10579	44.75185	-1.62734	-47.19286	-144.83326	-70.78929	-4.88202	-39.05616	-13.83239	-69.97562	0
37	-26.85111	-61.02525	-34.98781	42.31084	3.25468	-49.63387	-142.39225	-70.78929	-4.88202	-36.61515	-11.39138	-67.53461	0
