samplenr	I	II	III	aVR	aVL	aVF	V1	V2	V3	V4	V5	V6	measurement
0	-2.44101	-5.69569	-4.06835	4.06835	0.81367	-4.88202	0.81367	-1.62734	-10.57771	-15.45973	-14.64606	-8.95037	0
1	-12.20505	-26.85111	-17.08707	17.90074	3.25468	-21.96909	6.50936	-8.1367	-43.93818	-63.46626	-62.65259	-39.05616	0
2	-22.78276	-56.9569	-35.80148	37.42882	7.32303	-46.37919	16.2734	-15.45973	-87.87636	-126.11885	-125.30518	-78.11232	0
3	-31.73313	-84.62168	-52.88855	56.14323	12.20505	-67.53461	27.66478	-21.15542	-121.23683	-175.75272	-174.12538	-109.84545	0
4	-36.61515	-102.52242	-65.0936	68.34828	21.96909	-81.367	34.98781	-25.22377	-144.83326	-209.11319	-205.85851	-131.00087	0
5	-39.05616	-109.84545	-71.60296	74.04397	39.86983	-87.87636	37.42882	-28.47845	-159.47932	-228.64127	-223.75925	-143.20592	0
6	-39.86983	-113.9138	-75.67131	77.29865	48.8202	-92.75838	39.05616	-28.47845	-164.36134	-235.9643	-228.64127	-146.4606	0
7	-39.86983	-113.9138	-77.29865	77.29865	44.75185	-94.38572	37.42882	-29.29212	-164.36134	-236.77797	-227.8276	-146.4606	0
8	-38.24249	-108.21811	-77.29865	74.85764	36.61515	-94.38572	34.98781	-32.5468	-163.54767	-236.77797	-226.20026	-146.4606	0
9	-35.80148	-105.7771	-78.92599	72.41663	21.15542	-94.38572	33.36047	-33.36047	-158.66565	-233.52329	-222.13191	-144.83326	0
10	-34.98781	-107.40444	-81.367	71.60296	-0.81367	-96.01306	33.36047	-30.91946	-150.52895	-225.38659	-214.80888	-140.76491	0
11	-35.80148	-109.84545	-82.18067	72.41663	-13.01872	-96.82673	32.5468	-29.29212	-145.64693	-218.06356	-208.29952	-137.51023	0
12	-36.61515	-113.10013	-82.18067	73.2303	-8.95037	-96.82673	32.5468	-28.47845	-141.57858	-211.5542	-202.60383	-135.06922	0
13	-35.80148	-117.16848	-81.367	74.85764	0.81367	-96.82673	35.80148	-26.85111	-138.3239	-205.85851	-197.72181	-131.81454	0
14	-35.80148	-117.16848	-78.92599	75.67131	17.90074	-95.19939	37.42882	-27.66478	-138.3239	-205.04484	-197.72181	-131.81454	0
15	-35.80148	-113.9138	-77.29865	74.85764	41.49717	-91.94471	36.61515	-30.91946	-143.20592	-208.29952	-200.97649	-134.25555	0
16	-35.80148	-112.28646	-77.29865	74.85764	53.70222	-91.94471	36.61515	-30.91946	-145.64693	-209.92686	-201.79016	-134.25555	0
17	-34.98781	-110.65912	-78.11232	74.04397	50.44754	-93.57205	34.98781	-31.73313	-145.64693	-209.92686	-200.97649	-132.62821	0
18	-34.98781	-106.59077	-78.92599	72.41663	42.31084	-93.57205	31.73313	-34.17414	-145.64693	-210.74053	-199.34915	-131.81454	0
19	-34.17414	-106.59077	-81.367	71.60296	25.22377	-95.19939	30.10579	-34.17414	-142.39225	-208.29952	-195.2808	-130.1872	0
20	-34.98781	-110.65912	-84.62168	73.2303	0	-98.45407	31.73313	-30.91946	-134.25555	-200.97649	-187.1441	-124.49151	0
21	-36.61515	-114.72747	-87.06269	75.67131	-12.20505	-100.89508	31.73313	-27.66478	-128.55986	-193.65346	-179.0074	-118.79582	0
22	-37.42882	-120.42316	-87.06269	77.29865	-7.32303	-103.33609	33.36047	-25.22377	-124.49151	-187.1441	-170.8707	-113.9138	0
23	-37.42882	-125.30518	-87.87636	79.73966	3.25468	-104.14976	36.61515	-23.59643	-121.23683	-181.44841	-164.36134	-108.21811	0
24	-35.80148	-125.30518	-87.06269	79.73966	21.15542	-102.52242	37.42882	-24.4101	-122.0505	-180.63474	-161.92033	-107.40444	0
