samplenr	I	II	III	aVR	aVL	aVF	V1	V2	V3	V4	V5	V6	measurement
0	-1.62734	0.81367	3.25468	0	-2.44101	2.44101	0.81367	-1.62734	-5.69569	-5.69569	-4.06835	-2.44101	0
1	-9.76404	4.88202	15.45973	2.44101	-13.01872	9.76404	4.06835	-9.76404	-23.59643	-25.22377	-17.08707	-13.01872	0
2	-21.96909	8.95037	32.5468	4.88202	-28.47845	21.15542	8.1367	-19.52808	-48.8202	-50.44754	-34.17414	-25.22377	0
3	-35.80148	11.39138	48.00653	6.50936	-43.12451	29.29212	12.20505	-30.10579	-69.97562	-71.60296	-48.8202	-34.17414	0
4	-41.49717	11.39138	53.70222	7.32303	-48.8202	34.17414	13.01872	-37.42882	-84.62168	-85.43535	-58.58424	-40.6835	0
5	-38.24249	11.39138	50.44754	6.50936	-44.75185	33.36047	11.39138	-42.31084	-91.94471	-92.75838	-63.46626	-44.75185	0
6	-30.91946	9.76404	44.75185	6.50936	-37.42882	30.10579	8.1367	-44.75185	-94.38572	-93.57205	-64.27993	-47.19286	0
7	-25.22377	8.95037	40.6835	7.32303	-32.5468	26.85111	6.50936	-44.75185	-92.75838	-91.94471	-63.46626	-47.19286	0
8	-23.59643	11.39138	38.24249	8.95037	-29.29212	25.22377	7.32303	-43.12451	-88.69003	-88.69003	-61.83892	-46.37919	0
9	-26.03744	13.83239	37.42882	10.57771	-29.29212	26.03744	7.32303	-41.49717	-85.43535	-85.43535	-59.39791	-44.75185	0
10	-28.47845	14.64606	39.86983	10.57771	-31.73313	26.85111	7.32303	-39.86983	-82.99434	-82.18067	-56.9569	-43.93818	0
11	-30.10579	15.45973	42.31084	9.76404	-34.98781	28.47845	8.95037	-39.05616	-81.367	-79.73966	-54.51589	-42.31084	0
12	-30.91946	14.64606	43.12451	8.95037	-36.61515	28.47845	8.95037	-38.24249	-79.73966	-78.11232	-52.88855	-41.49717	0
13	-30.91946	13.83239	40.6835	8.1367	-34.98781	26.85111	8.1367	-39.05616	-79.73966	-76.48498	-52.07488	-40.6835	0
14	-29.29212	12.20505	37.42882	8.1367	-32.5468	23.59643	7.32303	-39.86983	-79.73966	-75.67131	-52.07488	-40.6835	0
15	-26.03744	10.57771	32.5468	6.50936	-28.47845	20.34175	6.50936	-40.6835	-78.11232	-73.2303	-51.26121	-40.6835	0
16	-21.15542	9.76404	27.66478	4.88202	-25.22377	17.90074	5.69569	-41.49717	-76.48498	-70.78929	-50.44754	-39.86983	0
17	-17.90074	8.95037	25.22377	3.25468	-23.59643	16.2734	4.88202	-41.49717	-74.04397	-68.34828	-49.63387	-39.86983	0
18	-17.08707	9.76404	25.22377	3.25468	-24.4101	16.2734	4.88202	-39.05616	-69.97562	-64.27993	-46.37919	-38.24249	0
19	-18.71441	10.57771	27.66478	3.25468	-26.03744	17.08707	5.69569	-36.61515	-65.0936	-60.21158	-43.12451	-36.61515	0
20	-21.15542	11.39138	30.10579	4.06835	-28.47845	18.71441	7.32303	-33.36047	-61.83892	-56.14323	-39.05616	-34.98781	0
21	-22.78276	10.57771	31.73313	4.88202	-29.29212	19.52808	8.95037	-31.73313	-59.39791	-52.88855	-35.80148	-33.36047	0
22	-22.78276	8.1367	29.29212	6.50936	-27.66478	17.90074	9.76404	-31.73313	-57.77057	-50.44754	-34.98781	-33.36047	0
23	-21.96909	5.69569	24.4101	5.69569	-22.78276	14.64606	9.76404	-32.5468	-56.9569	-49.63387	-34.17414	-33.36047	0
24	-19.52808	4.06835	18.71441	4.88202	-17.90074	11.39138	9.76404	-34.17414	-56.9569	-48.00653	-34.17414	-34.17414	0
25	-17.90074	1.62734	15.45973	5.69569	-15.45973	8.95037	9.76404	-34.17414	-54.51589	-45.56552	-33.36047	-34.17414	0
26	-18.71441	0	17.90074	8.1367	-17.90074	8.95037	10.57771	-32.5468	-49.63387	-41.49717	-30.10579	-33.36047	0
27	-21.96909	0	22.78276	11.39138	-24.4101	11.39138	12.20505	-27.66478	-43.93818	-35.80148	-25.22377	-30.91946	0
28	-26.85111	0	27.66478	14.64606	-31.73313	14.64606	15.45973	-21.96909	-37.42882	-30.10579	-20.34175	-28.47845	0
29	-30.10579	0.81367	31.73313	15.45973	-35.80148	17.90074	17.08707	-17.90074	-33.36047	-25.22377	-16.2734	-26.03744	0
30	-30.91946	2.44101	32.5468	15.45973	-34.98781	18.71441	17.08707	-15.45973	-30.91946	-22.78276	-13.83239	-23.59643	0
31	-30.10579	4.06835	31.73313	13.01872	-32.5468	18.71441	16.2734	-13.83239	-30.10579	-21.15542	-13.01872	-22.78276	0
32	-26.85111	4.06835	28.47845	10.57771	-28.47845	16.2734	14.64606	-13.01872	-28.47845	-20.34175	-13.83239	-22.78276	0
33	-22.78276	3.25468	26.03744	8.1367	-25.22377	14.64606	13.83239	-13.01872	-27.66478	-19.52808	-13.01872	-23.59643	0
34	-17.90074	1.62734	22.78276	5.69569	-21.15542	13.01872	12.20505	-13.83239	-26.85111	-18.71441	-13.01872	-24.4101	0
35	-13.01872	0.81367	17.90074	3.25468	-16.2734	10.57771	11.39138	-14.64606	-25.22377	-17.90074	-12.20505	-26.03744	0
36	-8.1367	1.62734	13.01872	1.62734	-11.39138	8.1367	11.39138	-13.83239	-22.78276	-16.2734	-11.39138	-26.03744	0
37	-4.88202	4.06835	7.32303	-1.62734	-8.1367	5.69569	12.20505	-12.20505	-19.52808	-13.83239	-10.57771	-26.03744	0
38	-1.62734	8.95037	2.44101	-8.1367	-6.50936	5.69569	14.64606	-8.95037	-16.2734	-11.39138	-8.95037	-25.22377	0
39	1.62734	16.2734	2.44101	-12.20505	-5.69569	8.95037	18.71441	-4.06835	-11.39138	-7.32303	-4.88202	-21.96909	0
40	2.44101	25.22377	12.20505	-13.83239	-9.76404	17.90074	25.22377	1.62734	-4.88202	0	0.81367	-17.08707	0
41	0	33.36047	28.47845	-15.45973	-18.71441	30.10579	34.17414	10.57771	3.25468	8.1367	9.76404	-8.95037	0
42	-2.44101	39.86983	45.56552	-17.90074	-27.66478	41.49717	42.31084	17.90074	11.39138	17.90074	18.71441	-0.81367	0
43	-2.44101	45.56552	56.9569	-21.15542	-31.73313	49.63387	47.19286	22.78276	17.08707	23.59643	25.22377	4.06835	0
44	-0.81367	50.44754	62.65259	-24.4101	-31.73313	53.70222	48.8202	24.4101	20.34175	28.47845	28.47845	8.1367	0
45	0.81367	55.32956	64.27993	-28.47845	-30.10579	56.14323	48.8202	25.22377	23.59643	31.73313	30.10579	11.39138	0
46	4.88202	60.21158	62.65259	-33.36047	-26.85111	58.58424	48.00653	26.03744	27.66478	34.17414	31.73313	13.01872	0
47	8.95037	65.90727	58.58424	-39.05616	-24.4101	61.02525	48.00653	26.85111	31.73313	35.80148	34.17414	13.83239	0
48	11.39138	71.60296	56.14323	-44.75185	-23.59643	62.65259	49.63387	28.47845	34.17414	38.24249	35.80148	13.83239	0
49	11.39138	76.48498	57.77057	-48.8202	-24.4101	65.90727	52.88855	31.73313	37.42882	40.6835	38.24249	14.64606	0
50	10.57771	79.73966	63.46626	-48.8202	-28.47845	70.78929	55.32956	36.61515	41.49717	44.75185	41.49717	16.2734	0
51	8.95037	82.99434	70.78929	-48.00653	-32.5468	74.85764	59.39791	43.12451	47.19286	50.44754	45.56552	19.52808	0
52	7.32303	86.24902	75.67131	-48.00653	-34.98781	78.92599	63.46626	51.26121	53.70222	55.32956	50.44754	22.78276	0
53	7.32303	88.69003	78.11232	-48.00653	-34.98781	81.367	65.0936	56.9569	59.39791	60.21158	53.70222	24.4101	0
54	10.57771	91.13104	77.29865	-50.44754	-33.36047	82.18067	64.27993	62.65259	64.27993	64.27993	56.9569	26.03744	0
55	14.64606	91.94471	74.85764	-53.70222	-29.29212	82.18067	62.65259	65.90727	69.16195	67.53461	58.58424	27.66478	0
56	18.71441	91.94471	70.78929	-55.32956	-25.22377	79.73966	57.77057	68.34828	72.41663	70.78929	61.02525	28.47845	0
57	21.15542	89.5037	67.53461	-56.14323	-22.78276	77.29865	52.07488	68.34828	74.85764	73.2303	61.83892	27.66478	0
58	21.96909	86.24902	65.90727	-54.51589	-21.15542	74.04397	46.37919	67.53461	75.67131	74.85764	62.65259	26.85111	0
59	21.15542	82.99434	65.90727	-52.07488	-21.96909	72.41663	41.49717	65.0936	75.67131	74.85764	62.65259	26.85111	0
