samplenr	I	II	III	aVR	aVL	aVF	V1	V2	V3	V4	V5	V6	measurement
0	-4.88202	0	4.88202	2.44101	-4.88202	2.44101	0	-6.50936	0	2.44101	1.62734	0.81367	0
1	-23.59643	0	23.59643	11.39138	-23.59643	11.39138	-1.62734	-31.73313	-2.44101	10.57771	8.95037	6.50936	0
2	-51.26121	1.62734	52.88855	24.4101	-52.07488	27.66478	-4.06835	-70.78929	-5.69569	25.22377	21.15542	16.2734	0
3	-78.11232	8.1367	86.24902	34.17414	-82.18067	46.37919	-3.25468	-112.28646	-6.50936	43.12451	36.61515	27.66478	0
4	-96.82673	20.34175	116.35481	37.42882	-106.59077	68.34828	0	-148.90161	-4.88202	62.65259	53.70222	41.49717	0
5	-107.40444	34.98781	142.39225	34.98781	-125.30518	88.69003	4.88202	-177.38006	-0.81367	80.55333	69.97562	54.51589	0
6	-112.28646	50.44754	162.734	30.10579	-138.3239	106.59077	12.20505	-196.90814	3.25468	96.01306	83.80801	65.90727	0
7	-113.10013	62.65259	176.56639	24.4101	-145.64693	119.60949	19.52808	-209.11319	8.95037	108.21811	95.19939	74.85764	0
8	-111.47279	72.41663	183.88942	18.71441	-148.08794	127.74619	26.85111	-214.80888	13.01872	116.35481	102.52242	80.55333	0
9	-109.03178	78.11232	187.1441	14.64606	-148.90161	132.62821	34.17414	-215.62255	17.90074	122.0505	107.40444	83.80801	0
10	-106.59077	80.55333	187.1441	12.20505	-147.27427	134.25555	40.6835	-211.5542	21.15542	125.30518	109.84545	85.43535	0
11	-105.7771	79.73966	185.51676	12.20505	-145.64693	132.62821	46.37919	-205.04484	25.22377	126.93252	110.65912	84.62168	0
12	-105.7771	75.67131	181.44841	13.83239	-144.01959	128.55986	52.07488	-197.72181	28.47845	127.74619	110.65912	83.80801	0
13	-106.59077	70.78929	177.38006	17.08707	-142.39225	123.67784	57.77057	-190.39878	31.73313	127.74619	109.84545	82.18067	0
14	-108.21811	63.46626	171.68437	21.15542	-139.95124	117.98215	62.65259	-182.26208	34.98781	127.74619	109.03178	80.55333	0
15	-109.84545	56.9569	166.80235	25.22377	-139.13757	112.28646	68.34828	-174.12538	38.24249	126.93252	108.21811	78.92599	0
16	-113.10013	50.44754	163.54767	30.10579	-138.3239	107.40444	74.85764	-165.98868	41.49717	126.93252	107.40444	77.29865	0
17	-117.16848	43.93818	161.10666	34.98781	-139.13757	102.52242	81.367	-157.03831	44.75185	126.93252	106.59077	75.67131	0
18	-120.42316	37.42882	157.85198	39.86983	-139.13757	97.6404	87.87636	-147.27427	48.00653	126.93252	104.96343	73.2303	0
19	-121.23683	33.36047	155.41097	43.12451	-138.3239	94.38572	95.19939	-135.88289	50.44754	126.93252	103.33609	69.97562	0
20	-119.60949	32.5468	152.15629	42.31084	-136.69656	92.75838	102.52242	-124.49151	53.70222	127.74619	102.52242	67.53461	0
21	-116.35481	34.17414	150.52895	39.86983	-133.44188	92.75838	110.65912	-111.47279	57.77057	128.55986	101.70875	65.90727	0
22	-111.47279	37.42882	149.71528	35.80148	-131.00087	93.57205	118.79582	-99.26774	61.02525	129.37353	100.89508	63.46626	0
23	-108.21811	40.6835	148.90161	32.5468	-129.37353	94.38572	126.11885	-86.24902	64.27993	130.1872	99.26774	61.02525	0
24	-105.7771	42.31084	148.08794	30.91946	-126.93252	94.38572	134.25555	-73.2303	67.53461	130.1872	97.6404	58.58424	0
25	-103.33609	42.31084	145.64693	29.29212	-124.49151	93.57205	142.39225	-58.58424	70.78929	130.1872	96.01306	56.9569	0
26	-99.26774	43.12451	142.39225	26.85111	-121.23683	92.75838	152.96996	-42.31084	76.48498	131.81454	96.01306	55.32956	0
27	-92.75838	45.56552	137.51023	21.96909	-115.54114	91.94471	164.36134	-22.78276	82.99434	135.06922	96.82673	56.14323	0
28	-84.62168	48.8202	133.44188	17.08707	-109.03178	91.13104	178.19373	-1.62734	91.13104	139.13757	99.26774	56.9569	0
29	-77.29865	50.44754	127.74619	12.20505	-102.52242	89.5037	192.83979	21.15542	99.26774	142.39225	100.89508	59.39791	0
30	-72.41663	49.63387	121.23683	10.57771	-96.82673	85.43535	205.85851	43.93818	106.59077	145.64693	102.52242	60.21158	0
31	-71.60296	43.12451	114.72747	13.01872	-93.57205	78.92599	218.06356	65.0936	112.28646	147.27427	102.52242	60.21158	0
32	-74.85764	33.36047	109.03178	19.52808	-92.75838	70.78929	227.8276	84.62168	116.35481	146.4606	100.08141	57.77057	0
33	-81.367	21.96909	102.52242	28.47845	-91.94471	62.65259	236.77797	103.33609	118.79582	144.83326	97.6404	54.51589	0
34	-87.06269	10.57771	97.6404	36.61515	-92.75838	53.70222	245.72834	121.23683	121.23683	143.20592	94.38572	52.07488	0
35	-90.31737	1.62734	91.94471	43.12451	-91.13104	46.37919	256.30605	140.76491	124.49151	142.39225	91.94471	49.63387	0
36	-91.94471	-4.88202	86.24902	47.19286	-89.5037	40.6835	267.69743	161.92033	129.37353	141.57858	90.31737	48.00653	0
37	-92.75838	-10.57771	81.367	50.44754	-87.06269	34.98781	279.90248	184.70309	134.25555	141.57858	87.87636	47.19286	0
38	-93.57205	-17.90074	75.67131	55.32956	-85.43535	28.47845	291.29386	207.48585	138.3239	139.95124	85.43535	44.75185	0
39	-94.38572	-24.4101	69.16195	59.39791	-82.18067	21.96909	303.49891	231.08228	143.20592	138.3239	82.99434	42.31084	0
40	-92.75838	-30.91946	61.02525	61.02525	-77.29865	14.64606	314.89029	256.30605	148.08794	137.51023	80.55333	40.6835	0
41	-86.24902	-33.36047	52.88855	59.39791	-69.97562	8.95037	327.90901	282.34349	152.96996	137.51023	78.92599	39.86983	0
42	-75.67131	-31.73313	43.12451	52.88855	-60.21158	5.69569	340.92773	308.38093	159.47932	139.13757	78.92599	39.86983	0
43	-62.65259	-27.66478	34.17414	43.93818	-48.8202	2.44101	353.94645	334.41837	165.98868	140.76491	78.92599	39.86983	0
44	-48.8202	-23.59643	25.22377	34.98781	-37.42882	0.81367	366.1515	359.64214	170.8707	141.57858	78.11232	39.86983	0
45	-36.61515	-20.34175	15.45973	27.66478	-26.03744	-2.44101	377.54288	384.05224	175.75272	142.39225	76.48498	39.05616	0
46	-26.85111	-21.15542	5.69569	22.78276	-16.2734	-7.32303	387.30692	407.64867	179.0074	141.57858	74.85764	38.24249	0
47	-19.52808	-24.4101	-4.06835	21.15542	-8.1367	-13.83239	395.44362	430.43143	180.63474	139.13757	71.60296	35.80148	0
