samplenr	I	II	III	aVR	aVL	aVF	V1	V2	V3	V4	V5	V6	measurement
0	-17.90074	-126.11885	-109.03178	70.78929	45.56552	-118.79582	34.17414	-30.10579	-9.76404	60.21158	-104.96343	-123.67784	0
1	-17.90074	-123.67784	-106.59077	70.78929	43.12451	-116.35481	36.61515	-27.66478	-7.32303	62.65259	-107.40444	-123.67784	0
2	-20.34175	-121.23683	-101.70875	70.78929	40.6835	-111.47279	41.49717	-25.22377	-4.88202	62.65259	-104.96343	-121.23683	0
3	-20.34175	-118.79582	-99.26774	68.34828	38.24249	-109.03178	46.37919	-17.90074	0	57.77057	-82.99434	-118.79582	0
4	-20.34175	-113.9138	-94.38572	65.90727	35.80148	-104.14976	48.8202	-15.45973	2.44101	48.00653	-53.70222	-113.9138	0
5	-27.66478	-116.35481	-89.5037	70.78929	30.91946	-104.14976	51.26121	-13.01872	4.88202	40.6835	-21.15542	-111.47279	0
6	-37.42882	-126.11885	-89.5037	80.55333	26.03744	-109.03178	53.70222	-13.01872	4.88202	38.24249	3.25468	-109.03178	0
7	-47.19286	-133.44188	-87.06269	90.31737	18.71441	-111.47279	53.70222	-13.01872	0	40.6835	13.01872	-111.47279	0
8	-39.86983	-133.44188	-94.38572	85.43535	26.03744	-113.9138	48.8202	-15.45973	-4.88202	45.56552	0.81367	-116.35481	0
9	-37.42882	-138.3239	-101.70875	87.87636	30.91946	-121.23683	46.37919	-17.90074	-7.32303	50.44754	-24.4101	-121.23683	0
10	-39.86983	-143.20592	-104.14976	90.31737	30.91946	-123.67784	43.93818	-22.78276	-9.76404	55.32956	-61.02525	-126.11885	0
11	-39.86983	-150.52895	-111.47279	95.19939	35.80148	-131.00087	36.61515	-30.10579	-14.64606	55.32956	-100.08141	-131.00087	0
12	-37.42882	-157.85198	-121.23683	97.6404	40.6835	-140.76491	34.17414	-32.5468	-19.52808	48.00653	-124.49151	-133.44188	0
13	-20.34175	-150.52895	-131.00087	85.43535	55.32956	-140.76491	31.73313	-32.5468	-19.52808	38.24249	-124.49151	-133.44188	0
14	-13.01872	-145.64693	-133.44188	78.11232	60.21158	-140.76491	31.73313	-32.5468	-19.52808	26.03744	-107.40444	-131.00087	0
15	-13.01872	-138.3239	-126.11885	75.67131	55.32956	-133.44188	36.61515	-30.10579	-17.08707	18.71441	-75.67131	-126.11885	0
