samplenr	I	II	III	aVR	aVL	aVF	V1	V2	V3	V4	V5	V6	measurement
0	-58.58424	74.04397	131.81454	-7.32303	-94.38572	102.52242	98.45407	-138.3239	-148.08794	0.81367	-73.2303	-87.06269	0
1	-58.58424	76.48498	134.25555	-9.76404	-96.82673	104.96343	98.45407	-138.3239	-150.52895	3.25468	-70.78929	-84.62168	0
2	-51.26121	83.80801	134.25555	-17.08707	-91.94471	107.40444	98.45407	-135.88289	-150.52895	8.1367	-63.46626	-77.29865	0
3	-51.26121	86.24902	136.69656	-17.08707	-94.38572	109.84545	91.13104	-138.3239	-150.52895	10.57771	-58.58424	-69.97562	0
4	-46.37919	93.57205	139.13757	-24.4101	-91.94471	114.72747	88.69003	-138.3239	-145.64693	15.45973	-53.70222	-62.65259	0
5	-46.37919	100.89508	146.4606	-26.85111	-96.82673	122.0505	88.69003	-135.88289	-138.3239	20.34175	-46.37919	-55.32956	0
6	-48.8202	105.7771	153.78363	-29.29212	-101.70875	129.37353	88.69003	-131.00087	-133.44188	25.22377	-39.05616	-48.00653	0
7	-48.8202	115.54114	163.54767	-34.17414	-106.59077	139.13757	93.57205	-123.67784	-126.11885	34.98781	-29.29212	-35.80148	0
8	-43.93818	117.98215	161.10666	-36.61515	-101.70875	139.13757	93.57205	-123.67784	-126.11885	37.42882	-24.4101	-30.91946	0
9	-46.37919	122.86417	168.42969	-39.05616	-106.59077	144.01959	93.57205	-123.67784	-126.11885	37.42882	-24.4101	-30.91946	0
10	-34.17414	127.74619	161.10666	-46.37919	-96.82673	144.01959	88.69003	-123.67784	-126.11885	37.42882	-21.96909	-28.47845	0
11	-31.73313	130.1872	161.10666	-48.8202	-96.82673	144.01959	83.80801	-123.67784	-128.55986	39.86983	-21.96909	-28.47845	0
12	-34.17414	137.51023	170.8707	-51.26121	-101.70875	153.78363	76.48498	-126.11885	-133.44188	39.86983	-21.96909	-28.47845	0
13	-24.4101	139.95124	163.54767	-58.58424	-94.38572	151.34262	66.72094	-131.00087	-138.3239	37.42882	-21.96909	-33.36047	0
14	-14.64606	139.95124	153.78363	-63.46626	-84.62168	146.4606	61.83892	-133.44188	-140.76491	37.42882	-21.96909	-33.36047	0
15	-4.88202	144.83326	148.90161	-70.78929	-77.29865	146.4606	61.83892	-131.00087	-138.3239	42.31084	-17.08707	-28.47845	0
16	-4.88202	147.27427	151.34262	-70.78929	-77.29865	148.90161	64.27993	-126.11885	-135.88289	49.63387	-7.32303	-18.71441	0
17	-9.76404	147.27427	156.22464	-68.34828	-82.18067	151.34262	66.72094	-123.67784	-135.88289	52.07488	-4.88202	-16.2734	0
18	0	142.39225	141.57858	-70.78929	-69.97562	141.57858	61.83892	-126.11885	-138.3239	49.63387	-4.88202	-16.2734	0
19	8.1367	137.51023	129.37353	-73.2303	-60.21158	134.25555	56.9569	-131.00087	-145.64693	44.75185	-7.32303	-18.71441	0
20	13.01872	139.95124	126.93252	-75.67131	-57.77057	134.25555	47.19286	-140.76491	-152.96996	42.31084	-9.76404	-21.15542	0
21	0	132.62821	131.81454	-65.90727	-65.0936	131.81454	34.17414	-152.96996	-165.17501	37.42882	-14.64606	-26.03744	0
22	0	122.86417	122.0505	-61.02525	-60.21158	122.0505	17.08707	-167.61602	-174.93905	30.10579	-19.52808	-33.36047	0
23	-4.88202	117.98215	122.0505	-56.14323	-62.65259	119.60949	0	-177.38006	-182.26208	25.22377	-24.4101	-38.24249	0
24	-14.64606	115.54114	129.37353	-51.26121	-72.41663	122.0505	-14.64606	-184.70309	-184.70309	25.22377	-24.4101	-35.80148	0
25	-26.85111	113.10013	139.13757	-43.93818	-82.18067	124.49151	-24.4101	-187.1441	-184.70309	27.66478	-19.52808	-30.91946	0
26	-31.73313	110.65912	141.57858	-39.05616	-87.06269	124.49151	-36.61515	-189.58511	-184.70309	30.10579	-19.52808	-28.47845	0
27	-31.73313	105.7771	136.69656	-36.61515	-84.62168	119.60949	-43.93818	-192.02612	-184.70309	34.98781	-14.64606	-23.59643	0
28	-26.85111	108.21811	134.25555	-41.49717	-79.73966	119.60949	-48.8202	-192.02612	-187.1441	34.98781	-9.76404	-21.15542	0
29	-14.64606	105.7771	119.60949	-46.37919	-67.53461	112.28646	-51.26121	-189.58511	-187.1441	39.86983	-7.32303	-16.2734	0
30	-7.32303	103.33609	109.84545	-48.8202	-57.77057	104.96343	-48.8202	-184.70309	-187.1441	49.63387	0.81367	-8.95037	0
31	3.25468	83.80801	80.55333	-43.93818	-38.24249	82.99434	-53.70222	-192.02612	-196.90814	47.19286	0.81367	-11.39138	0
32	5.69569	59.39791	53.70222	-31.73313	-23.59643	56.14323	-61.02525	-199.34915	-206.67218	39.86983	-4.88202	-18.71441	0
33	5.69569	47.19286	41.49717	-26.85111	-18.71441	43.93818	-70.78929	-204.23117	-211.5542	37.42882	-7.32303	-23.59643	0
34	5.69569	37.42882	31.73313	-21.96909	-13.83239	34.17414	-75.67131	-209.11319	-213.99521	30.10579	-14.64606	-30.91946	0
35	-7.32303	22.78276	29.29212	-7.32303	-18.71441	24.4101	-78.11232	-216.43622	-213.99521	25.22377	-19.52808	-35.80148	0
36	-4.88202	15.45973	19.52808	-4.88202	-11.39138	17.08707	-85.43535	-228.64127	-226.20026	10.57771	-31.73313	-50.44754	0
37	-2.44101	15.45973	17.08707	-7.32303	-8.95037	14.64606	-87.87636	-235.9643	-233.52329	-2.44101	-41.49717	-60.21158	0
38	-14.64606	17.90074	31.73313	-2.44101	-23.59643	24.4101	-85.43535	-235.9643	-233.52329	-7.32303	-46.37919	-65.0936	0
39	-19.52808	20.34175	39.05616	-2.44101	-28.47845	29.29212	-80.55333	-233.52329	-235.9643	-14.64606	-48.8202	-69.97562	0
40	-26.85111	17.90074	43.93818	3.25468	-35.80148	29.29212	-73.2303	-231.08228	-238.40531	-14.64606	-48.8202	-67.53461	0
41	-26.85111	15.45973	41.49717	5.69569	-33.36047	26.85111	-73.2303	-228.64127	-240.84632	-19.52808	-48.8202	-67.53461	0
42	-34.17414	8.1367	41.49717	13.01872	-38.24249	24.4101	-75.67131	-228.64127	-243.28733	-21.96909	-51.26121	-67.53461	0
43	-41.49717	-2.44101	39.05616	20.34175	-40.6835	17.08707	-80.55333	-228.64127	-243.28733	-26.85111	-53.70222	-69.97562	0
44	-43.93818	-14.64606	29.29212	27.66478	-38.24249	7.32303	-85.43535	-231.08228	-245.72834	-29.29212	-58.58424	-72.41663	0
45	-48.8202	-26.85111	21.96909	37.42882	-35.80148	-3.25468	-87.87636	-235.9643	-245.72834	-31.73313	-61.02525	-77.29865	0
46	-46.37919	-36.61515	9.76404	39.86983	-28.47845	-15.45973	-90.31737	-238.40531	-248.16935	-34.17414	-63.46626	-79.73966	0
47	-41.49717	-43.93818	-3.25468	42.31084	-21.15542	-25.22377	-90.31737	-240.84632	-250.61036	-36.61515	-65.90727	-84.62168	0
48	-41.49717	-58.58424	-17.90074	49.63387	-13.83239	-39.86983	-87.87636	-240.84632	-253.05137	-39.05616	-65.90727	-89.5037	0
49	-41.49717	-63.46626	-22.78276	52.07488	-11.39138	-44.75185	-78.11232	-233.52329	-250.61036	-36.61515	-63.46626	-89.5037	0
