samplenr	I	II	III	aVR	aVL	aVF	V1	V2	V3	V4	V5	V6	measurement
0	-15.45973	25.22377	39.86983	-4.88202	-28.47845	31.73313	102.52242	-26.85111	78.11232	48.00653	-113.10013	4.06835	0
1	-15.45973	25.22377	39.86983	-4.88202	-28.47845	31.73313	104.96343	-24.4101	80.55333	48.00653	-110.65912	4.06835	0
2	-25.22377	17.90074	42.31084	3.25468	-33.36047	29.29212	109.84545	-24.4101	82.99434	52.88855	-98.45407	6.50936	0
3	-30.10579	13.01872	42.31084	8.1367	-35.80148	26.85111	112.28646	-24.4101	80.55333	52.88855	-93.57205	6.50936	0
4	-27.66478	22.78276	49.63387	0.81367	-38.24249	36.61515	114.72747	-19.52808	82.99434	57.77057	-83.80801	11.39138	0
5	-27.66478	32.5468	59.39791	-2.44101	-43.12451	46.37919	117.16848	-12.20505	87.87636	62.65259	-69.16195	16.2734	0
6	-27.66478	39.86983	66.72094	-7.32303	-48.00653	53.70222	117.16848	-7.32303	90.31737	65.0936	-52.07488	21.15542	0
7	-32.5468	34.98781	66.72094	-2.44101	-50.44754	51.26121	114.72747	-7.32303	90.31737	65.0936	-37.42882	23.59643	0
8	-34.98781	30.10579	64.27993	0.81367	-50.44754	46.37919	107.40444	-7.32303	85.43535	62.65259	-22.78276	21.15542	0
9	-27.66478	25.22377	52.07488	0.81367	-40.6835	39.05616	102.52242	-12.20505	82.99434	57.77057	-13.01872	13.83239	0
10	-30.10579	15.45973	44.75185	5.69569	-38.24249	29.29212	102.52242	-12.20505	80.55333	52.88855	-0.81367	8.95037	0
11	-52.07488	-4.88202	47.19286	27.66478	-50.44754	21.96909	102.52242	-17.08707	78.11232	50.44754	4.88202	4.06835	0
12	-66.72094	-21.96909	44.75185	42.31084	-57.77057	12.20505	102.52242	-21.96909	78.11232	45.56552	9.76404	0.81367	0
13	-61.83892	-26.85111	34.98781	42.31084	-50.44754	4.88202	100.08141	-29.29212	70.78929	38.24249	4.88202	-8.95037	0
14	-54.51589	-24.4101	30.10579	37.42882	-43.12451	2.44101	102.52242	-31.73313	70.78929	35.80148	4.88202	-11.39138	0
15	-49.63387	-17.08707	32.5468	32.5468	-43.12451	7.32303	107.40444	-26.85111	75.67131	38.24249	14.64606	-8.95037	0
16	-44.75185	-4.88202	39.86983	22.78276	-43.12451	17.08707	109.84545	-19.52808	85.43535	45.56552	26.85111	-1.62734	0
17	-42.31084	0	42.31084	20.34175	-43.12451	21.96909	109.84545	-14.64606	90.31737	50.44754	34.17414	0.81367	0
18	-34.98781	5.69569	39.86983	13.01872	-38.24249	21.96909	109.84545	-9.76404	90.31737	55.32956	41.49717	6.50936	0
19	-39.86983	8.1367	47.19286	15.45973	-43.12451	26.85111	112.28646	-7.32303	92.75838	57.77057	51.26121	8.95037	0
20	-54.51589	8.1367	61.83892	22.78276	-57.77057	34.17414	114.72747	-2.44101	95.19939	62.65259	58.58424	13.83239	0
21	-66.72094	0	66.72094	32.5468	-67.53461	34.17414	114.72747	-4.88202	95.19939	62.65259	58.58424	13.83239	0
22	-74.04397	-2.44101	71.60296	37.42882	-74.85764	34.17414	114.72747	-7.32303	92.75838	62.65259	58.58424	13.83239	0
23	-74.04397	-4.88202	69.16195	37.42882	-72.41663	31.73313	117.16848	-9.76404	90.31737	60.21158	58.58424	11.39138	0
24	-56.9569	3.25468	59.39791	25.22377	-57.77057	31.73313	117.16848	-14.64606	90.31737	57.77057	56.14323	8.95037	0
25	-47.19286	8.1367	54.51589	17.90074	-50.44754	31.73313	117.16848	-14.64606	90.31737	60.21158	56.14323	11.39138	0
26	-52.07488	10.57771	61.83892	20.34175	-57.77057	36.61515	119.60949	-14.64606	97.6404	69.97562	63.46626	18.71441	0
27	-66.72094	5.69569	71.60296	30.10579	-69.97562	39.05616	122.0505	-12.20505	100.08141	74.85764	65.90727	23.59643	0
28	-69.16195	3.25468	71.60296	32.5468	-69.97562	36.61515	117.16848	-12.20505	102.52242	77.29865	68.34828	23.59643	0
29	-59.39791	5.69569	64.27993	25.22377	-62.65259	34.17414	112.28646	-17.08707	97.6404	74.85764	63.46626	21.15542	0
30	-71.60296	0	71.60296	34.98781	-72.41663	36.61515	109.84545	-21.96909	97.6404	74.85764	61.02525	21.15542	0
31	-83.80801	0	83.80801	39.86983	-84.62168	41.49717	112.28646	-24.4101	97.6404	72.41663	61.02525	21.15542	0
32	-81.367	13.01872	93.57205	32.5468	-87.06269	53.70222	114.72747	-21.96909	100.08141	74.85764	63.46626	21.15542	0
33	-54.51589	25.22377	78.92599	13.01872	-67.53461	51.26121	112.28646	-24.4101	95.19939	67.53461	56.14323	13.83239	0
34	-42.31084	32.5468	74.04397	3.25468	-57.77057	53.70222	112.28646	-24.4101	92.75838	65.0936	56.14323	11.39138	0
35	-66.72094	25.22377	91.13104	20.34175	-79.73966	58.58424	109.84545	-17.08707	92.75838	65.0936	56.14323	11.39138	0
36	-71.60296	27.66478	98.45407	20.34175	-84.62168	63.46626	109.84545	-12.20505	95.19939	67.53461	56.14323	8.95037	0
